Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.3303282295546262,0.10911673924069384,0.38307577283899746,0.1467470477361952,5,3,47,
0.33063590733066006,0.10932010321636884,0.38311360454216487,0.1467760339852903,5,3,48,
0.33094382063220595,0.10952381241464171,0.3831520086084662,0.14680546170070216,5,3,49,
0.33125192858920316,0.10972784019406656,0.3831909862159435,0.1468353319171474,5,3,50,
0.3315601902485767,0.10993215975767238,0.3832305381369386,0.14686564536072752,5,3,51,
0.33186856461056363,0.11013674417667585,0.383270664730481,0.14689640244294475,5,3,52,
0.33217701066518535,0.11034156641445866,0.3833113659357538,0.1469276032555334,5,3,53,
0.3324854874287494,0.11054659935073308,0.38335264126662844,0.1469592475661003,5,3,54,
0.3327939539802717,0.11075181580582316,0.38339448980726154,0.14699133481457038,5,3,55,
0.33310236949771144,0.11095718856498989,0.3834369102087482,0.1470238641104316,5,3,56,
0.3334106932939215,0.11116269040273337,0.3834799006868174,0.14705683423077137,5,3,57,
0.3337188848522146,0.1113682941070057,0.383523459020561,0.14709024361909592,5,3,58,
0.33402690386145745,0.11157397250327135,0.3835675825521798,0.1471240903849233,5,3,59,
0.3343347102506025,0.11177969847835434,0.3836122681877323,0.14715837230413667,5,3,60,
0.33464226422257803,0.11198544500401372,0.38365751239886353,0.1471930868200841,5,3,61,
0.33494952628745656,0.11219118516019155,0.3837033112254968,0.14722823104541044,5,3,62,
0.3352564572948296,0.11239689215787993,0.38374966027946106,0.14726380176460177,5,3,63,
0.3355630184653202,0.11260253936155684,0.38379655474902863,0.14729979543722413,5,3,64,
0.33586917142116895,0.11280810031114256,0.38384398940433523,0.1473362082018354,5,3,65,
0.33617487821583636,0.11301354874343242,0.38389195860365005,0.14737303588054657,5,3,66,
0.33648010136256534,0.11321885861296226,0.3839404563004643,0.14741027398420872,5,3,67,
0.33678480386185783,0.11342400411227005,0.38398947605136224,0.1474479177181997,5,3,68,
0.33708894922781857,0.11362895969151485,0.3840390110246382,0.1474859619887822,5,3,69,
0.33739250151333006,0.11383370007742244,0.3840890540096223,0.14752440141000653,5,3,70,
0.3376954253340219,0.11403820029152598,0.38413959742667264,0.14756323031112614,5,3,71,
0.3379976858910085,0.11424243566767682,0.3841906333377976,0.14760244274449805,5,3,72,
0.3382992489923672,0.11444638186879966,0.38424215345785967,0.1476420324939334,5,3,73,
0.3386000810733418,0.11465001490287363,0.38429414916632537,0.14768199308346994,5,3,74,
0.3389001492152527,0.11485331113812054,0.38434661151951155,0.14772231778653033,5,3,75,
0.33919942116310625,0.11505624731738633,0.3843995312632888,0.14776299963543613,5,3,76,
0.33949786534189647,0.11525880057170446,0.3844528988461944,0.14780403143124218,5,3,77,
0.33979545087159774,0.11546094843303238,0.3845067044329136,0.14784540575386,5,3,78,
0.3400921475808517,0.11566266884615581,0.38456093791808266,0.14788711497243542,5,3,79,
0.3403879260193546,0.11586394017975762,0.38461558894037184,0.14792915125594908,5,3,80,
0.3406827574689558,0.11606474123665138,0.3846706468968034,0.1479715065840052,5,3,81,
0.3409766139534813,0.1162650512631814,0.38472610095726417,0.148014172757779,5,3,82,
0.3412694682472992,0.11646484995779435,0.3847819400791673,0.1480571414110879,5,3,83,
0.34156129388264916,0.11666411747878944,0.3848381530222265,0.14810040402155863,5,3,84,
0.341852065155757,0.11686283445125592,0.38489472836329947,0.14814395192185809,5,3,85,
0.3421417571317625,0.11706098197320994,0.38495165451126245,0.1481877763109584,5,3,86,
0.3424303456484876,0.11725854162094271,0.3850089197218804,0.14823186826540932,5,3,87,
0.3427178073190772,0.11745549545359613,0.3850665121126332,0.1482762187505887,5,3,88,
0.3430041195335433,0.11765182601698128,0.3851244196774666,0.1483208186319054,5,3,89,
0.34328926045924973,0.1178475163466586,0.38518263030143207,0.14836565868592969,5,3,90,
0.34357320904037086,0.1180425499702984,0.38524113177518565,0.14841072961142596,5,3,91,
0.3438559449963644,0.11823691090934278,0.385299911809315,0.1484560220402659,5,3,92,
0.34413744881949493,0.11843058367999049,0.38535895804846587,0.14850152654819926,5,3,93,
0.3444177017714486,0.1186235532935265,0.3854182580852437,0.14854723366546355,5,3,94,
0.3446966858790797,0.11881580525602095,0.3854777994738627,0.1485931338872115,5,3,95,
0.34497438392932933,0.11900732556742033,0.3855375697435205,0.14863921768373992,5,3,96,
0.3452507794633573,0.11919810072005577,0.38559755641147736,0.14868547551050246,5,3,97,
0.34552585676992986,0.11938811769659408,0.38565774699582095,0.14873189781789264,5,3,98,
0.34579960087810374,0.11957736396745584,0.3857181290278966,0.1487784750607811,5,3,99,
0.3460719975492478,0.11976582748772654,0.3857786900643891,0.14882519770779595,5,3,100,
0.3463430332684444,0.11995349669358679,0.38583941769904057,0.1488720562503347,5,3,101,
0.3466126952353109,0.12014036049828651,0.38590029957399247,0.14891904121129715,5,3,102,
0.3468809713542808,0.1203264082876894,0.38596132339073985,0.14896614315353127,5,3,103,
0.3471478502243855,0.12051162991541238,0.3860224769206879,0.14901335268798302,5,3,104,
0.3474133211285746,0.12069601569758608,0.38608374801530465,0.14906066048154526,5,3,105,
0.34767737402261406,0.12087955640726067,0.3861451246158616,0.14910805726459928,5,3,106,
0.34793999952359833,0.12106224326848163,0.3862065947627576,0.14915553383824487,5,3,107,
0.34820118889811313,0.12124406795005946,0.3862681466044231,0.1492030810812161,5,3,108,
0.3484609340500854,0.12142502255905796,0.3863297684058014,0.14925068995648014,5,3,109,
0.3487192275083529,0.12160509963402237,0.3863914485564063,0.14929835151751797,5,3,110,
0.34897606241398804,0.12178429213797168,0.38645317557795617,0.14934605691428662,5,3,111,
0.3492314325074071,0.12196259345117566,0.38651493813158583,0.14939379739886363,5,3,112,
0.3494853321152965,0.12213999736373907,0.3865767250246382,0.1494415643307747,5,3,113,
0.3497377561373845,0.12231649806801263,0.38663852521703923,0.1494893491820071,5,3,114,
0.3499887000330888,0.12249209015085143,0.38670032782726055,0.14953714354171077,5,3,115,
0.3502381598080646,0.1226667685857394,0.3867621221378738,0.14958493912059162,5,3,116,
0.3504861320006812,0.12284052872479893,0.3868238976007047,0.14963272775500047,5,3,117,
0.3507326136684508,0.12301336629070277,0.38688564384159085,0.14968050141072228,5,3,118,
0.3509776023744337,0.12318527736850608,0.3869473506647532,0.14972825218647148,5,3,119,
0.35122109617364045,0.1233562583974136,0.3870090080567863,0.1497759723170977,5,3,120,
0.3514630935994547,0.12352630616249907,0.387070606190279,0.14982365417651006,5,3,121,
0.35170359365009385,0.12369541778639034,0.38713213542707126,0.14987129028032423,5,3,122,
0.3519425957751281,0.12386359072093522,0.3871935863211594,0.1499188732882411,5,3,123,
0.35218009986207366,0.1240308227388602,0.3872549496212573,0.14996639600616252,5,3,124,
0.3524161062230786,0.12419711192543623,0.387316216273025,0.15001385138805268,5,3,125,
0.35265061558171457,0.12436245667016221,0.38737737742097517,0.15006123253755263,5,3,126,
0.3528836290598896,0.12452685565847779,0.38743842441006676,0.150108532709355,5,3,127,
0.35311514816489536,0.12469030786351601,0.38749934878699827,0.15015574531034775,5,3,128,
0.35334517477659955,0.12485281253790567,0.38756014230121033,0.1502028639005344,5,3,129,
0.35357371113479674,0.1250143692056327,0.3876207969056096,0.15024988219373983,5,3,130,
0.3538007598267258,0.1251749776539685,0.38768130475702456,0.15029679405810897,5,3,131,
0.35402632377476484,0.1253346379254746,0.3877416582164042,0.1503435935164068,5,3,132,
0.3542504062243106,0.12549335031008907,0.3878018498487714,0.15039027474612907,5,3,133,
0.35447301073185145,0.12565111533730328,0.3878618724229421,0.15043683207943062,5,3,134,
0.35469414115323894,0.12580793376843377,0.3879217189110195,0.15048326000288004,5,3,135,
0.3549138016321661,0.12596380658899659,0.3879813824876776,0.15052955315704958,5,3,136,
0.35513199658885586,0.12611873500118712,0.38804085652924136,0.15057570633594727,5,3,137,
0.3553487307089648,0.12627272041647236,0.3881001346125771,0.15062171448630046,5,3,138,
0.3555640089327072,0.12642576444829826,0.38815921051380103,0.1506675727066973,5,3,139,
0.3557778364442006,0.12657786890491635,0.38821807820681886,0.15071327624659572,5,3,140,
0.35599021866103825,0.12672903578233383,0.3882767318617043,0.1507588205052058,5,3,141,
0.35620116122408757,0.12687926725738843,0.3883351658429282,0.15080420103025455,5,3,142,
0.35641066998751886,0.12702856568095208,0.3883933747074462,0.15084941351663875,5,3,143,
0.35661875100906426,0.12717693357126497,0.38845135320265695,0.15089445380497532,5,3,144,
0.35682541054050715,0.12732437360740145,0.38850909626423624,0.1509393178800536,5,3,145,
0.3570306550184039,0.12747088862287054,0.388566599013861,0.15098400186919864,5,3,146,
0.35723449105503513,0.12761648159935,0.38862385675682676,0.1510285020405506,5,3,147,
0.3574369254295891,0.12776115566055765,0.38868086497957044,0.15107281480126708,5,3,148,
0.35763796507957374,0.1279049140662584,0.38873761934710566,0.15111693669565524,5,3,149,
0.3578376170924568,0.12804776020640776,0.38879411570037753,0.15116086440323853,5,3,150,
0.3580358886975346,0.1281896975954334,0.388850350053546,0.15120459473676529,5,3,151,
0.35823278725802277,0.12833072986665178,0.3889063185912037,0.15124812464016285,5,3,152,
0.35842832026337323,0.12847086076682326,0.38896201766553634,0.151291451186445,5,3,153,
0.3586224953218097,0.1286100941508414,0.3890174437934315,0.15133457157557564,5,3,154,
0.35881532015308154,0.1287484339765584,0.3890725936535433,0.15137748313229524,5,3,155,
0.35900680258143375,0.12888588429974454,0.38912746408331805,0.15142018330391396,5,3,156,
0.3591969505287888,0.12902244926918113,0.38918205207598705,0.1514626696580763,5,3,157,
0.359385772008138,0.12915813312188534,0.3892363547775337,0.1515049398805021,5,3,158,
0.3595732751171393,0.12929294017846596,0.38929036948363704,0.15154699177270664,5,3,159,
0.35975946803191816,0.12942687483860876,0.3893440936366004,0.15158882324970585,5,3,160,
0.3599443590010663,0.12955994157668851,0.38939752482226725,0.15163043233770823,5,3,161,
0.36012795633983974,0.12969214493750952,0.38945066076693113,0.15167181717179926,5,3,162,
0.3603102684245449,0.1298234895321676,0.3895034993342412,0.15171297599361924,5,3,163,
0.3604913036871166,0.12995398003403696,0.389556038522111,0.15175390714904044,5,3,164,
0.3606710706098797,0.13008362117487682,0.38960827645963064,0.15179460908584397,5,3,165,
0.3608495777204916,0.1302124177410571,0.38966021140398954,0.15183508035140184,5,3,166,
0.36102683358706245,0.1303403745699005,0.38971184173741,0.1518753195903641,5,3,167,
0.36120284681344844,0.13046749654613948,0.3897631659640973,0.15191532554235648,5,3,168,
0.3613776260347146,0.13059378859848605,0.38981418270720813,0.15195509703968862,5,3,169,
0.36155117991276353,0.1307192556963115,0.3898648907058392,0.15199463300507593,5,3,170,
0.3617235171321252,0.13084390284643488,0.38991528881204196,0.1520339324493781,5,3,171,
0.36189464639590524,0.13096773509001727,0.38996537598786163,0.15207299446935427,5,3,172,
0.3620645764218868,0.13109075749956028,0.39001515130240577,0.15211181824543846,5,3,173,
0.3622333159387827,0.13121297517600597,0.3900646139289433,0.15215040303953561,5,3,174,
0.36240087368263274,0.13133439324593552,0.39011376314203616,0.1521887481928407,5,3,175,
0.362567258393346,0.13145501685886735,0.3901625983147053,0.15222685312368206,5,3,176,
0.36273247881137893,0.13157485118464748,0.3902111189156319,0.15226471732538943,5,3,177,
0.3628965436745495,0.1316939014109342,0.3902593245063973,0.1523023403641895,5,3,178,
0.3630594617149832,0.13181217274077336,0.39030721473876034,0.15233972187712877,5,3,179,
0.3632212416561861,0.13192967039026154,0.3903547893519749,0.15237686157002467,5,3,180,
0.363381892210241,0.1320463995862952,0.39040204817014834,0.1524137592154468,5,3,181,
0.363541422075125,0.1321623655644042,0.39044899109964176,0.15245041465072814,5,3,182,
0.36369983993214466,0.13227757356666767,0.3904956181265133,0.1524868277760077,5,3,183,
0.3638571544434823,0.13239202883970816,0.3905419293140034,0.15252299855230403,5,3,184,
0.3640133742498543,0.1325057366327645,0.3905879248000656,0.1525589269996217,5,3,185,
0.36416850796827555,0.13261870219583996,0.3906336047949407,0.1525946131950899,5,3,186,
0.3643225641899276,0.13273093077792392,0.39067896957877624,0.15263005727113435,5,3,187,
0.36447555147812594,0.13284242762528403,0.39072401949929064,0.15266525941368206,5,3,188,
0.3646274783663865,0.13295319797982966,0.3907687549694835,0.15270021986040022,5,3,189,
0.36477835335658376,0.13306324707754066,0.39081317646539043,0.15273493889896841,5,3,190,
0.36492818491720175,0.1331725801469634,0.39085728452388485,0.15276941686538506,5,3,191,
0.36507698148167256,0.13328120240776947,0.39090107974052385,0.15280365414230737,5,3,192,
0.36522475144679883,0.133389119069376,0.390944562767441,0.1528376511574256,5,3,193,
0.3653715031712613,0.133496335329627,0.39098773431128453,0.1528714083818716,5,3,194,
0.36551724497420307,0.1336028563735316,0.3910305951311998,0.1529049263286603,5,3,195,
0.36566198513389275,0.1337086873720592,0.39107314603685867,0.1529382055511662,5,3,196,
0.36580573188646076,0.1338138334809892,0.39111538788653205,0.15297124664163242,5,3,197,
0.3659484934247083,0.1339182998398138,0.3911573215852081,0.15300405022971392,5,3,198,
0.36609027789698473,0.1340220915706915,0.3911989480827547,0.15303661698105378,5,3,199,
0.36623109340613275,0.1341252137774515,0.3912402683721255,0.15306894759589276,5,3,200,
0.36637094800849657,0.1342276715446445,0.3912812834876091,0.1531010428077107,5,3,201,
0.3665098497129938,0.1343294699366413,0.39132199450312233,0.15313290338190172,5,3,202,
0.36664780648024653,0.1344306139967763,0.3913624025305453,0.15316453011448053,5,3,203,
0.36678482622176956,0.1345311087465337,0.3914025087180978,0.15319592383082062,5,3,204,
0.366920916799216,0.13463095918477722,0.3914423142487596,0.15322708538442464,5,3,205,
0.36705608602367396,0.13473017028701872,0.39148182033872897,0.15325801565572486,5,3,206,
0.3671903416550169,0.13482874700472805,0.3915210282359233,0.1532887155509146,5,3,207,
0.3673236914013027,0.13492669426467946,0.39155993921851906,0.15331918600081035,5,3,208,
0.3674561429182204,0.1350240169683356,0.391598554593531,0.15334942795974266,5,3,209,
0.36758770380858286,0.13512071999126646,0.39163687569543004,0.15337944240447773,5,3,210,
0.3677183816218639,0.1352168081826027,0.391674903884799,0.15340923033316653,5,3,211,
0.3678481838537771,0.1353122863645222,0.3917126405470255,0.1534387927643232,5,3,212,
0.3679771179458961,0.13540715933176795,0.39175008709103215,0.1534681307358313,5,3,213,
0.36810519128531377,0.13550143185119742,0.39178724494804246,0.15349724530397743,5,3,214,
0.36823241120433786,0.13559510866136057,0.39182411557038166,0.15352613754251182,5,3,215,
0.3683587849802248,0.13568819447210748,0.391860700430313,0.15355480854173553,5,3,216,
0.3684843198349452,0.13578069396422215,0.3918970010189078,0.15358325940761383,5,3,217,
0.3686090229349856,0.13587261178908475,0.3919330188449487,0.15361149126091492,5,3,218,
0.3687329013911795,0.13596395256835728,0.3919687554338661,0.15363950523637396,5,3,219,
0.36885596225856876,0.1360547208936947,0.3920042123267059,0.15366730248188112,5,3,220,
0.36897821253629626,0.1361449213264802,0.39203939107912966,0.15369488415769478,5,3,221,
0.36909965916752463,0.13623455839758283,0.3920742932604444,0.15372225143567694,5,3,222,
0.36922030903938097,0.136323636607136,0.39210892045266316,0.15374940549855293,5,3,223,
0.3693401689829297,0.13641216042433907,0.3921432742495951,0.15377634753919314,5,3,224,
0.3694592457731663,0.13650013428727692,0.39217735625596345,0.15380307875991686,5,3,225,
0.3695775461290368,0.13658756260276034,0.3922111680865521,0.15382960037181764,5,3,226,
0.36969507671347945,0.13667444974618545,0.39224471136538097,0.15385591359411105,5,3,227,
0.36981184413348495,0.13676080006140898,0.3922779877249048,0.15388201965350054,5,3,228,
0.36992785494018005,0.1368466178606429,0.392310998805242,0.1539079197835666,5,3,229,
0.37004311562892844,0.1369319074243645,0.3923437462534265,0.15393361522417312,5,3,230,
0.37015763263945056,0.13701667300124243,0.3923762317226855,0.1539591072208946,5,3,231,
0.37027141235596006,0.1371009188080774,0.3924084568717412,0.15398439702446118,5,3,232,
0.37038446110731865,0.13718464902975883,0.3924404233641368,0.15400948589022295,5,3,233,
0.3704967851672046,0.13726786781923372,0.3924721328675853,0.15403437507763154,5,3,234,
0.37060839075429713,0.1373505792974898,0.3925035870533405,0.15405906584973922,5,3,235,
0.37071928403247617,0.13743278755355176,0.3925347875955909,0.15408355947271565,5,3,236,
0.37082947111103237,0.137514496644488,0.39256573617087376,0.15410785721538006,5,3,237,
0.3709389580448936,0.1375957105954313,0.3925964344575118,0.15413196034875135,5,3,238,
0.37104775083486013,0.13767643339960844,0.3926268841350677,0.15415587014561186,5,3,239,
0.3711558554278549,0.13775666901838274,0.3926570868838214,0.15417958788008887,5,3,240,
0.37126327771718054,0.1378364213813043,0.3926870443842641,0.154203114827249,5,3,241,
0.3713700235427897,0.13791569438617216,0.3927167583166122,0.1542264522627084,5,3,242,
0.3714760986915629,0.1379944918991038,0.3927462303603393,0.1542496014622567,5,3,243,
0.3715815088975972,0.1380728177546151,0.39277546219372583,0.15427256370149495,5,3,244,
0.3716862598425015,0.13815067575570752,0.39280445549342613,0.154295340255487,5,3,245,
0.3717903571557011,0.13822806967396378,0.3928332119340518,0.15431793239842367,5,3,246,
0.3718938064147492,0.13830500324965095,0.3928617331877718,0.15434034140329997,5,3,247,
0.37199661314564525,0.13838148019183086,0.392890020923928,0.15436256854160457,5,3,248,
0.3720987828231605,0.13845750417847755,0.3929180768086668,0.1543846150830214,5,3,249,
0.3722003208711681,0.13853307885660052,0.39294590250458483,0.1544064822951427,5,3,250,
0.3723012326629808,0.138608207842375,0.39297349967038936,0.15442817144319348,5,3,251,
0.3724015235216924,0.13868289472127765,0.39300086996057315,0.15444968378976734,5,3,252,
0.3725011987205243,0.13875714304822753,0.393028015025103,0.15447102059457257,5,3,253,
0.37260026348317693,0.13883095634773288,0.39305493650912077,0.15449218311418897,5,3,254,
0.3726987229841854,0.13890433811404257,0.3930816360526582,0.15451317260183445,5,3,255,
0.37279658234927776,0.13897729181130183,0.39310811529036394,0.15453399030714204,5,3,256,
0.3728938466557376,0.13904982087371276,0.3931343758512418,0.15455463747594544,5,3,257,
0.3729905209327701,0.1391219287056992,0.3931604193584027,0.15457511535007504,5,3,258,
0.3730866101618696,0.13919361868207486,0.39318624742882574,0.1545954251671618,5,3,259,
0.37318211927719047,0.13926489414821522,0.393211861673132,0.15461556816045027,5,3,260,
0.37327705316592064,0.13933575842023355,0.3932372636953682,0.15463554555862055,5,3,261,
0.37337141666865575,0.13940621478515897,0.3932624550928009,0.15465535858561724,5,3,262,
0.37346521457977633,0.13947626650111838,0.3932874374557209,0.1546750084604876,5,3,263,
0.3735584516478256,0.13954591679752085,0.3933122123672572,0.15469449639722646,5,3,264,
0.37365113257588806,0.13961516887524386,0.3933367814032002,0.1547138236046289,5,3,265,
0.3737432620219711,0.13968402590682377,0.3933611461318345,0.15473299128615045,5,3,266,
0.37383484459938465,0.13975249103664605,0.3933853081137799,0.15475200063977354,5,3,267,
0.3739258848771235,0.13982056738113985,0.39340926890184186,0.15477085285788172,5,3,268,
0.37401638738024867,0.13988825802897223,0.3934330300408688,0.1547895491271392,5,3,269,
0.3741063565902697,0.13995556604124604,0.3934565930676188,0.1548080906283778,5,3,270,
0.37419579694552657,0.14002249445169776,0.39347995951063325,0.1548264785364896,5,3,271,
0.3742847128415722,0.14008904626689817,0.3935031308901184,0.15484471402032565,5,3,272,
0.3743731086315535,0.14015522446645295,0.3935261087178333,0.15486279824259994,5,3,273,
0.37446098862659205,0.1402210320032047,0.39354889449698593,0.15488073235979977,5,3,274,
0.3745483570961655,0.14028647180343673,0.3935714897221352,0.15489851752210076,5,3,275,
0.37463521826848684,0.14035154676707678,0.39359389587909976,0.15491615487328764,5,3,276,
0.3747215763308829,0.1404162597679017,0.39361611444487293,0.15493364555067932,5,3,277,
0.37480743543017286,0.1404806136537432,0.3936381468875442,0.15495099068505985,5,3,278,
0.3748927996730439,0.14054461124669304,0.3936599946662256,0.15496819140061277,5,3,279,
0.3749776731264282,0.14060825534331042,0.39368165923098547,0.15498524881486175,5,3,280,
0.3750620598178744,0.14067154871482676,0.3937031420227849,0.15500216403861314,5,3,281,
0.3751459637359228,0.1407344941073543,0.39372444447342303,0.1550189381759056,5,3,282,
0.3752293888304751,0.14079709424209186,0.3937455680054844,0.15503557232396153,5,3,283,
0.37531233901316374,0.14085935181553194,0.39376651403229235,0.15505206757314346,5,3,284,
0.3753948181577199,0.1409212694996676,0.3937872839578677,0.15506842500691434,5,3,285,
0.3754768301003391,0.14098284994219892,0.3938078791768911,0.15508464570180083,5,3,286,
0.37555837864004504,0.14104409576673943,0.39382830107467004,0.15510073072736094,5,3,287,
0.37563946753905175,0.14110500957302233,0.3938485510271102,0.1551166811461542,5,3,288,
0.3757201005231239,0.14116559393710632,0.39386863040069087,0.155132498013716,5,3,289,
0.37580028128193405,0.14122585141158076,0.3938885405524444,0.15514818237853462,5,3,290,
0.3758800134694183,0.1412857845257701,0.39390828282993867,0.15516373528203098,5,3,291,
0.37595930070413075,0.14134539578593902,0.39392785857126483,0.1551791577585424,5,3,292,
0.3760381465695935,0.14140468767549508,0.39394726910502575,0.15519445083530758,5,3,293,
0.3761165546146464,0.14146366265519228,0.39396651575033154,0.15520961553245624,5,3,294,
0.3761945283537939,0.14152232316333344,0.39398559981679493,0.15522465286299966,5,3,295,
0.37627207126754864,0.1415806716159712,0.39400452260453167,0.15523956383282492,5,3,296,
0.3763491868027731,0.1416387104071086,0.3940232854041628,0.15525434944069033,5,3,297,
0.3764258783730201,0.14169644190889974,0.3940418894968214,0.1552690106782252,5,3,298,
0.37650214935886783,0.1417538684718472,0.39406033615415936,0.1552835485299291,5,3,299,
0.3765780031082564,0.14181099242500195,0.3940786266383605,0.15529796397317633,5,3,300,
0.3766534429368175,0.14186781607615845,0.39409676220215195,0.15531225797821951,5,3,301,
0.3767284721282052,0.14192434171205187,0.39411474408882197,0.1553264315081976,5,3,302,
0.3768030939344216,0.14198057159855254,0.3941325735322368,0.15534048551914406,5,3,303,
0.3768773115761408,0.1420365079808595,0.3941502517568624,0.15535442095999802,5,3,304,
0.37695112824303123,0.1420921530836942,0.39416777997778596,0.1553682387726163,5,3,305,
0.3770245470940734,0.14214750911149118,0.3941851594007413,0.1553819398917878,5,3,306,
0.3770975712578761,0.14220257824858892,0.39420239122213524,0.15539552524524938,5,3,307,
0.37717020383298977,0.14225736265941905,0.3942194766290758,0.15540899575370243,5,3,308,
0.3772424478882177,0.14231186448869465,0.394236416799403,0.15542235233083262,5,3,309,
0.3773143064629234,0.14236608586159688,0.39425321290172016,0.1554355958833291,5,3,310,
0.377385782567336,0.1424200288839606,0.39426986609542763,0.15544872731090642,5,3,311,
0.37745687918285314,0.142473695642459,0.3942863775307581,0.15546174750632752,5,3,312,
0.37752759926234003,0.14252708820478602,0.39430274834881235,0.15547465735542684,5,3,313,
0.37759794573042793,0.1425802086198392,0.39431897968159835,0.1554874577371368,5,3,314,
0.3776679214838073,0.1426330589178992,0.39433507265206913,0.15550014952351265,5,3,315,
0.37773752939152017,0.14268564111080956,0.3943510283741646,0.15551273357976117,5,3,316,
0.3778067722952491,0.14273795719215424,0.394366847952852,0.15552521076426787,5,3,317,
0.3778756530096034,0.1427900091374342,0.3943825324841694,0.15553758192862693,5,3,318,
0.3779441743224024,0.1428417989042425,0.3943980830552695,0.15554984791767126,5,3,319,
0.3780123389949573,0.1428933284324385,0.3944135007444645,0.1555620095695037,5,3,320,
0.3780801497623484,0.14294459964431977,0.39442878662127173,0.1555740677155287,5,3,321,
0.37814760933370084,0.14299561444479322,0.39444394174646075,0.15558602318048534,5,3,322,
0.3782147203924576,0.14304637472154488,0.39445896717210044,0.15559787678248022,5,3,323,
0.37828148559665026,0.1430968823452087,0.39447386394160816,0.1556096293330224,5,3,324,
