Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.3193841085625527,0.10200620880229645,0.3692978082797381,0.13638087120021822,5,4,41,
0.3197120210512154,0.10221577640465278,0.3693836824122144,0.1364443048324077,5,4,42,
0.32003903454910904,0.10242498363512582,0.36947089291767876,0.13650874071338684,5,4,43,
0.32036512517996224,0.10263381343157288,0.3695594234505358,0.1365741674610924,5,4,44,
0.3206902698374551,0.10284224916841975,0.36964925715794483,0.13664057331742044,5,4,45,
0.3210144461620694,0.10305027464474018,0.3697403767017023,0.13670794616351672,5,4,46,
0.3213376325192891,0.10325787407310169,0.3698327642804817,0.1367762735353423,5,4,47,
0.3216598079790683,0.10346503206913107,0.3699264016523395,0.136845542639448,5,4,48,
0.3219809522964945,0.10367173364175744,0.3700212701574094,0.13691574036890253,5,4,49,
0.32230104589357383,0.10387796418409159,0.37011735074070884,0.1369868533193209,5,4,50,
0.32262006984207087,0.10408370946490267,0.3702146239749977,0.13705886780494897,5,4,51,
0.3229380058473354,0.10428895562065361,0.37031307008362757,0.13713176987476167,5,4,52,
0.32325483623305246,0.10449368914805757,0.37041266896332764,0.13720554532853574,5,4,53,
0.32357054392685297,0.10469789689711947,0.37051340020687973,0.13728017973286344,5,4,54,
0.32388511244672263,0.10490156606462617,0.3706152431256359,0.13735565843707417,5,4,55,
0.32419852588815173,0.10510468418805059,0.3707181767718352,0.13743196658903364,5,4,56,
0.3245107689119663,0.10530723913983557,0.37082217996068456,0.13750908915079432,5,4,57,
0.3248218267327872,0.10550921912202482,0.37092723129216276,0.1375870109140696,5,4,58,
0.32513168510806356,0.10571061266120899,0.3710333091725193,0.13766571651551032,5,4,59,
0.32544033032762737,0.10591140860375522,0.37114039183543357,0.13774519045175918,5,4,60,
0.32574774920372496,0.10611159611129291,0.37124845736280776,0.1378254170942645,5,4,61,
0.3260539290614746,0.10631116465642514,0.371357483705168,0.13790638070383412,5,4,62,
0.32635885772971035,0.10651010401864133,0.37146744870164844,0.13798806544491182,5,4,63,
0.32666252353216935,0.1067084042804051,0.3715783300995375,0.13807045539956087,5,4,64,
0.3269649152789843,0.10690605582339337,0.37169010557336707,0.13815353458114074,5,4,65,
0.32726602225844686,0.10710304932486625,0.3718027527435258,0.1382372869476634,5,4,66,
0.3275658342290072,0.10729937575414543,0.37191624919438243,0.13832169641481795,5,4,67,
0.32786434141148,0.10749502636918354,0.37203057249190374,0.13840674686865365,5,4,68,
0.3281615344814302,0.10768999271320692,0.3721457002007569,0.13849242217791163,5,4,69,
0.32845740456171035,0.10788426661141508,0.3722616099008846,0.13857870620599838,5,4,70,
0.32875194321513035,0.10807784016772429,0.37237827920354527,0.13866558282259353,5,4,71,
0.329045142437235,0.10827070576154027,0.37249568576681164,0.13875303591488727,5,4,72,
0.3293369946491742,0.1084628560445502,0.3726138073105216,0.13884104939844252,5,4,73,
0.3296274926906473,0.10865428393752274,0.37273262163067944,0.13892960722767925,5,4,74,
0.3299166298129091,0.1088449826271081,0.37285210661330287,0.13901869340597775,5,4,75,
0.3302043996718233,0.10903494556262923,0.3729722402477167,0.13910829199540048,5,4,76,
0.3304907963209544,0.10922416645285857,0.37309300063929335,0.13919838712603175,5,4,77,
0.3307758142046882,0.1094126392627744,0.3732143660216416,0.13928896300493587,5,4,78,
0.3310594481513735,0.10960035821029195,0.3733363147682463,0.13938000392473507,5,4,79,
0.3313416933664798,0.10978731776296631,0.3734588254035632,0.13947149427180908,5,4,80,
0.331622545425765,0.1099735126346636,0.3735818766135749,0.1395634185341203,5,4,81,
0.33190200026845146,0.11015893778219914,0.37370544725581223,0.13965576130866666,5,4,82,
0.3321800541904056,0.11034358840194078,0.3738295163688485,0.13974850730856714,5,4,83,
0.3324567038373223,0.11052745992637703,0.3739540631812758,0.13984164136978558,5,4,84,
0.332731946197911,0.11071054802064954,0.3740790671201689,0.13993514845749583,5,4,85,
0.3330057785970861,0.1108928485790515,0.3742045078190493,0.14002901367209694,5,4,86,
0.33327819868916,0.11107435772149118,0.37433036512535556,0.14012322225488202,5,4,87,
0.333549204451043,0.1112550717899237,0.3744566191074332,0.14021775959336932,5,4,88,
0.33381879417545035,0.1114349873447517,0.3745832500610536,0.14031261122630181,5,4,89,
0.3340869664641183,0.1116141011611969,0.3747102385154722,0.14040776284832207,5,4,90,
0.33435372022103466,0.11179241022564593,0.3748375652390402,0.14050320031433175,5,4,91,
0.33461905464568426,0.11196991173197142,0.37496521124437854,0.1405989096435414,5,4,92,
0.33488296922631394,0.11214660307783235,0.3750931577931283,0.14069487702322064,5,4,93,
0.33514546373322085,0.11232248186095566,0.37522138640028957,0.1407910888121554,5,4,94,
0.33540653821206673,0.11249754587540257,0.37534987883816034,0.14088753154382164,5,4,95,
0.33566619297722333,0.11267179310782252,0.37547861713988895,0.14098419192928333,5,4,96,
0.33592442860515187,0.11284522173369778,0.37560758360265317,0.1410810568598241,5,4,97,
0.3361812459278205,0.11301783011358173,0.3757367607904764,0.1411781134093197,5,4,98,
0.33643664602616397,0.11318961678933434,0.37586613153669707,0.14127534883636164,5,4,99,
0.336690630223589,0.11336058048035758,0.3759956789461007,0.1413727505861392,5,4,100,
0.33694320007952966,0.11353072007983396,0.37612538639672966,0.1414703062920892,5,4,101,
0.33719435738305537,0.11370003465097167,0.3762552375413817,0.14156800377732157,5,4,102,
0.3374441041465357,0.11386852342325804,0.37638521630881006,0.14166583105582975,5,4,103,
0.3376924425993662,0.11403618578872624,0.3765153069046379,0.14176377633349369,5,4,104,
0.33793937518175615,0.11420302129823574,0.37664549381199824,0.141861828008884,5,4,105,
0.3381849045385844,0.11436902965777145,0.37677576179191236,0.1419599746738759,5,4,106,
0.3384290335133235,0.11453421072476225,0.3769060958834175,0.1420582051140799,5,4,107,
0.33867176514203684,0.11469856450442295,0.3770364814034556,0.14215650830909832,5,4,108,
0.3389131026474498,0.11486209114612082,0.37716690394653496,0.14225487343261473,5,4,109,
0.33915304943309954,0.11502479093977044,0.3772973493841747,0.142353289852324,5,4,110,
0.33939160907756283,0.11518666431225721,0.3774278038641441,0.14245174712971084,5,4,111,
0.3396287853287666,0.11534771182389345,0.3775582538095058,0.1425502350196832,5,4,112,
0.3398645820983817,0.11550793416490765,0.37768868591747484,0.14264874347006895,5,4,113,
0.34009900345630134,0.11566733215196927,0.37781908715810186,0.1427472626209814,5,4,114,
0.3403320536252074,0.11582590672475104,0.37794944477279213,0.14284578280406185,5,4,115,
0.3405637369752238,0.11598365894252942,0.3780797462726668,0.1429442945416041,5,4,116,
0.3407940580186605,0.1161405899808261,0.378209979436779,0.1430427885455688,5,4,117,
0.3410230214048464,0.11629670112809032,0.3783401323101915,0.1431412557164932,5,4,118,
0.3412506319150552,0.1164519937824245,0.37847019320192415,0.14323968714230179,5,4,119,
0.3414768944575221,0.11660646944835369,0.3786001506827817,0.143338074097025,5,4,120,
0.34170181406255357,0.11676012973363994,0.37872999358306747,0.1434364080394303,5,4,121,
0.34192539587773074,0.11691297634614288,0.3788597109901919,0.14353468061157174,5,4,122,
0.34214764516320545,0.11706501109072676,0.3789892922461834,0.14363288363726298,5,4,123,
0.34236856728709064,0.1172162358662151,0.3791187269451084,0.14373100912047967,5,4,124,
0.3425881677209438,0.1173666526623935,0.3792480049304076,0.1438290492436945,5,4,125,
0.3428064520353449,0.11751626355706121,0.37937711629215515,0.14392699636615142,5,4,126,
0.34302342589556717,0.11766507071313166,0.3795060513642469,0.14402484302208243,5,4,127,
0.3432390950573415,0.11781307637578271,0.3796348007215242,0.1441225819188714,5,4,128,
0.34345346536271376,0.1179602828696568,0.3797633551768391,0.14422020593517007,5,4,129,
0.34366654273599445,0.1181066925961111,0.3798917057780662,0.14431770811896882,5,4,130,
0.34387833317980077,0.11825230803051805,0.380019843805067,0.1444150816856275,5,4,131,
0.3440888427711888,0.11839713171961588,0.38014776076661155,0.14451232001586892,5,4,132,
0.34429807765787834,0.11854116627891043,0.3802754483972632,0.14460941665373955,5,4,133,
0.3445060440545659,0.11868441439012652,0.3804028986542293,0.14470636530453987,5,4,134,
0.3447127482393277,0.11882687879871012,0.38053010371418505,0.14480315983272843,5,4,135,
0.3449181965501102,0.11896856231138045,0.38065705597007193,0.14489979425980246,5,4,136,
0.34512239538130907,0.11910946779373262,0.3807837480278774,0.14499626276215802,5,4,137,
0.34532535118043295,0.11924959816788934,0.3809101727033975,0.14509255966893211,5,4,138,
0.34552707044485403,0.11938895641020313,0.3810363230189881,0.14518867945983063,5,4,139,
0.34572755971864166,0.11952754554900694,0.3811621922003065,0.1452846167629434,5,4,140,
0.3459268255894793,0.11966536866241403,0.38128777367304834,0.14538036635254972,5,4,141,
0.3461248746856645,0.11980242887616696,0.38141306105968137,0.14547592314691624,5,4,142,
0.3463217136731877,0.11993872936153341,0.38153804817618064,0.14557128220608953,5,4,143,
0.3465173492528925,0.12007427333325107,0.38166272902876713,0.14566643872968613,5,4,144,
0.3467117881577134,0.12020906404751916,0.3817870978106522,0.14576138805468047,5,4,145,
0.3469050371499908,0.12034310480003652,0.381911148898791,0.14585612565319453,5,4,146,
0.3470971030188619,0.12047639892408643,0.3820348768506477,0.14595064713028955,5,4,147,
0.3472879925777261,0.12060894978866674,0.3821582764009725,0.1460449482217621,5,4,148,
0.3474777126617843,0.12074076079666554,0.3822813424585962,0.1461390247919465,5,4,149,
0.34766627012564943,0.12087183538308102,0.38240407010324073,0.14623287283152425,5,4,150,
0.3478536718410281,0.12100217701328568,0.3825264545823497,0.14632648845534243,5,4,151,
0.3480399246944721,0.1211317891813338,0.3826484913079397,0.14641986790024242,5,4,152,
0.348225035585197,0.12126067540831173,0.38277017585347495,0.14651300752290014,5,4,153,
0.3484090114229688,0.12138883924073043,0.38289150395076565,0.1466059037976792,5,4,154,
0.34859185912605495,0.12151628424895936,0.38301247148689205,0.1466985533144973,5,4,155,
0.3487735856192404,0.12164301402570159,0.38313307450115547,0.14679095277670795,5,4,156,
0.3489541978319062,0.12176903218450912,0.38325330918205835,0.1468830989989984,5,4,157,
0.34913370269616945,0.12189434235833725,0.3833731718643116,0.14697498890530297,5,4,158,
0.3493121071450844,0.12201894819813894,0.3834926590258748,0.1470666195267359,5,4,159,
0.3494894181109015,0.12214285337149652,0.38361176728502616,0.14715798799954105,5,4,160,
0.34966564252338495,0.12226606156129165,0.38373049339746423,0.14724909156306135,5,4,161,
0.3498407873081866,0.12238857646441186,0.3838488342534441,0.14733992755772804,5,4,162,
0.35001485938527477,0.12251040179049366,0.38396678687494595,0.14743049342307019,5,4,163,
0.3501878656674175,0.12263154126070124,0.38408434841287864,0.14752078669574553,5,4,164,
0.3503598130587181,0.12275199860653992,0.38420151614431747,0.14761080500759224,5,4,165,
0.35053070845320294,0.12287177756870435,0.3843182874697783,0.14770054608370317,5,4,166,
0.3507005587334586,0.12299088189596005,0.3844346599105265,0.14779000774052217,5,4,167,
0.350869370769319,0.12310931534405786,0.3845506311059228,0.14787918788396354,5,4,168,
0.35103715141660025,0.12322708167468113,0.3846661988108056,0.14796808450755422,5,4,169,
0.351203907515882,0.1233441846544242,0.38478136089290993,0.14805669569059982,5,4,170,
0.3513696458913352,0.12346062805380228,0.38489611533032386,0.14814501959637397,5,4,171,
0.3515343733495935,0.12357641564629138,0.3850104602089815,0.14823305447033172,5,4,172,
0.35169809667866875,0.12369155120739823,0.3851243937201945,0.1483207986383474,5,4,173,
0.35186082264690904,0.1238060385137596,0.38523791415822034,0.14840825050497633,5,4,174,
0.35202255800199694,0.12391988134226932,0.38535101991786835,0.14849540855174137,5,4,175,
0.352183309469989,0.12403308346923406,0.3854637094921432,0.14858227133544338,5,4,176,
0.35234308375439427,0.1241456486695561,0.3855759814699266,0.1486688374864972,5,4,177,
0.3525018875352903,0.12425758071594248,0.38568783453369626,0.14875510570729186,5,4,178,
0.35265972746847735,0.12436888337814071,0.3857992674572816,0.14884107477057512,5,4,179,
0.3528166101846677,0.12447956042219976,0.3859102791036586,0.14892674351786367,5,4,180,
0.3529725422887109,0.12458961560975579,0.38602086842277994,0.1490121108578772,5,4,181,
0.35312753035885275,0.12469905269734247,0.38613103444944363,0.14909717576499742,5,4,182,
0.35328158094602835,0.12480787543572516,0.386240776301198,0.14918193727775209,5,4,183,
0.35343470057318616,0.12491608756925776,0.3863500931762837,0.1492663944973231,5,4,184,
0.35358689573464547,0.12502369283526304,0.38645898435161163,0.14935054658607919,5,4,185,
0.3537381728954825,0.12513069496343426,0.38656744918077757,0.14943439276613305,5,4,186,
0.35388853849094754,0.12523709767525887,0.3866754870921128,0.14951793231792268,5,4,187,
0.35403799892591087,0.12534290468346326,0.38678309758677043,0.1496011645788172,5,4,188,
0.354186560574336,0.1254481196914778,0.38689028023684646,0.1496840889417456,5,4,189,
0.35433422977878115,0.12555274639292208,0.38699703468353663,0.14976670485385046,5,4,190,
0.35448101284992656,0.12565678847110978,0.387103360635328,0.14984901181516483,5,4,191,
0.3546269160661274,0.12576024959857218,0.38720925786622445,0.1499310093773123,5,4,192,
0.35477194567299253,0.12586313343660077,0.38731472621400637,0.15001269714223073,5,4,193,
0.35491610788298605,0.12596544363480738,0.3874197655785244,0.15009407476091882,5,4,194,
0.3550594088750539,0.1260671838307027,0.3875243759200261,0.15017514193220569,5,4,195,
0.3552018547942716,0.1261683576492908,0.3876285572575154,0.15025589840154288,5,4,196,
0.35534345175151544,0.1262689687026816,0.38773230966714506,0.15033634395981887,5,4,197,
0.35548420582315415,0.1263690205897186,0.38783563328064086,0.15041647844219572,5,4,198,
0.35562412305076174,0.12646851689562333,0.3879385282837577,0.15049630172696787,5,4,199,
0.3557632094408504,0.12656746119165438,0.3880409949147669,0.15057581373444215,5,4,200,
0.3559014709646226,0.1266658570347821,0.3881430334629747,0.15065501442583987,5,4,201,
0.35603891355774203,0.1267637079673773,0.3882446442672703,0.15073390380221927,5,4,202,
0.35617554312012323,0.12686101751691475,0.38834582771470555,0.15081248190341978,5,4,203,
0.3563113655157383,0.12695778919569004,0.3884465842391029,0.15089074880702644,5,4,204,
0.35644638657244077,0.12705402650054987,0.38854691431969274,0.15096870462735465,5,4,205,
0.3565806120818065,0.1271497329126358,0.38864681847978044,0.1510463495144554,5,4,206,
0.3567140477989902,0.12724491189714024,0.3887462972854406,0.15112368365314016,5,4,207,
0.3568466994425966,0.12733956690307488,0.38884535134423986,0.15120070726202536,5,4,208,
0.35697857269456806,0.12743370136305102,0.388943981303987,0.1512774205925962,5,4,209,
0.3571096732000857,0.127527318693072,0.38904218785151007,0.15135382392828967,5,4,210,
0.35724000656748417,0.12762042229233614,0.38913997171146036,0.15142991758359617,5,4,211,
0.35736957836818073,0.12771301554305126,0.3892373336451419,0.1515057019031795,5,4,212,
0.3574983941366165,0.12780510181025959,0.3893342744493678,0.15158117726101566,5,4,213,
0.3576264593702107,0.12789668444167296,0.3894307949553408,0.15165634405954867,5,4,214,
0.357753779529327,0.12798776676751833,0.38952689602755947,0.15173120272886512,5,4,215,
0.35788036003725093,0.12807835210039237,0.3896225785627484,0.15180575372588503,5,4,216,
0.35800620628017954,0.12816844373512648,0.38971784348881294,0.1518799975335709,5,4,217,
0.3581313236072207,0.12825804494865983,0.3898126917638172,0.15195393466015278,5,4,218,
0.3582557173304036,0.12834715899992205,0.3899071243749851,0.1520275656383701,5,4,219,
0.3583793927246997,0.12843578912972456,0.3900011423377252,0.1521008910247306,5,4,220,
0.35850235502805167,0.1285239385606592,0.39009474669467625,0.1521739113987836,5,4,221,
0.3586246094414136,0.12861161049700645,0.39018793851477657,0.15224662736241104,5,4,222,
0.35874616112879887,0.12869880812465012,0.3902807188923537,0.15231903953913242,5,4,223,
0.358867015217337,0.12878553461100037,0.3903730889462358,0.1523911485734257,5,4,224,
0.35898717679733905,0.12887179310492394,0.3904650498188836,0.15246295513006322,5,4,225,
0.3591066509223701,0.12895758673668098,0.39055660267554304,0.152534459893462,5,4,226,
0.35922544260933126,0.12904291861786993,0.39064774870341795,0.1526056635670488,5,4,227,
0.35934355683854546,0.12912779184137696,0.39073848911086173,0.15267656687263903,5,4,228,
0.359460998553855,0.12921220948133455,0.3908288251265892,0.15274717054983003,5,4,229,
0.3595777726627213,0.12929617459308365,0.39091875799890624,0.1528174753554074,5,4,230,
0.3596938840363342,0.12937969021314383,0.3910082889949593,0.15288748206276562,5,4,231,
0.3598093375097257,0.12946275935918772,0.391097419400002,0.15295719146134104,5,4,232,
0.35992413788189104,0.1295453850300225,0.3911861505166798,0.1530266043560585,5,4,233,
0.3600382899159135,0.1296275702055754,0.3912744836643326,0.15309572156679008,5,4,234,
0.3601517983390967,0.12970931784688539,0.39136242017831313,0.1531645439278265,5,4,235,
0.36026466784310057,0.12979063089609957,0.39144996140932387,0.15323307228736113,5,4,236,
0.3603769030840829,0.12987151227647445,0.3915371087227689,0.15330130750698537,5,4,237,
0.36048850868284504,0.12995196489238164,0.3916238634981228,0.1533692504611963,5,4,238,
0.36059948922498347,0.13003199162931897,0.3917102271283143,0.1534369020369156,5,4,239,
0.3607098492610434,0.13011159535392464,0.3917962010191267,0.15350426313301996,5,4,240,
0.36081959330667845,0.13019077891399683,0.39188178658861184,0.1535713346598823,5,4,241,
0.360928725842813,0.13026954513851646,0.39196698526652,0.15363811753892434,5,4,242,
0.36103725131580866,0.1303478968376744,0.392051798493744,0.15370461270217925,5,4,243,
0.36114517413763436,0.13042583680290223,0.3921362277217769,0.1537708210918653,5,4,244,
0.3612524986860388,0.13050336780690647,0.39222027441218466,0.15383674365996944,5,4,245,
0.36135922930472747,0.1305804926037066,0.39230394003609126,0.15390238136784107,5,4,246,
0.36146537030354153,0.1306572139286764,0.39238722607367776,0.15396773518579548,5,4,247,
0.3615709259586392,0.13073353449858777,0.39247013401369407,0.154032806092727,5,4,248,
0.3616759005126814,0.130809457011659,0.3925526653529839,0.15409759507573176,5,4,249,
0.36178029817501745,0.13088498414760452,0.39263482159602114,0.15416210312973935,5,4,250,
0.3618841231218754,0.1309601185676887,0.3927166042544599,0.15422633125715407,5,4,251,
0.3619873794965533,0.1310348629147817,0.39279801484669497,0.1542902804675044,5,4,252,
0.3620900714096121,0.13110921981341797,0.39287905489743497,0.1543539517771017,5,4,253,
0.3621922029390714,0.1311831918698575,0.39295972593728623,0.1544173462087071,5,4,254,
0.36229377813060676,0.13125678167214933,0.39304002950234834,0.15448046479120686,5,4,255,
0.3623948009977481,0.13132999179019747,0.39311996713382036,0.154543308559296,5,4,256,
0.36249527552207994,0.13140282477582865,0.39319954037761745,0.15460587855316962,5,4,257,
0.362595205653443,0.13147528316286264,0.3932787507839981,0.1546681758182221,5,4,258,
0.36269459531013754,0.13154736946718443,0.39335759990720176,0.15473020140475421,5,4,259,
0.3627934483791263,0.13161908618681778,0.3934360893050962,0.15479195636768764,5,4,260,
0.3628917687162409,0.13169043580200168,0.39351422053883456,0.15485344176628651,5,4,261,
0.36298956014638695,0.13176142077526745,0.39359199517252175,0.15491465866388637,5,4,262,
0.3630868264637512,0.13183204355151817,0.39366941477289075,0.1549756081276303,5,4,263,
0.3631835714320091,0.13190230655810925,0.39374648090898734,0.15503629122821153,5,4,264,
0.3632797987845334,0.1319722122049311,0.3938231951518637,0.15509670903962292,5,4,265,
0.3633755122246027,0.13204176288449238,0.39389955907428154,0.15515686263891343,5,4,266,
0.36347071542561027,0.13211096097200495,0.39397557425042246,0.15521675310595012,5,4,267,
0.36356541203127524,0.13217980882547095,0.3940512422556075,0.15527638152318746,5,4,268,
0.3636596056558514,0.13224830878576938,0.3941265646660246,0.15533574897544206,5,4,269,
0.36375329988433774,0.13231646317674495,0.39420154305846294,0.15539485654967322,5,4,270,
0.36384649827268944,0.1323842743052982,0.39427617901005724,0.1554537053347707,5,4,271,
0.36393920434802784,0.13245174446147556,0.394350474098037,0.15551229642134654,5,4,272,
0.3640314216088516,0.13251887591856149,0.39442442989948484,0.1555706309015336,5,4,273,
0.3641231535252468,0.13258567093317047,0.39449804799110116,0.15562870986878916,5,4,274,
0.36421440353909795,0.1326521317453409,0.3945713299489767,0.15568653441770425,5,4,275,
0.364305175064298,0.13271826057862882,0.3946442773483706,0.15574410564381766,5,4,276,
0.36439547148695844,0.13278405964020273,0.39471689176349634,0.15580142464343566,5,4,277,
0.36448529616561937,0.13284953112093928,0.39478917476731346,0.15585849251345638,5,4,278,
0.36457465243145887,0.13291467719551903,0.3948611279313263,0.1559153103511992,5,4,279,
0.364663543588502,0.13297950002252332,0.3949327528253882,0.1559718792542392,5,4,280,
0.36475197291383055,0.13304400174453176,0.3950040510175124,0.15602820032024553,5,4,281,
0.36483994365778966,0.13310818448821915,0.39507502407368833,0.15608427464682542,5,4,282,
0.36492745904419693,0.13317205036445404,0.39514567355770436,0.15614010333137185,5,4,283,
0.365014522270549,0.1332356014683971,0.3952160010309752,0.15619568747091578,5,4,284,
0.3651011365082283,0.13329883987959995,0.39528600805237574,0.15625102816198286,5,4,285,
0.3651873049027091,0.13336176766210425,0.3953556961780799,0.15630612650045425,5,4,286,
0.3652730305737626,0.1334243868645409,0.3954250669614045,0.15636098358143125,5,4,287,
0.36535831661566137,0.13348669952022987,0.3954941219526583,0.1564156004991042,5,4,288,
0.3654431660973838,0.13354870764728005,0.39556286269899665,0.15646997834662527,5,4,289,
0.36552758206281644,0.133610413248689,0.3956312907442798,0.15652411821598483,5,4,290,
0.3656115675309566,0.1336718183124432,0.39569940762893696,0.1565780211978916,5,4,291,
0.36569512549611355,0.13373292481161822,0.395767214889835,0.15663168838165684,5,4,292,
0.365778258928109,0.13379373470447875,0.39583471406015047,0.1566851208550811,5,4,293,
0.3658609707724772,0.13385424993457942,0.39590190666924796,0.1567383197043459,5,4,294,
0.36594326395066273,0.1339144724308644,0.3959687942425598,0.15679128601390668,5,4,295,
0.3660251413602192,0.13397440410776845,0.3960353783014743,0.15684402086639185,5,4,296,
0.36610660587500515,0.13403404686531636,0.3961016603632231,0.15689652534250212,5,4,297,
0.36618766034538075,0.13409340258922392,0.39616764194077636,0.15694880052091517,5,4,298,
0.36626830759840134,0.13415247315099715,0.3962333245427399,0.15700084747819226,5,4,299,
0.36634855043801257,0.13421126040803305,0.3962987096732566,0.1570526672886881,5,4,300,
0.366428391645242,0.13426976620371883,0.3963637988319114,0.15710426102446395,5,4,301,
0.366507833978391,0.1343279923675318,0.39642859351364007,0.1571556297552029,5,4,302,
0.3665868801732254,0.1343859407151387,0.39649309520864123,0.15720677454812865,5,4,303,
0.36666553294316473,0.134443613048495,0.3965573054022915,0.15725769646792628,5,4,304,
0.3667437949794709,0.1345010111559442,0.39662122557506535,0.15730839657666687,5,4,305,
0.36682166895143475,0.134558136812316,0.39668485720245594,0.15735887593373285,5,4,306,
0.3668991575065627,0.13461499177902553,0.3967482017549013,0.15740913559574785,5,4,307,
0.36697626327076116,0.134671577804171,0.3968112606977118,0.15745917661650738,5,4,308,
0.3670529888485203,0.13472789662263196,0.396874035491002,0.1575090000469131,5,4,309,
0.3671293368230969,0.13478394995616694,0.3969365275896246,0.15755860693490883,5,4,310,
0.36720530975669535,0.13483973951351058,0.39699873844310735,0.15760799832541877,5,4,311,
0.36728091019064796,0.13489526699047083,0.39706066949559277,0.15765717526028836,5,4,312,
0.367356140645594,0.13495053407002544,0.3971223221857807,0.157706138778227,5,4,313,
0.3674310036216571,0.1350055424224182,0.39718369794687314,0.15775488991475298,5,4,314,
0.36750550159862233,0.135060293705255,0.3972447982065223,0.15780342970214062,5,4,315,
0.36757963703611096,0.13511478956359907,0.3973056243867799,0.15785175916936903,5,4,316,
0.3676534123737548,0.13516903163006622,0.3973661779040503,0.15789987934207336,5,4,317,
0.3677268300313693,0.13522302152491955,0.39742646016904504,0.15794779124249753,5,4,318,
0.3677998924091245,0.13527676085616352,0.39748647258673975,0.157995495889449,5,4,319,
0.3678726018877162,0.13533025121963815,0.39754621655633393,0.15804299429825555,5,4,320,
0.3679449608285345,0.1353834941991118,0.3976056934712119,0.15809028748072332,5,4,321,
0.3680169715738323,0.13543649136637487,0.3976649047189068,0.15813737644509723,5,4,322,
0.36808863644689094,0.13548924428133147,0.397723851681066,0.15818426219602258,5,4,323,
0.36815995775218685,0.135541754492092,0.3977825357334186,0.15823094573450844,5,4,324,
