Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.322504355,0.104009059,0.311498016,0.097031014,6,4,273
0.322669517,0.104115617,0.31168021,0.097144553,6,4,274
0.322834207,0.104221925,0.311861508,0.0972576,6,4,275
0.322998424,0.104327982,0.31204191,0.097370154,6,4,276
0.323162167,0.104433786,0.31222142,0.097482215,6,4,277
0.323325436,0.104539337,0.312400038,0.097593784,6,4,278
0.323488229,0.104644634,0.312577768,0.097704861,6,4,279
0.323650546,0.104749676,0.312754611,0.097815447,6,4,280
0.323812386,0.104854461,0.312930569,0.097925541,6,4,281
0.323973749,0.10495899,0.313105645,0.098035145,6,4,282
0.324134634,0.105063261,0.313279841,0.098144259,6,4,283
0.324295041,0.105167274,0.31345316,0.098252883,6,4,284
0.324454969,0.105271027,0.313625603,0.098361019,6,4,285
0.324614418,0.10537452,0.313797173,0.098468666,6,4,286
0.324773387,0.105477753,0.313967874,0.098575826,6,4,287
0.324931877,0.105580724,0.314137706,0.098682498,6,4,288
0.325089886,0.105683434,0.314306673,0.098788685,6,4,289
0.325247415,0.105785881,0.314474778,0.098894386,6,4,290
0.325404463,0.105888065,0.314642024,0.098999603,6,4,291
0.325561031,0.105989985,0.314808412,0.099104336,6,4,292
0.325717118,0.106091641,0.314973946,0.099208587,6,4,293
0.325872724,0.106193032,0.315138629,0.099312355,6,4,294
0.326027849,0.106294158,0.315302463,0.099415643,6,4,295
0.326182493,0.106395019,0.315465452,0.099518451,6,4,296
0.326336657,0.106495613,0.315627598,0.09962078,6,4,297
0.326490339,0.106595942,0.315788904,0.099722632,6,4,298
0.326643541,0.106696003,0.315949374,0.099824007,6,4,299
0.326796263,0.106795797,0.31610901,0.099924906,6,4,300
0.326948504,0.106895324,0.316267815,0.100025331,6,4,301
0.327100265,0.106994583,0.316425794,0.100125283,6,4,302
0.327251546,0.107093575,0.316582948,0.100224763,6,4,303
0.327402348,0.107192298,0.316739281,0.100323772,6,4,304
0.327552671,0.107290752,0.316894796,0.100422312,6,4,305
0.327702515,0.107388939,0.317049497,0.100520383,6,4,306
0.327851881,0.107486856,0.317203386,0.100617988,6,4,307
0.328000769,0.107584505,0.317356468,0.100715128,6,4,308
0.32814918,0.107681884,0.317508745,0.100811803,6,4,309
0.328297114,0.107778995,0.31766022,0.100908015,6,4,310
0.328444571,0.107875836,0.317810898,0.101003767,6,4,311
0.328591553,0.107972408,0.317960781,0.101099058,6,4,312
0.328738059,0.108068711,0.318109873,0.101193891,6,4,313
0.328884091,0.108164745,0.318258177,0.101288267,6,4,314
0.329029649,0.10826051,0.318405698,0.101382188,6,4,315
0.329174734,0.108356005,0.318552437,0.101475655,6,4,316
0.329319346,0.108451232,0.318698399,0.10156867,6,4,317
0.329463487,0.108546189,0.318843588,0.101661234,6,4,318
0.329607157,0.108640878,0.318988007,0.101753348,6,4,319
0.329750356,0.108735298,0.319131659,0.101845015,6,4,320
0.329893087,0.108829449,0.319274547,0.101936237,6,4,321
0.330035349,0.108923331,0.319416677,0.102027014,6,4,322
0.330177143,0.109016946,0.319558051,0.102117348,6,4,323
0.33031847,0.109110292,0.319698672,0.102207241,6,4,324
0.330459332,0.10920337,0.319838545,0.102296695,6,4,325
0.330599729,0.109296181,0.319977673,0.102385711,6,4,326
0.330739662,0.109388724,0.32011606,0.102474292,6,4,327
0.330879132,0.109481,0.320253708,0.102562438,6,4,328
0.33101814,0.109573009,0.320390623,0.102650152,6,4,329
0.331156687,0.109664751,0.320526808,0.102737435,6,4,330
0.331294774,0.109756228,0.320662266,0.102824289,6,4,331
0.331432403,0.109847438,0.320797001,0.102910716,6,4,332
0.331569574,0.109938382,0.320931017,0.102996718,6,4,333
0.331706289,0.110029062,0.321064317,0.103082296,6,4,334
0.331842548,0.110119476,0.321196906,0.103167452,6,4,335
0.331978352,0.110209626,0.321328786,0.103252189,6,4,336
0.332113704,0.110299512,0.321459962,0.103336507,6,4,337
0.332248604,0.110389135,0.321590437,0.103420409,6,4,338
0.332383053,0.110478494,0.321720215,0.103503897,6,4,339
0.332517052,0.11056759,0.3218493,0.103586972,6,4,340
0.332650603,0.110656424,0.321977696,0.103669637,6,4,341
0.332783707,0.110744996,0.322105406,0.103751892,6,4,342
0.332916365,0.110833306,0.322232433,0.103833741,6,4,343
0.333048579,0.110921356,0.322358783,0.103915185,6,4,344
0.333180349,0.111009145,0.322484458,0.103996225,6,4,345
0.333311677,0.111096674,0.322609461,0.104076865,6,4,346
0.333442565,0.111183944,0.322733798,0.104157105,6,4,347
0.333573013,0.111270955,0.322857472,0.104236947,6,4,348
0.333703023,0.111357708,0.322980485,0.104316394,6,4,349
0.333832596,0.111444202,0.323102843,0.104395447,6,4,350
0.333961735,0.11153044,0.323224549,0.104474109,6,4,351
0.334090439,0.111616421,0.323345606,0.104552381,6,4,352
0.33421871,0.111702146,0.323466018,0.104630265,6,4,353
0.334346551,0.111787616,0.323585789,0.104707763,6,4,354
0.334473961,0.111872831,0.323704922,0.104784877,6,4,355
0.334600943,0.111957791,0.323823422,0.104861609,6,4,356
0.334727499,0.112042498,0.323941292,0.104937961,6,4,357
0.334853628,0.112126952,0.324058536,0.105013935,6,4,358
0.334979333,0.112211154,0.324175157,0.105089532,6,4,359
0.335104616,0.112295104,0.324291159,0.105164756,6,4,360
0.335229478,0.112378803,0.324406546,0.105239607,6,4,361
0.335353919,0.112462251,0.324521321,0.105314088,6,4,362
0.335477942,0.11254545,0.324635488,0.1053882,6,4,363
0.335601549,0.1126284,0.324749051,0.105461946,6,4,364
0.33572474,0.112711101,0.324862013,0.105535327,6,4,365
0.335847517,0.112793554,0.324974377,0.105608346,6,4,366
0.335969881,0.112875761,0.325086149,0.105681004,6,4,367
0.336091835,0.112957721,0.32519733,0.105753304,6,4,368
0.336213379,0.113039436,0.325307926,0.105825247,6,4,369
0.336334515,0.113120906,0.325417938,0.105896835,6,4,370
0.336455244,0.113202131,0.325527372,0.10596807,6,4,371
0.336575569,0.113283114,0.32563623,0.106038954,6,4,372
0.33669549,0.113363853,0.325744516,0.10610949,6,4,373
0.336815009,0.11344435,0.325852234,0.106179678,6,4,374
0.336934128,0.113524607,0.325959387,0.106249522,6,4,375
0.337052848,0.113604622,0.326065978,0.106319022,6,4,376
0.33717117,0.113684398,0.326172012,0.106388181,6,4,377
0.337289097,0.113763935,0.326277491,0.106457001,6,4,378
0.337406629,0.113843233,0.326382419,0.106525484,6,4,379
0.337523768,0.113922294,0.326486801,0.106593631,6,4,380
0.337640516,0.114001118,0.326590638,0.106661445,6,4,381
0.337756874,0.114079706,0.326693935,0.106728927,6,4,382
0.337872844,0.114158059,0.326796695,0.10679608,6,4,383
0.337988428,0.114236177,0.326898921,0.106862904,6,4,384
0.338103626,0.114314062,0.327000617,0.106929404,6,4,385
0.33821844,0.114391713,0.327101786,0.106995579,6,4,386
0.338332873,0.114469133,0.327202433,0.107061432,6,4,387
0.338446925,0.114546321,0.327302559,0.107126965,6,4,388
0.338560597,0.114623278,0.327402168,0.10719218,6,4,389
0.338673893,0.114700006,0.327501265,0.107257078,6,4,390
0.338786812,0.114776504,0.327599851,0.107321663,6,4,391
0.338899357,0.114852774,0.327697931,0.107385934,6,4,392
0.33901153,0.114928817,0.327795508,0.107449895,6,4,393
0.33912333,0.115004633,0.327892585,0.107513547,6,4,394
0.339234761,0.115080223,0.327989165,0.107576892,6,4,395
0.339345824,0.115155588,0.328085252,0.107639932,6,4,396
0.33945652,0.115230729,0.328180848,0.107702669,6,4,397
0.339566851,0.115305646,0.328275958,0.107765104,6,4,398
0.339676818,0.115380341,0.328370584,0.10782724,6,4,399
0.339786423,0.115454813,0.328464729,0.107889078,6,4,400
0.339895668,0.115529065,0.328558398,0.107950621,6,4,401
0.340004553,0.115603096,0.328651592,0.108011869,6,4,402
0.340113081,0.115676908,0.328744315,0.108072825,6,4,403
0.340221252,0.1157505,0.328836571,0.10813349,6,4,404
0.340329069,0.115823875,0.328928362,0.108193867,6,4,405
0.340436533,0.115897033,0.329019691,0.108253957,6,4,406
0.340543646,0.115969975,0.329110562,0.108313762,6,4,407
0.340650408,0.116042701,0.329200978,0.108373284,6,4,408
0.340756822,0.116115212,0.329290941,0.108432524,6,4,409
0.340862889,0.116187509,0.329380456,0.108491485,6,4,410
0.340968611,0.116259593,0.329469524,0.108550167,6,4,411
0.341073988,0.116331465,0.32955815,0.108608574,6,4,412
0.341179023,0.116403126,0.329646335,0.108666706,6,4,413
0.341283717,0.116474575,0.329734083,0.108724566,6,4,414
0.341388071,0.116545815,0.329821397,0.108782154,6,4,415
0.341492088,0.116616846,0.32990828,0.108839473,6,4,416
0.341595767,0.116687668,0.329994735,0.108896525,6,4,417
0.341699112,0.116758283,0.330080765,0.108953311,6,4,418
0.341802123,0.116828691,0.330166373,0.109009834,6,4,419
0.341904802,0.116898893,0.330251561,0.109066093,6,4,420
0.34200715,0.11696889,0.330336333,0.109122093,6,4,421
0.342109169,0.117038683,0.330420691,0.109177833,6,4,422
0.34221086,0.117108272,0.330504638,0.109233316,6,4,423
0.342312224,0.117177659,0.330588178,0.109288544,6,4,424
0.342413264,0.117246843,0.330671313,0.109343517,6,4,425
0.34251398,0.117315827,0.330754045,0.109398239,6,4,426
0.342614375,0.11738461,0.330836378,0.109452709,6,4,427
0.342714448,0.117453193,0.330918315,0.109506931,6,4,428
0.342814203,0.117521578,0.330999858,0.109560906,6,4,429
0.34291364,0.117589764,0.331081009,0.109614635,6,4,430
0.34301276,0.117657754,0.331161773,0.10966812,6,4,431
0.343111566,0.117725547,0.33124215,0.109721362,6,4,432
0.343210058,0.117793144,0.331322145,0.109774364,6,4,433
0.343308238,0.117860546,0.33140176,0.109827126,6,4,434
0.343406107,0.117927754,0.331480997,0.109879651,6,4,435
0.343503667,0.117994769,0.331559859,0.10993194,6,4,436
0.343600919,0.118061592,0.331638349,0.109983995,6,4,437
0.343697865,0.118128222,0.33171647,0.110035816,6,4,438
0.343794505,0.118194662,0.331794224,0.110087407,6,4,439
0.343890842,0.118260911,0.331871613,0.110138767,6,4,440
0.343986876,0.118326971,0.33194864,0.1101899,6,4,441
0.344082609,0.118392842,0.332025309,0.110240806,6,4,442
0.344178043,0.118458525,0.332101621,0.110291486,6,4,443
0.344273178,0.118524021,0.332177578,0.110341944,6,4,444
0.344368016,0.118589331,0.332253185,0.110392179,6,4,445
0.344462559,0.118654454,0.332328442,0.110442193,6,4,446
0.344556807,0.118719393,0.332403353,0.110491989,6,4,447
0.344650762,0.118784148,0.332477919,0.110541567,6,4,448
0.344744426,0.118848719,0.332552144,0.110590929,6,4,449
0.344837799,0.118913108,0.33262603,0.110640076,6,4,450
0.344930884,0.118977314,0.33269958,0.11068901,6,4,451
0.34502368,0.11904134,0.332772795,0.110737733,6,4,452
0.34511619,0.119105185,0.332845678,0.110786246,6,4,453
0.345208416,0.11916885,0.332918232,0.110834549,6,4,454
0.345300357,0.119232336,0.332990459,0.110882646,6,4,455
0.345392016,0.119295644,0.333062361,0.110930536,6,4,456
0.345483393,0.119358775,0.333133941,0.110978223,6,4,457
0.345574491,0.119421729,0.333205201,0.111025706,6,4,458
0.34566531,0.119484506,0.333276143,0.111072988,6,4,459
0.345755851,0.119547109,0.33334677,0.111120069,6,4,460
0.345846117,0.119609536,0.333417084,0.111166952,6,4,461
0.345936107,0.11967179,0.333487087,0.111213637,6,4,462
0.346025824,0.119733871,0.333556781,0.111260126,6,4,463
0.346115268,0.119795779,0.33362617,0.111306421,6,4,464
0.346204441,0.119857515,0.333695254,0.111352522,6,4,465
0.346293345,0.119919081,0.333764036,0.111398432,6,4,466
0.346381979,0.119980476,0.333832519,0.111444151,6,4,467
0.346470346,0.120041701,0.333900705,0.111489681,6,4,468
0.346558447,0.120102757,0.333968595,0.111535023,6,4,469
0.346646283,0.120163645,0.334036192,0.111580178,6,4,470
0.346733855,0.120224366,0.334103499,0.111625148,6,4,471
0.346821164,0.12028492,0.334170516,0.111669934,6,4,472
