@relation LibraAnalysisProcessed

@attribute 'PRIMARY KEY' numeric
@attribute CourtName {Barkingside,Bexley,'Brighton and Hove',Bromley,'Camberwell Green',Chelmsford,'City of London',Croydon,Stratford,Thames,Tottenham,Westminster,Basildon,Canterbury,Chichester,Crawley,'East Berkshire',Feltham,Guildford,Haringey,Horsham,'Lavender Hill',Maidenhead,Newbury,Norwich,Reading,Southend,Willesden,Cambridge,Dartford,Hammersmith,Hatfield,Hendon,Hertford,Highbury,Highgate,Margate,Romford,Sevenoaks,Uxbridge,'Wood Green',Ealing,Folkestone,Maidstone,Medway,'Milton Keynes','North East Suffolk',Oxford,'St Albans','West Suffolk','East Hertfordshire',Eastbourne,'Luton and South Bedfordshire','West Norfolk',Wimbledon,Aylesbury,Bournemouth,Colchester,Ipswich,Lewes,Worthing,Bedford,'East Dorset',Harrow,Hastings,Peterborough,Redhill,Stevenage,Weymouth,Staines,Slough,Luton,Greenwich,'Kingston Upon Thames',Lowestoft,Southwark,Havering,Winchester,'Haywards Heath',Watford,Huntingdon,Hampshire,Southampton,Basingstoke,'Highbury Corner',Dover,Portsmouth,Woolwich,Bracknell,'Reading ','Staines ','Waltham Forest ','Westminster ','Bury St Edmunds','Lavendar Hill',Kingston-upon-Thames,'South East Suffolk','West Hampshire',Fareham,'South East Essex',Southwalk,'Ealing '}
@attribute Area {B,H,L,A,London}
@attribute CourtDate {07/11/2012,06/11/2012,08/11/2012,05/11/2012,12/11/2012,09/11/2012,02/11/2012,10/11/2012,13/11/2012,29/10/2012,04/10/2012,14/11/2012,15/11/2012,30/10/2012,16/11/2012,19/11/2012,17/11/2012,20/11/2012,21/11/2012,28/09/2012,22/11/2012,23/11/2012,24/11/2012,26/10/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,04/12/2012,20/10/2012,03/11/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,08/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,15/12/2012,18/12/2012,19/12/2012,20/12/2012,21/12/2012,24/12/2012,27/12/2012,22/12/2012,26/12/2012,28/12/2012,29/12/2012,02/01/2013,31/12/2012,03/01/2013,04/01/2013,01/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,14/01/2013,11/01/2013,12/01/2013,15/01/2013,16/01/2013,18/01/2013,17/01/2013,21/01/2013,19/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,26/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,02/02/2013,06/02/2013,07/02/2013}
@attribute DayOfHearing {Wednesday,Tuesday,Thursday,Monday,Friday,Saturday}
@attribute DatePrinted {12/11/2012,13/11/2012,14/11/2012,15/11/2012,16/11/2012,19/11/2012,20/11/2012,21/11/2012,22/11/2012,23/11/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,03/12/2012,04/12/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,21/12/2012,27/12/2012,28/12/2012,31/12/2012,02/01/2013,03/01/2013,04/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,14/01/2013,15/01/2013,16/01/2013,17/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,08/02/2013,11/02/2013,28-Dec}
@attribute DayPrinted {Monday,Tuesday,Wednesday,Thursday,Friday}
@attribute 'DateDifference(Hearing to Result)' numeric
@attribute ResultType {Adjournment,'Bail conditions',Result,Warrant,'Non Rec','Bail condition','bail condition','Non rec result','Bail Conditions','Non-rec Result','Bail Con',Results,'Bail Cons','Non Rec Result'}
@attribute DateOfPreviousCheck {09/11/2012,Null,12/11/2012,06/11/2012,13/11/2012,08/11/2012,14/11/2012,15/11/2012,16/11/2012,19/11/2012,20/11/2012,21/11/2012,22/11/2012,23/11/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,02/01/2013,04/12/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,24/12/2012,21/12/2012,27/12/2012,28/12/2012,31/12/2012,03/01/2013,04/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,14/01/2013,15/01/2013,16/01/2013,17/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,08/02/2013}
@attribute TimeOfPreviousCheck {08:40,09:40,09:00,08:50,Null,08:36,13:00,08:46,09:39,09:36,09:56,09:14,09:21,09:37,08:38,08:51,08:57,07:52,09:26,12:00,10:20,13:36,09:03,10:00,09:49,09:18,09:28,10:16,10:39,08:39,10:15,10:19,10:22,10:51,09:10,11:40,12:06,14:34,14:35,11:48,11:37,10:59,09:23,10:41,11:02,10:45,10:25,10:56,11:58,11:59,11:08,10:10,11:30,11:29,11:45,10:04,10:28,07:25,09:15,11:52,10:05,11:05,09:47,08:29,10:49,11:27,08:47,08:26,10:32,11:01,10:17,13:03,09:19,08:16,09:57,08:17,08:54,11:00,09:20,09:05,14:53,09:33,10:30,10:42,11:46,09:58,12:10,13:12,10:57,10:44,10:43,13:40,12:19,11:50,11:21,09:53,12:03,11:34,12:21,10:52,09:13,12:43,09:43,10:08,12:36,11:28,13:14,08:08,12:59,08:34,10:18,08:22,08:15,07:59,10:01,11:25,12:34,11:06,08:13,15:33,11:23,10:24,09:16,08:58,09:31,09:29,12:44,15:06,11:35,07:45,07:44,13:29,13:54,14:21,07:24,07:32,10:03,11:43,09:41,16:24,09:11,09:06,10:55,10:48,11:07,08:18,10:09,11:56,12:33,12:25,08:27,08:24,10:40,08:32,09:24,08:55,09:07,10:46,09:08,12:02,12:46,09:04,09:34,09:22,08:49,08:45,08:44,11:10,10:26,11:09,10:54,10:11,11:42,10:35,08:52,11:26,07:40,11:51,09:59,12:14,04:04,07:55,11:22,02:24,09:52,10:27,09:51,09:02,09:55,09:01,12:45,12:13,08:41,07:38,08:04,08:02,08:05,14:05,07:21,07:41,08:43,08:53,11:24,09:44,09:35,09:32,08:48,14:52,10.0,07:56,07:58,07:57,09:25,08:31}
@attribute DayOfPreviousCheck {Friday,Null,Monday,Tuesday,Thursday,Wednesday,Saturday}
@attribute 'AM/PM ofPreviousCheck' {AM,Null,PM}
@attribute BestPredictedDate {10/11/2012,12/11/2012,13/11/2012,Unknown,14/11/2012,15/11/2012,16/11/2012,17/11/2012,20/11/2012,19/11/2012,21/11/2012,22/11/2012,24/11/2012,26/11/2012,23/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,04/12/2012,05/12/2012,06/12/2012,08/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,15/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,22/12/2012,26/12/2012,27/12/2012,28/12/2012,29/12/2012,31/12/2012,01/01/2013,03/01/2013,02/01/2013,05/01/2013,07/01/2013,04/01/2013,08/01/2013,09/01/2013,10/01/2013,12/01/2013,11/01/2013,15/01/2013,14/01/2013,16/01/2013,17/01/2013,19/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,26/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,02/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,09/02/2013}
@attribute BestPredAM/PM {AM,PM,Unknown}
@attribute BestPredDay {Saturday,Monday,Tuesday,Unknown,Wednesday,Thursday,Friday}
@attribute 'DateDif between PrintingAndLastCheck' {3.0,NotCheckedBefore,1.0,7.0,2.0,5.0,6.0,4.0,29.0,8.0,11.0,0.0,69.0}

@data
2102,'Lavendar Hill',H,15/01/2013,Tuesday,18/01/2013,Friday,3,Result,18/01/2013,11:35,Friday,AM,17/01/2013,PM,Thursday,0.0
2103,'Lavendar Hill',H,16/01/2013,Wednesday,18/01/2013,Friday,2,'Non rec result',Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2104,'Lavendar Hill',H,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2105,Maidstone,H,14/01/2013,Monday,18/01/2013,Friday,4,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2106,Maidstone,H,14/01/2013,Monday,18/01/2013,Friday,4,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2107,Maidstone,H,15/01/2013,Tuesday,18/01/2013,Friday,3,Adjournment,17/01/2013,09:08,Thursday,AM,16/01/2013,PM,Wednesday,1.0
2108,Maidstone,H,16/01/2013,Wednesday,18/01/2013,Friday,2,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2109,Medway,H,16/01/2013,Wednesday,18/01/2013,Friday,2,'Bail condition',Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2110,Oxford,B,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2111,'Reading ',B,15/01/2013,Tuesday,18/01/2013,Friday,3,Result,17/01/2013,11:40,Thursday,AM,16/01/2013,PM,Wednesday,1.0
2112,'Reading ',B,15/01/2013,Tuesday,18/01/2013,Friday,3,Warrant,17/01/2013,11:45,Thursday,AM,16/01/2013,PM,Wednesday,1.0
2113,Sevenoaks,H,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2114,Stratford,L,16/01/2013,Wednesday,18/01/2013,Friday,2,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2115,Thames,B,15/01/2013,Tuesday,18/01/2013,Friday,3,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2116,Uxbridge,H,15/01/2013,Tuesday,18/01/2013,Friday,3,'Non rec result',17/01/2013,08:52,Thursday,AM,16/01/2013,PM,Wednesday,1.0
2117,Uxbridge,L,15/01/2013,Tuesday,18/01/2013,Friday,3,Result,17/01/2013,10:11,Thursday,AM,16/01/2013,PM,Wednesday,1.0
2118,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Warrant,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2119,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,'Non rec result',Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2120,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,'Bail condition',Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2121,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,'Bail condition',Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2122,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2123,'Westminster ',B,16/01/2013,Wednesday,18/01/2013,Friday,2,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2124,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2125,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2126,'Westminster ',B,16/01/2013,Wednesday,18/01/2013,Friday,2,Result,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2127,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2128,'Westminster ',H,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2129,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2130,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2131,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2132,'Westminster ',B,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2133,'Westminster ',L,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2134,'Westminster ',H,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2135,'Westminster ',B,16/01/2013,Wednesday,18/01/2013,Friday,2,Adjournment,Null,Null,Null,Null,17/01/2013,PM,Thursday,NotCheckedBefore
2136,Cambridge,B,18/01/2013,Friday,21/01/2013,Monday,3,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2137,'City of London',B,17/01/2013,Thursday,21/01/2013,Monday,4,'Bail Conditions',Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2138,'City of London',L,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2139,Croydon,H,02/01/2013,Wednesday,21/01/2013,Monday,19,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2140,Croydon,H,17/01/2013,Thursday,21/01/2013,Monday,4,'Non-rec Result',Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2141,Croydon,H,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2142,Croydon,H,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2143,Harrow,L,14/01/2013,Monday,21/01/2013,Monday,7,Adjournment,18/01/2013,11:52,Friday,AM,19/01/2013,AM,Saturday,3.0
2144,Hendon,L,15/01/2013,Tuesday,21/01/2013,Monday,6,Adjournment,18/01/2013,11:26,Friday,AM,19/01/2013,AM,Saturday,3.0
2145,'Highbury Corner',B,15/01/2013,Tuesday,21/01/2013,Monday,6,Adjournment,18/01/2013,11:25,Friday,AM,19/01/2013,AM,Saturday,3.0
2146,Kingston-upon-Thames,H,10/01/2013,Thursday,21/01/2013,Monday,11,Adjournment,14/01/2013,10:28,Monday,AM,Unknown,Unknown,Unknown,7.0
2147,'Lavendar Hill',H,16/01/2013,Wednesday,21/01/2013,Monday,5,'Non-rec Result',18/01/2013,09:03,Friday,AM,19/01/2013,AM,Saturday,3.0
2148,'Lavendar Hill',H,16/01/2013,Wednesday,21/01/2013,Monday,5,Adjournment,18/01/2013,09:57,Friday,AM,19/01/2013,AM,Saturday,3.0
2149,'Lavendar Hill',H,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2150,'Lavendar Hill',H,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2151,Maidstone,H,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2152,Maidstone,H,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2153,Maidstone,H,18/01/2013,Friday,21/01/2013,Monday,3,'Bail Conditions',Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2154,Margate,H,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2155,Portsmouth,H,16/01/2013,Wednesday,21/01/2013,Monday,5,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2156,Reading,B,08/01/2013,Tuesday,21/01/2013,Monday,13,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2157,Sevenoaks,H,16/01/2013,Wednesday,21/01/2013,Monday,5,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2158,'South East Suffolk',B,16/01/2013,Wednesday,21/01/2013,Monday,5,Result,18/01/2013,09:11,Friday,AM,19/01/2013,AM,Saturday,3.0
2159,Stevenage,B,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2160,Thames,B,10/01/2013,Thursday,21/01/2013,Monday,11,Result,18/01/2013,09:05,Friday,AM,19/01/2013,AM,Saturday,3.0
2161,Thames,L,16/01/2013,Wednesday,21/01/2013,Monday,5,Adjournment,18/01/2013,09:03,Friday,AM,19/01/2013,AM,Saturday,3.0
2162,Thames,L,16/01/2013,Wednesday,21/01/2013,Monday,5,'Bail Conditions',18/01/2013,09:57,Friday,AM,19/01/2013,AM,Saturday,3.0
2163,Thames,L,16/01/2013,Wednesday,21/01/2013,Monday,5,'Bail Conditions',Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2164,Uxbridge,B,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2165,'West Hampshire',H,16/01/2013,Wednesday,21/01/2013,Monday,5,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2166,Westminster,H,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2167,Westminster,H,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2168,Westminster,H,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2169,Westminster,L,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2170,Westminster,L,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2171,Westminster,B,17/01/2013,Thursday,21/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2172,Westminster,B,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2173,Westminster,H,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2174,Westminster,H,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2175,Westminster,H,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2176,Westminster,L,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2177,Westminster,L,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2178,Westminster,H,17/01/2013,Thursday,21/01/2013,Monday,4,Warrant,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2179,Westminster,H,17/01/2013,Thursday,21/01/2013,Monday,4,Warrant,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2180,Westminster,L,17/01/2013,Thursday,21/01/2013,Monday,4,Result,Null,Null,Null,Null,19/01/2013,AM,Saturday,NotCheckedBefore
2181,Basingstoke,H,10/01/2013,Thursday,22/01/2013,Tuesday,12,Result,18/01/2013,07:40,Friday,AM,18/01/2013,PM,Friday,4.0
2182,'Camberwell Green',H,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2183,'City of London',B,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2184,Crawley,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2185,Ealing,L,17/01/2013,Thursday,22/01/2013,Tuesday,5,Result,21/01/2013,11:51,Monday,AM,21/01/2013,PM,Monday,1.0
2186,Fareham,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2187,Folkestone,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2188,Hammersmith,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2189,Hammersmith,L,21/01/2013,Monday,22/01/2013,Tuesday,1,Adjournment,Null,Null,Null,Null,22/01/2013,AM,Tuesday,NotCheckedBefore
2190,'Lavendar Hill',H,16/01/2013,Wednesday,22/01/2013,Tuesday,6,Adjournment,21/01/2013,09:59,Monday,AM,21/01/2013,PM,Monday,1.0
2191,'Lavendar Hill',H,16/01/2013,Wednesday,22/01/2013,Tuesday,6,Result,21/01/2013,11:51,Monday,AM,21/01/2013,PM,Monday,1.0
2192,'Lavendar Hill',H,17/01/2013,Thursday,22/01/2013,Tuesday,5,Result,21/01/2013,12:14,Monday,PM,22/01/2013,AM,Tuesday,1.0
2193,Maidstone,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2194,'St Albans',L,17/01/2013,Thursday,22/01/2013,Tuesday,5,Result,21/01/2013,10:19,Monday,AM,21/01/2013,PM,Monday,1.0
2195,'St Albans',B,21/01/2013,Monday,22/01/2013,Tuesday,1,'Bail Conditions',Null,Null,Null,Null,22/01/2013,AM,Tuesday,NotCheckedBefore
2196,Thames,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2197,Thames,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2198,Thames,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2199,Thames,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2200,Uxbridge,L,17/01/2013,Thursday,22/01/2013,Tuesday,5,Result,21/01/2013,11:51,Monday,AM,21/01/2013,PM,Monday,1.0
2201,Westminster,H,17/01/2013,Thursday,22/01/2013,Tuesday,5,Adjournment,21/01/2013,04:04,Monday,AM,21/01/2013,PM,Monday,1.0
2202,Westminster,H,17/01/2013,Thursday,22/01/2013,Tuesday,5,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2203,Westminster,B,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2204,Westminster,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2205,Westminster,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2206,Westminster,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2207,Westminster,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2208,Westminster,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2209,Westminster,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2210,Westminster,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2211,Westminster,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2212,Westminster,B,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2213,Westminster,H,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2214,Westminster,L,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2215,Westminster,B,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2216,Westminster,B,18/01/2013,Friday,22/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2217,Westminster,B,18/01/2013,Friday,22/01/2013,Tuesday,4,'Bail Conditions',Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2218,Westminster,B,19/01/2013,Saturday,22/01/2013,Tuesday,3,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2219,Westminster,L,19/01/2013,Saturday,22/01/2013,Tuesday,3,Result,Null,Null,Null,Null,21/01/2013,PM,Monday,NotCheckedBefore
2220,Westminster,H,21/01/2013,Monday,22/01/2013,Tuesday,1,Adjournment,Null,Null,Null,Null,22/01/2013,AM,Tuesday,NotCheckedBefore
2221,Willesden,L,15/01/2013,Tuesday,22/01/2013,Tuesday,7,Result,21/01/2013,11:51,Monday,AM,21/01/2013,PM,Monday,1.0
2222,Worthing,H,15/01/2013,Tuesday,22/01/2013,Tuesday,7,Result,18/01/2013,07:55,Friday,AM,18/01/2013,PM,Friday,4.0
2223,Barkingside,B,15/01/2013,Tuesday,23/01/2013,Wednesday,8,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2224,Basildon,B,17/01/2013,Thursday,23/01/2013,Wednesday,6,Result,22/01/2013,10:19,Tuesday,AM,21/01/2013,PM,Monday,1.0
2225,Bexley,H,18/01/2013,Friday,23/01/2013,Wednesday,5,Adjournment,22/01/2013,08:57,Tuesday,AM,21/01/2013,PM,Monday,1.0
2226,Cambridge,B,21/01/2013,Monday,23/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,22/01/2013,PM,Tuesday,NotCheckedBefore
