Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.491310851,0.241386352,0.462768677,0.214154848,3,2,1250
0.491309099,0.241384631,0.46276913,0.214155267,3,2,1260
0.491307223,0.241382787,0.462769154,0.21415529,3,2,1270
0.49130523,0.241380829,0.46276872,0.214154888,3,2,1280
0.491303131,0.241378767,0.462767794,0.214154031,3,2,1290
0.491300934,0.241376608,0.462766342,0.214152687,3,2,1300
0.491298651,0.241374364,0.462764324,0.21415082,3,2,1310
0.491296291,0.241372046,0.462761703,0.214148394,3,2,1320
0.491293868,0.241369664,0.462758436,0.21414537,3,2,1330
0.491291392,0.241367232,0.462754481,0.21414171,3,2,1340
0.491288879,0.241364762,0.462749797,0.214137375,3,2,1350
0.49128634,0.241362268,0.462744344,0.214132328,3,2,1360
0.491283791,0.241359764,0.462738085,0.214126535,3,2,1370
0.491281246,0.241357262,0.462730987,0.214119966,3,2,1380
0.491278717,0.241354778,0.462723024,0.214112597,3,2,1390
0.491276219,0.241352323,0.462714172,0.214104405,3,2,1400
0.491273762,0.241349909,0.462704399,0.214095361,3,2,1410
0.491271357,0.241347546,0.462693659,0.214085422,3,2,1420
0.491269012,0.241345242,0.462681869,0.214074512,3,2,1430
0.491266737,0.241343007,0.462668907,0.214062517,3,2,1440
0.491264542,0.24134085,0.462654616,0.214049294,3,2,1450
0.491262438,0.241338783,0.462638839,0.214034695,3,2,1460
0.491260436,0.241336816,0.462621448,0.214018604,3,2,1470
0.491258547,0.24133496,0.462602363,0.214000947,3,2,1480
0.491256777,0.241333221,0.462581554,0.213981694,3,2,1490
0.491255127,0.241331599,0.462559022,0.213960848,3,2,1500
0.491253595,0.241330094,0.462534787,0.213938429,3,2,1510
0.491252176,0.2413287,0.46250888,0.213914464,3,2,1520
0.491250861,0.241327409,0.462481336,0.213888986,3,2,1530
0.491249642,0.241326211,0.462452197,0.213862035,3,2,1540
0.491248508,0.241325096,0.46242151,0.213833653,3,2,1550
0.491247445,0.241324052,0.462389327,0.21380389,3,2,1560
0.491246443,0.241323068,0.462355708,0.213772801,3,2,1570
0.49124549,0.241322132,0.462320719,0.213740447,3,2,1580
0.491244576,0.241321233,0.462284428,0.213706893,3,2,1590
0.49124369,0.241320363,0.46224691,0.213672206,3,2,1600
0.491242825,0.241319513,0.462208237,0.213636454,3,2,1610
0.491241974,0.241318677,0.462168482,0.213599705,3,2,1620
0.491241132,0.24131785,0.462127714,0.213562024,3,2,1630
0.491240295,0.241317028,0.462086,0.213523472,3,2,1640
0.491239462,0.241316209,0.4620434,0.213484104,3,2,1650
0.49123863,0.241315392,0.46199997,0.213443973,3,2,1660
0.491237801,0.241314577,0.461955763,0.213403127,3,2,1670
0.491236975,0.241313765,0.461910831,0.213361616,3,2,1680
0.491236152,0.241312957,0.461865229,0.21331949,3,2,1690
0.491235336,0.241312155,0.46181902,0.213276807,3,2,1700
0.491234527,0.24131136,0.461772273,0.213233632,3,2,1710
0.491233728,0.241310576,0.461725073,0.213190043,3,2,1720
0.491232942,0.241309803,0.461677513,0.213146126,3,2,1730
0.49123217,0.241309045,0.461629698,0.213101978,3,2,1740
0.491231416,0.241308304,0.461581743,0.213057706,3,2,1750
0.49123068,0.241307581,0.461533766,0.213013417,3,2,1760
0.491229966,0.24130688,0.461485888,0.212969225,3,2,1770
0.491229275,0.241306201,0.461438229,0.212925239,3,2,1780
0.49122861,0.241305547,0.461390906,0.212881568,3,2,1790
0.491227971,0.24130492,0.461344028,0.212838312,3,2,1800
0.491227362,0.241304321,0.461297699,0.212795567,3,2,1810
0.491226782,0.241303751,0.46125201,0.212753417,3,2,1820
0.491226234,0.241303213,0.461207044,0.212711937,3,2,1830
0.491225718,0.241302706,0.461162869,0.212671192,3,2,1840
0.491225236,0.241302233,0.461119544,0.212631234,3,2,1850
0.491224788,0.241301792,0.461077115,0.212592106,3,2,1860
0.491224374,0.241301386,0.461035615,0.212553838,3,2,1870
0.491223995,0.241301014,0.460995067,0.212516452,3,2,1880
0.491223651,0.241300676,0.460955483,0.212479957,3,2,1890
0.491223342,0.241300372,0.460916865,0.212444356,3,2,1900
0.491223068,0.241300102,0.460879206,0.212409643,3,2,1910
0.491222827,0.241299866,0.460842494,0.212375805,3,2,1920
0.49122262,0.241299663,0.460806709,0.212342823,3,2,1930
0.491222447,0.241299492,0.460771824,0.212310673,3,2,1940
0.491222306,0.241299354,0.46073781,0.21227933,3,2,1950
0.491222197,0.241299247,0.460704637,0.212248762,3,2,1960
0.491222119,0.241299171,0.460672269,0.212218939,3,2,1970
0.491222072,0.241299124,0.460640672,0.212189829,3,2,1980
0.491222055,0.241299108,0.460609813,0.212161399,3,2,1990
0.491222068,0.24129912,0.460579657,0.21213362,3,2,2000
0.491222109,0.24129916,0.460550172,0.212106461,3,2,2010
0.491222178,0.241299229,0.460521331,0.212079896,3,2,2020
0.491222276,0.241299324,0.460493106,0.212053901,3,2,2030
0.491222401,0.241299447,0.460465475,0.212028454,3,2,2040
0.491222553,0.241299596,0.460438419,0.212003538,3,2,2050
0.491222732,0.241299772,0.460411923,0.211979139,3,2,2060
0.491222937,0.241299974,0.460385976,0.211955247,3,2,2070
0.491223169,0.241300202,0.460360572,0.211931856,3,2,2080
0.491223427,0.241300455,0.460335709,0.211908965,3,2,2090
0.491223711,0.241300735,0.460311387,0.211886573,3,2,2100
0.491224022,0.24130104,0.460287614,0.211864688,3,2,2110
0.491224358,0.24130137,0.460264399,0.211843317,3,2,2120
0.49122472,0.241301726,0.460241753,0.211822471,3,2,2130
0.491225108,0.241302107,0.460219692,0.211802165,3,2,2140
0.491225521,0.241302513,0.460198235,0.211782415,3,2,2150
0.49122596,0.241302944,0.460177401,0.21176324,3,2,2160
0.491226425,0.2413034,0.460157211,0.211744659,3,2,2170
0.491226914,0.241303881,0.460137688,0.211726692,3,2,2180
0.491227428,0.241304386,0.460118854,0.21170936,3,2,2190
0.491227967,0.241304915,0.460100732,0.211692684,3,2,2200
0.491228529,0.241305468,0.460083345,0.211676684,3,2,2210
0.491229116,0.241306044,0.460066713,0.211661381,3,2,2220
0.491229726,0.241306644,0.460050858,0.211646791,3,2,2230
0.491230359,0.241307265,0.460035796,0.211632934,3,2,2240
0.491231014,0.241307909,0.460021546,0.211619823,3,2,2250
0.491231691,0.241308574,0.460008122,0.211607472,3,2,2260
0.491232389,0.24130926,0.459995536,0.211595893,3,2,2270
0.491233107,0.241309966,0.459983797,0.211585094,3,2,2280
0.491233845,0.241310691,0.459972915,0.211575082,3,2,2290
0.491234603,0.241311435,0.459962892,0.211565862,3,2,2300
0.491235378,0.241312197,0.459953732,0.211557435,3,2,2310
0.491236171,0.241312976,0.459945434,0.211549802,3,2,2320
0.491236981,0.241313772,0.459937996,0.21154296,3,2,2330
0.491237807,0.241314583,0.459931413,0.211536905,3,2,2340
0.491238648,0.241315409,0.459925677,0.211531629,3,2,2350
0.491239502,0.241316249,0.45992078,0.211527124,3,2,2360
0.491240371,0.241317102,0.459916709,0.21152338,3,2,2370
0.491241251,0.241317967,0.459913453,0.211520384,3,2,2380
0.491242143,0.241318844,0.459910996,0.211518125,3,2,2390
0.491243046,0.241319731,0.459909323,0.211516585,3,2,2400
0.491243959,0.241320627,0.459908415,0.21151575,3,2,2410
0.491244881,0.241321533,0.459908255,0.211515603,3,2,2420
0.491245811,0.241322447,0.459908823,0.211516126,3,2,2430
0.491246748,0.241323368,0.459910099,0.211517299,3,2,2440
0.491247692,0.241324295,0.459912061,0.211519104,3,2,2450
0.491248641,0.241325228,0.459914688,0.21152152,3,2,2460
0.491249596,0.241326165,0.459917958,0.211524528,3,2,2470
0.491250554,0.241327107,0.459921849,0.211528107,3,2,2480
0.491251516,0.241328052,0.459926338,0.211532236,3,2,2490
0.491252481,0.241329,0.459931403,0.211536895,3,2,2500
0.491253447,0.241329949,0.45993702,0.211542063,3,2,2510
0.491254414,0.2413309,0.459943169,0.211547718,3,2,2520
0.491255382,0.241331851,0.459949825,0.211553841,3,2,2530
0.49125635,0.241332802,0.459956967,0.211560411,3,2,2540
0.491257318,0.241333752,0.459964573,0.211567408,3,2,2550
0.491258283,0.241334701,0.459972621,0.211574812,3,2,2560
0.491259247,0.241335648,0.459981091,0.211582604,3,2,2570
0.491260209,0.241336593,0.45998996,0.211590764,3,2,2580
0.491261167,0.241337534,0.45999921,0.211599273,3,2,2590
0.491262122,0.241338472,0.46000882,0.211608115,3,2,2600
0.491263073,0.241339407,0.460018771,0.211617269,3,2,2610
0.491264019,0.241340336,0.460029043,0.211626721,3,2,2620
0.49126496,0.241341261,0.460039619,0.211636451,3,2,2630
0.491265897,0.241342181,0.460050481,0.211646445,3,2,2640
0.491266827,0.241343095,0.460061611,0.211656686,3,2,2650
0.491267751,0.241344003,0.460072993,0.211667158,3,2,2660
0.491268669,0.241344905,0.46008461,0.211677848,3,2,2670
0.49126958,0.241345801,0.460096448,0.211688741,3,2,2680
0.491270485,0.241346689,0.46010849,0.211699823,3,2,2690
0.491271382,0.24134757,0.460120724,0.21171108,3,2,2700
0.491272271,0.241348444,0.460133134,0.211722501,3,2,2710
0.491273153,0.241349311,0.460145708,0.211734072,3,2,2720
0.491274027,0.241350169,0.460158432,0.211745783,3,2,2730
0.491274893,0.24135102,0.460171295,0.211757621,3,2,2740
0.49127575,0.241351863,0.460184284,0.211769576,3,2,2750
0.491276599,0.241352697,0.46019739,0.211781637,3,2,2760
0.49127744,0.241353523,0.460210599,0.211793796,3,2,2770
0.491278272,0.241354341,0.460223904,0.211806042,3,2,2780
0.491279096,0.24135515,0.460237293,0.211818366,3,2,2790
0.49127991,0.24135595,0.460250758,0.21183076,3,2,2800
0.491280716,0.241356742,0.46026429,0.211843216,3,2,2810
0.491281514,0.241357526,0.46027788,0.211855727,3,2,2820
0.491282302,0.2413583,0.46029152,0.211868284,3,2,2830
0.491283082,0.241359067,0.460305204,0.21188088,3,2,2840
0.491283853,0.241359824,0.460318923,0.211893511,3,2,2850
0.491284615,0.241360573,0.460332671,0.211906168,3,2,2860
0.491285368,0.241361313,0.460346441,0.211918846,3,2,2870
0.491286113,0.241362045,0.460360229,0.21193154,3,2,2880
0.49128685,0.241362769,0.460374027,0.211944245,3,2,2890
0.491287578,0.241363484,0.460387831,0.211956955,3,2,2900
0.491288297,0.241364191,0.460401636,0.211969666,3,2,2910
0.491289008,0.241364889,0.460415437,0.211982374,3,2,2920
0.491289711,0.24136558,0.460429229,0.211995075,3,2,2930
0.491290406,0.241366263,0.460443009,0.212007765,3,2,2940
0.491291093,0.241366938,0.460456773,0.21202044,3,2,2950
0.491291772,0.241367605,0.460470517,0.212033097,3,2,2960
0.491292443,0.241368265,0.460484238,0.212045734,3,2,2970
0.491293107,0.241368917,0.460497934,0.212058347,3,2,2980
0.491293763,0.241369562,0.4605116,0.212070934,3,2,2990
0.491294413,0.2413702,0.460525235,0.212083492,3,2,3000
0.491295054,0.241370831,0.460538836,0.21209602,3,2,3010
0.491295689,0.241371455,0.460552402,0.212108515,3,2,3020
0.491296318,0.241372072,0.46056593,0.212120976,3,2,3030
0.491296939,0.241372682,0.460579418,0.2121334,3,2,3040
0.491297554,0.241373287,0.460592865,0.212145788,3,2,3050
0.491298163,0.241373885,0.46060627,0.212158136,3,2,3060
0.491298766,0.241374477,0.460619632,0.212170445,3,2,3070
0.491299362,0.241375063,0.460632948,0.212182713,3,2,3080
0.491299953,0.241375644,0.460646219,0.212194939,3,2,3090
0.491300538,0.241376219,0.460659444,0.212207123,3,2,3100
0.491301118,0.241376788,0.460672622,0.212219265,3,2,3110
0.491301692,0.241377353,0.460685752,0.212231362,3,2,3120
0.491302261,0.241377912,0.460698835,0.212243416,3,2,3130
0.491302825,0.241378466,0.460711869,0.212255426,3,2,3140
0.491303385,0.241379016,0.460724855,0.212267392,3,2,3150
0.49130394,0.241379561,0.460737793,0.212279314,3,2,3160
0.49130449,0.241380102,0.460750682,0.212291191,3,2,3170
0.491305036,0.241380638,0.460763524,0.212303025,3,2,3180
0.491305578,0.241381171,0.460776317,0.212314814,3,2,3190
0.491306116,0.2413817,0.460789063,0.212326561,3,2,3200
0.49130665,0.241382225,0.460801762,0.212338263,3,2,3210
0.491307181,0.241382746,0.460814413,0.212349924,3,2,3220
0.491307708,0.241383264,0.460827019,0.212361541,3,2,3230
0.491308232,0.241383779,0.460839579,0.212373117,3,2,3240
0.491308753,0.24138429,0.460852094,0.212384652,3,2,3250
0.491309271,0.241384799,0.460864564,0.212396146,3,2,3260
0.491309786,0.241385305,0.460876991,0.212407601,3,2,3270
0.491310298,0.241385809,0.460889375,0.212419016,3,2,3280
0.491310808,0.24138631,0.460901717,0.212430393,3,2,3290
0.491311315,0.241386809,0.460914018,0.212441732,3,2,3300
0.491311821,0.241387305,0.460926278,0.212453034,3,2,3310
0.491312324,0.2413878,0.4609385,0.2124643,3,2,3320
0.491312826,0.241388293,0.460950683,0.212475532,3,2,3330
0.491313325,0.241388784,0.460962828,0.212486729,3,2,3340
0.491313823,0.241389273,0.460974937,0.212497893,3,2,3350
0.49131432,0.241389761,0.460987011,0.212509024,3,2,3360
0.491314816,0.241390248,0.46099905,0.212520124,3,2,3370
0.49131531,0.241390734,0.461011056,0.212531194,3,2,3380
0.491315803,0.241391219,0.46102303,0.212542234,3,2,3390
0.491316296,0.241391702,0.461034973,0.212553246,3,2,3400
0.491316787,0.241392186,0.461046886,0.212564231,3,2,3410
0.491317278,0.241392668,0.461058769,0.212575189,3,2,3420
0.491317769,0.24139315,0.461070625,0.212586121,3,2,3430
0.491318259,0.241393632,0.461082453,0.212597029,3,2,3440
0.49131875,0.241394114,0.461094256,0.212607913,3,2,3450
0.49131924,0.241394595,0.461106034,0.212618775,3,2,3460
0.49131973,0.241395077,0.461117788,0.212629615,3,2,3470
0.49132022,0.241395558,0.46112952,0.212640434,3,2,3480
0.49132071,0.24139604,0.46114123,0.212651234,3,2,3490
0.491321201,0.241396523,0.461152919,0.212662015,3,2,3500
0.491321693,0.241397006,0.461164588,0.212672778,3,2,3510
0.491322185,0.241397489,0.461176239,0.212683524,3,2,3520
0.491322678,0.241397974,0.461187872,0.212694254,3,2,3530
0.491323172,0.241398459,0.461199489,0.212704968,3,2,3540
0.491323666,0.241398945,0.461211089,0.212715669,3,2,3550
0.491324162,0.241399433,0.461222675,0.212726356,3,2,3560
0.491324659,0.241399921,0.461234246,0.21273703,3,2,3570
0.491325158,0.241400411,0.461245804,0.212747692,3,2,3580
0.491325658,0.241400902,0.46125735,0.212758343,3,2,3590
0.491326159,0.241401394,0.461268884,0.212768983,3,2,3600
0.491326662,0.241401889,0.461280407,0.212779614,3,2,3610
0.491327166,0.241402384,0.461291921,0.212790236,3,2,3620
0.491327673,0.241402882,0.461303424,0.212800849,3,2,3630
0.491328181,0.241403381,0.46131492,0.212811455,3,2,3640
0.491328691,0.241403883,0.461326407,0.212822053,3,2,3650
0.491329203,0.241404386,0.461337886,0.212832645,3,2,3660
0.491329718,0.241404892,0.461349359,0.212843231,3,2,3670
0.491330234,0.241405399,0.461360826,0.212853812,3,2,3680
0.491330753,0.241405909,0.461372287,0.212864387,3,2,3690
0.491331274,0.241406421,0.461383742,0.212874958,3,2,3700
0.491331798,0.241406936,0.461395193,0.212885524,3,2,3710
0.491332324,0.241407453,0.46140664,0.212896087,3,2,3720
0.491332853,0.241407972,0.461418082,0.212906647,3,2,3730
0.491333384,0.241408494,0.461429521,0.212917203,3,2,3740
0.491333918,0.241409019,0.461440957,0.212927757,3,2,3750
0.491334455,0.241409546,0.46145239,0.212938308,3,2,3760
0.491334994,0.241410076,0.46146382,0.212948857,3,2,3770
0.491335536,0.241410609,0.461475247,0.212959404,3,2,3780
0.491336081,0.241411144,0.461486672,0.212969948,3,2,3790
0.491336629,0.241411683,0.461498095,0.212980492,3,2,3800
0.491337179,0.241412224,0.461509516,0.212991033,3,2,3810
0.491337733,0.241412768,0.461520934,0.213001573,3,2,3820
0.491338289,0.241413315,0.461532351,0.213012111,3,2,3830
0.491338849,0.241413864,0.461543766,0.213022648,3,2,3840
0.491339411,0.241414417,0.461555179,0.213033183,3,2,3850
0.491339976,0.241414972,0.46156659,0.213043717,3,2,3860
0.491340544,0.241415531,0.461577999,0.213054249,3,2,3870
0.491341116,0.241416092,0.461589406,0.213064779,3,2,3880
0.49134169,0.241416656,0.46160081,0.213075308,3,2,3890
0.491342267,0.241417223,0.461612212,0.213085834,3,2,3900
0.491342846,0.241417793,0.461623611,0.213096358,3,2,3910
0.491343429,0.241418365,0.461635007,0.213106879,3,2,3920
0.491344014,0.24141894,0.4616464,0.213117398,3,2,3930
0.491344602,0.241419518,0.461657789,0.213127914,3,2,3940
0.491345193,0.241420099,0.461669174,0.213138426,3,2,3950
0.491345787,0.241420682,0.461680556,0.213148935,3,2,3960
0.491346382,0.241421268,0.461691932,0.21315944,3,2,3970
0.491346981,0.241421856,0.461703304,0.213169941,3,2,3980
0.491347582,0.241422446,0.46171467,0.213180437,3,2,3990
0.491348185,0.241423039,0.461726031,0.213190927,3,2,4000
0.49134879,0.241423633,0.461737385,0.213201413,3,2,4010
0.491349397,0.24142423,0.461748732,0.213211892,3,2,4020
0.491350007,0.241424829,0.461760072,0.213222364,3,2,4030
0.491350618,0.24142543,0.461771405,0.21323283,3,2,4040
0.491351231,0.241426032,0.461782728,0.213243288,3,2,4050
0.491351846,0.241426636,0.461794043,0.213253738,3,2,4060
0.491352462,0.241427242,0.461805349,0.21326418,3,2,4070
0.491353079,0.241427849,0.461816644,0.213274613,3,2,4080
0.491353698,0.241428457,0.461827929,0.213285036,3,2,4090
0.491354318,0.241429066,0.461839202,0.213295448,3,2,4100
0.491354939,0.241429676,0.461850463,0.21330585,3,2,4110
0.49135556,0.241430286,0.461861712,0.213316241,3,2,4120
0.491356182,0.241430897,0.461872947,0.213326619,3,2,4130
0.491356804,0.241431509,0.461884169,0.213336985,3,2,4140
0.491357427,0.241432121,0.461895375,0.213347338,3,2,4150
0.491358049,0.241432733,0.461906567,0.213357676,3,2,4160
0.491358672,0.241433344,0.461917742,0.213368001,3,2,4170
0.491359294,0.241433955,0.461928901,0.21337831,3,2,4180
0.491359915,0.241434566,0.461940042,0.213388603,3,2,4190
0.491360536,0.241435176,0.461951166,0.21339888,3,2,4200
0.491361155,0.241435785,0.46196227,0.213409139,3,2,4210
0.491361774,0.241436393,0.461973355,0.213419381,3,2,4220
0.491362391,0.241437,0.46198442,0.213429604,3,2,4230
0.491363007,0.241437605,0.461995464,0.213439808,3,2,4240
0.491363621,0.241438208,0.462006486,0.213449993,3,2,4250
0.491364233,0.24143881,0.462017486,0.213460157,3,2,4260
0.491364843,0.241439409,0.462028462,0.2134703,3,2,4270
0.491365451,0.241440006,0.462039415,0.213480421,3,2,4280
0.491366056,0.241440601,0.462050344,0.21349052,3,2,4290
0.491366658,0.241441193,0.462061247,0.213500596,3,2,4300
0.491367258,0.241441782,0.462072124,0.213510648,3,2,4310
0.491367854,0.241442368,0.462082975,0.213520676,3,2,4320
0.491368447,0.241442951,0.462093799,0.213530679,3,2,4330
0.491369037,0.241443531,0.462104594,0.213540656,3,2,4340
0.491369623,0.241444107,0.462115361,0.213550607,3,2,4350
0.491370205,0.241444679,0.462126099,0.213560531,3,2,4360
0.491370784,0.241445247,0.462136807,0.213570428,3,2,4370
0.491371358,0.241445811,0.462147484,0.213580297,3,2,4380
0.491371928,0.241446372,0.46215813,0.213590137,3,2,4390
0.491372494,0.241446927,0.462168744,0.213599948,3,2,4400
0.491373055,0.241447479,0.462179325,0.213609729,3,2,4410
0.491373611,0.241448025,0.462189874,0.213619479,3,2,4420
0.491374162,0.241448568,0.462200389,0.213629199,3,2,4430
0.491374709,0.241449105,0.462210869,0.213638888,3,2,4440
0.491375251,0.241449637,0.462221315,0.213648544,3,2,4450
0.491375787,0.241450164,0.462231725,0.213658168,3,2,4460
0.491376318,0.241450686,0.462242099,0.213667759,3,2,4470
0.491376844,0.241451203,0.462252437,0.213677316,3,2,4480
0.491377365,0.241451715,0.462262738,0.213686839,3,2,4490
0.49137788,0.241452221,0.462273001,0.213696328,3,2,4500
0.491378389,0.241452721,0.462283226,0.213705781,3,2,4510
0.491378893,0.241453216,0.462293413,0.2137152,3,2,4520
0.491379391,0.241453706,0.46230356,0.213724582,3,2,4530
0.491379884,0.24145419,0.462313669,0.213733928,3,2,4540
