Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.476826886,0.227363879,0.442080021,0.195434745,4,2,1090
0.476837602,0.227374098,0.442073926,0.195429356,4,2,1100
0.476847886,0.227383907,0.442067529,0.195423701,4,2,1110
0.476857755,0.227393319,0.442060819,0.195417768,4,2,1120
0.476867223,0.227402348,0.442053785,0.195411549,4,2,1130
0.476876305,0.22741101,0.442046417,0.195405035,4,2,1140
0.476885016,0.227419318,0.442038702,0.195398214,4,2,1150
0.47689337,0.227427287,0.44203063,0.195391078,4,2,1160
0.476901383,0.227434929,0.442022187,0.195383614,4,2,1170
0.476909068,0.227442259,0.442013362,0.195375812,4,2,1180
0.476916439,0.22744929,0.442004141,0.195367661,4,2,1190
0.476923508,0.227456033,0.441994511,0.195359147,4,2,1200
0.476930289,0.227462501,0.441984457,0.195350261,4,2,1210
0.476936794,0.227468706,0.441973967,0.195340987,4,2,1220
0.476943035,0.227474659,0.441963024,0.195331314,4,2,1230
0.476949023,0.227480371,0.441951613,0.195321228,4,2,1240
0.476954769,0.227485852,0.441939719,0.195310715,4,2,1250
0.476960283,0.227491112,0.441927326,0.195299761,4,2,1260
0.476965576,0.22749616,0.441914417,0.195288352,4,2,1270
0.476970656,0.227501007,0.441900974,0.195276471,4,2,1280
0.476975533,0.227505659,0.44188698,0.195264103,4,2,1290
0.476980216,0.227510126,0.441872418,0.195251233,4,2,1300
0.476984713,0.227514416,0.441857267,0.195237845,4,2,1310
0.476989031,0.227518536,0.44184151,0.19522392,4,2,1320
0.476993178,0.227522492,0.441825127,0.195209443,4,2,1330
0.476997162,0.227526293,0.441808097,0.195194394,4,2,1340
0.47700099,0.227529944,0.4417904,0.195178758,4,2,1350
0.477004666,0.227533452,0.441772016,0.195162514,4,2,1360
0.477008199,0.227536822,0.441752923,0.195145645,4,2,1370
0.477011593,0.22754006,0.441733099,0.19512813,4,2,1380
0.477014854,0.227543171,0.441712521,0.195109952,4,2,1390
0.477017988,0.22754616,0.441691169,0.195091089,4,2,1400
0.477020999,0.227549033,0.441669018,0.195071521,4,2,1410
0.477023892,0.227551794,0.441646045,0.195051229,4,2,1420
0.477026672,0.227554446,0.441622228,0.195030192,4,2,1430
0.477029343,0.227556994,0.441597542,0.195008389,4,2,1440
0.47703191,0.227559443,0.441571963,0.194985799,4,2,1450
0.477034375,0.227561795,0.441545468,0.194962401,4,2,1460
0.477036744,0.227564055,0.441518033,0.194938173,4,2,1470
0.477039018,0.227566225,0.441489632,0.194913096,4,2,1480
0.477041203,0.227568309,0.441460243,0.194887146,4,2,1490
0.4770433,0.22757031,0.441429842,0.194860305,4,2,1500
0.477045313,0.227572231,0.441398403,0.19483255,4,2,1510
0.477047245,0.227574074,0.441365905,0.194803862,4,2,1520
0.477049098,0.227575842,0.441332324,0.19477422,4,2,1530
0.477050876,0.227577538,0.441297637,0.194743604,4,2,1540
0.477052579,0.227579164,0.441261823,0.194711996,4,2,1550
0.477054212,0.227580722,0.441224859,0.194679376,4,2,1560
0.477055776,0.227582214,0.441186726,0.194645727,4,2,1570
0.477057274,0.227583642,0.441147404,0.194611032,4,2,1580
0.477058706,0.227585009,0.441106874,0.194575274,4,2,1590
0.477060076,0.227586316,0.44106512,0.19453844,4,2,1600
0.477061384,0.227587564,0.441022124,0.194500514,4,2,1610
0.477062633,0.227588756,0.440977873,0.194461485,4,2,1620
0.477063825,0.227589893,0.440932355,0.194421341,4,2,1630
0.47706496,0.227590976,0.440885557,0.194380074,4,2,1640
0.47706604,0.227592007,0.440837472,0.194337676,4,2,1650
0.477067067,0.227592986,0.440788091,0.194294142,4,2,1660
0.477068042,0.227593917,0.440737412,0.194249467,4,2,1670
0.477068966,0.227594798,0.440685432,0.19420365,4,2,1680
0.47706984,0.227595632,0.440632152,0.194156694,4,2,1690
0.477070666,0.22759642,0.440577576,0.1941086,4,2,1700
0.477071444,0.227597162,0.440521709,0.194059376,4,2,1710
0.477072175,0.22759786,0.440464562,0.19400903,4,2,1720
0.47707286,0.227598514,0.440406147,0.193957575,4,2,1730
0.4770735,0.227599125,0.440346482,0.193905024,4,2,1740
0.477074096,0.227599693,0.440285586,0.193851398,4,2,1750
0.477074649,0.22760022,0.440223484,0.193796716,4,2,1760
0.477075158,0.227600706,0.440160201,0.193741003,4,2,1770
0.477075625,0.227601152,0.440095771,0.193684287,4,2,1780
0.477076051,0.227601558,0.440030227,0.193626601,4,2,1790
0.477076435,0.227601924,0.43996361,0.193567978,4,2,1800
0.477076778,0.227602252,0.439895963,0.193508458,4,2,1810
0.47707708,0.227602541,0.439827332,0.193448082,4,2,1820
0.477077343,0.227602791,0.439757769,0.193386896,4,2,1830
0.477077565,0.227603003,0.439687329,0.193324947,4,2,1840
0.477077748,0.227603178,0.439616071,0.19326229,4,2,1850
0.477077892,0.227603315,0.439544056,0.193198977,4,2,1860
0.477077996,0.227603414,0.439471351,0.193135069,4,2,1870
0.47707806,0.227603476,0.439398025,0.193070625,4,2,1880
0.477078086,0.2276035,0.439324151,0.193005709,4,2,1890
0.477078073,0.227603487,0.439249802,0.192940389,4,2,1900
0.47707802,0.227603437,0.439175058,0.192874732,4,2,1910
0.477077928,0.227603349,0.439099998,0.192808808,4,2,1920
0.477077797,0.227603224,0.439024703,0.19274269,4,2,1930
0.477077626,0.227603061,0.438949258,0.192676451,4,2,1940
0.477077415,0.22760286,0.438873748,0.192610166,4,2,1950
0.477077164,0.227602621,0.438798257,0.19254391,4,2,1960
0.477076873,0.227602343,0.438722872,0.192477758,4,2,1970
0.477076542,0.227602027,0.438647679,0.192411786,4,2,1980
0.477076169,0.227601671,0.438572765,0.19234607,4,2,1990
0.477075755,0.227601276,0.438498213,0.192280683,4,2,2000
0.4770753,0.227600842,0.438424109,0.192215699,4,2,2010
0.477074802,0.227600367,0.438350534,0.192151191,4,2,2020
0.477074262,0.227599851,0.43827757,0.192087228,4,2,2030
0.477073678,0.227599295,0.438205294,0.19202388,4,2,2040
0.477073051,0.227598696,0.438133782,0.191961211,4,2,2050
0.47707238,0.227598056,0.438063108,0.191899286,4,2,2060
0.477071664,0.227597372,0.437993339,0.191838165,4,2,2070
0.477070902,0.227596646,0.437924543,0.191777906,4,2,2080
0.477070095,0.227595875,0.437856782,0.191718561,4,2,2090
0.477069241,0.22759506,0.437790113,0.191660183,4,2,2100
0.477068339,0.227594201,0.43772459,0.191602817,4,2,2110
0.47706739,0.227593295,0.437660264,0.191546507,4,2,2120
0.477066393,0.227592343,0.43759718,0.191491292,4,2,2130
0.477065346,0.227591344,0.437535378,0.191437207,4,2,2140
0.47706425,0.227590298,0.437474895,0.191384284,4,2,2150
0.477063103,0.227589204,0.437415762,0.191332549,4,2,2160
0.477061905,0.227588062,0.437358008,0.191282027,4,2,2170
0.477060656,0.22758687,0.437301653,0.191232736,4,2,2180
0.477059355,0.227585629,0.437246718,0.191184692,4,2,2190
0.477058002,0.227584337,0.437193215,0.191137908,4,2,2200
0.477056596,0.227582995,0.437141156,0.19109239,4,2,2210
0.477055136,0.227581603,0.437090545,0.191048145,4,2,2220
0.477053622,0.227580159,0.437041386,0.191005173,4,2,2230
0.477052055,0.227578663,0.436993676,0.190963473,4,2,2240
0.477050433,0.227577115,0.436947411,0.19092304,4,2,2250
0.477048756,0.227575516,0.436902582,0.190883867,4,2,2260
0.477047025,0.227573865,0.436859179,0.190845942,4,2,2270
0.47704524,0.227572161,0.436817187,0.190809255,4,2,2280
0.4770434,0.227570405,0.436776589,0.190773789,4,2,2290
0.477041505,0.227568598,0.436737368,0.190739528,4,2,2300
0.477039556,0.227566738,0.436699501,0.190706454,4,2,2310
0.477037554,0.227564828,0.436662965,0.190674545,4,2,2320
0.477035498,0.227562866,0.436627737,0.190643781,4,2,2330
0.477033389,0.227560855,0.436593789,0.190614137,4,2,2340
0.477031229,0.227558793,0.436561095,0.19058559,4,2,2350
0.477029016,0.227556683,0.436529626,0.190558115,4,2,2360
0.477026754,0.227554524,0.436499353,0.190531685,4,2,2370
0.477024442,0.227552318,0.436470245,0.190506275,4,2,2380
0.477022082,0.227550067,0.436442272,0.190481856,4,2,2390
0.477019675,0.227547771,0.436415402,0.190458403,4,2,2400
0.477017223,0.227545431,0.436389605,0.190435887,4,2,2410
0.477014727,0.22754305,0.436364849,0.190414282,4,2,2420
0.477012189,0.227540629,0.436341103,0.190393558,4,2,2430
0.477009611,0.227538169,0.436318335,0.190373689,4,2,2440
0.477006995,0.227535673,0.436296514,0.190354648,4,2,2450
0.477004342,0.227533142,0.436275609,0.190336407,4,2,2460
0.477001655,0.227530579,0.43625559,0.19031894,4,2,2470
0.476998936,0.227527985,0.436236427,0.190302221,4,2,2480
0.476996189,0.227525364,0.436218091,0.190286223,4,2,2490
0.476993414,0.227522717,0.436200552,0.190270921,4,2,2500
0.476990616,0.227520048,0.436183782,0.190256291,4,2,2510
0.476987796,0.227517358,0.436167753,0.190242309,4,2,2520
0.476984958,0.227514651,0.436152438,0.190228949,4,2,2530
0.476982105,0.227511928,0.436137811,0.19021619,4,2,2540
0.476979239,0.227509194,0.436123846,0.190204009,4,2,2550
0.476976363,0.227506451,0.436110519,0.190192384,4,2,2560
0.476973481,0.227503702,0.436097803,0.190181294,4,2,2570
0.476970596,0.227500949,0.436085677,0.190170718,4,2,2580
0.476967711,0.227498197,0.436074118,0.190160636,4,2,2590
0.476964829,0.227495448,0.436063101,0.190151028,4,2,2600
0.476961954,0.227492705,0.436052608,0.190141877,4,2,2610
0.476959088,0.227489972,0.436042616,0.190133163,4,2,2620
0.476956235,0.227487251,0.436033105,0.190124869,4,2,2630
0.476953399,0.227484545,0.436024056,0.190116977,4,2,2640
0.476950582,0.227481858,0.43601545,0.190109472,4,2,2650
0.476947788,0.227479193,0.436007268,0.190102338,4,2,2660
0.47694502,0.227476552,0.435999493,0.190095558,4,2,2670
0.476942281,0.227473939,0.435992109,0.190089119,4,2,2680
0.476939574,0.227471357,0.435985097,0.190083005,4,2,2690
0.476936902,0.227468808,0.435978443,0.190077203,4,2,2700
0.476934268,0.227466296,0.435972131,0.190071699,4,2,2710
0.476931675,0.227463822,0.435966146,0.190066481,4,2,2720
0.476929125,0.227461391,0.435960474,0.190061535,4,2,2730
0.476926623,0.227459003,0.435955101,0.19005685,4,2,2740
0.476924169,0.227456663,0.435950014,0.190052414,4,2,2750
0.476921766,0.227454371,0.435945199,0.190048217,4,2,2760
0.476919418,0.227452131,0.435940645,0.190044246,4,2,2770
0.476917126,0.227449945,0.435936339,0.190040492,4,2,2780
0.476914893,0.227447815,0.43593227,0.190036944,4,2,2790
0.47691272,0.227445742,0.435928427,0.190033594,4,2,2800
0.476910609,0.227443729,0.435924799,0.190030431,4,2,2810
0.476908563,0.227441778,0.435921376,0.190027446,4,2,2820
0.476906583,0.227439889,0.435918149,0.190024632,4,2,2830
0.476904671,0.227438066,0.435915106,0.19002198,4,2,2840
0.476902828,0.227436308,0.43591224,0.190019481,4,2,2850
0.476901056,0.227434617,0.435909542,0.190017129,4,2,2860
0.476899355,0.227432995,0.435907003,0.190014915,4,2,2870
0.476897728,0.227431443,0.435904615,0.190012833,4,2,2880
0.476896174,0.227429961,0.435902371,0.190010877,4,2,2890
0.476894695,0.22742855,0.435900262,0.190009039,4,2,2900
0.476893291,0.227427211,0.435898283,0.190007313,4,2,2910
0.476891964,0.227425945,0.435896426,0.190005694,4,2,2920
0.476890713,0.227424753,0.435894685,0.190004176,4,2,2930
0.47688954,0.227423633,0.435893053,0.190002754,4,2,2940
0.476888444,0.227422588,0.435891525,0.190001421,4,2,2950
0.476887425,0.227421616,0.435890094,0.190000174,4,2,2960
0.476886484,0.227420719,0.435888757,0.189999008,4,2,2970
0.476885621,0.227419895,0.435887506,0.189997918,4,2,2980
0.476884835,0.227419146,0.435886338,0.1899969,4,2,2990
0.476884126,0.22741847,0.435885248,0.18999595,4,2,3000
0.476883495,0.227417868,0.435884232,0.189995064,4,2,3010
0.47688294,0.227417338,0.435883285,0.189994238,4,2,3020
0.476882461,0.227416882,0.435882402,0.189993469,4,2,3030
0.476882058,0.227416497,0.435881581,0.189992753,4,2,3040
0.476881729,0.227416183,0.435880818,0.189992088,4,2,3050
0.476881475,0.227415941,0.43588011,0.18999147,4,2,3060
0.476881294,0.227415768,0.435879452,0.189990896,4,2,3070
0.476881185,0.227415665,0.435878842,0.189990365,4,2,3080
0.476881148,0.22741563,0.435878277,0.189989873,4,2,3090
0.476881182,0.227415662,0.435877755,0.189989417,4,2,3100
0.476881286,0.22741576,0.435877272,0.189988996,4,2,3110
0.476881457,0.227415925,0.435876826,0.189988608,4,2,3120
0.476881697,0.227416153,0.435876416,0.18998825,4,2,3130
0.476882003,0.227416444,0.435876038,0.18998792,4,2,3140
0.476882373,0.227416798,0.43587569,0.189987617,4,2,3150
0.476882808,0.227417213,0.435875371,0.189987339,4,2,3160
0.476883305,0.227417687,0.435875079,0.189987084,4,2,3170
0.476883864,0.22741822,0.435874812,0.189986852,4,2,3180
0.476884483,0.22741881,0.435874568,0.189986639,4,2,3190
0.47688516,0.227419456,0.435874346,0.189986445,4,2,3200
0.476885895,0.227420157,0.435874144,0.18998627,4,2,3210
0.476886685,0.227420911,0.435873962,0.18998611,4,2,3220
0.476887531,0.227421717,0.435873796,0.189985966,4,2,3230
0.476888429,0.227422574,0.435873648,0.189985837,4,2,3240
0.476889379,0.22742348,0.435873515,0.189985721,4,2,3250
0.47689038,0.227424434,0.435873396,0.189985617,4,2,3260
0.476891429,0.227425436,0.43587329,0.189985525,4,2,3270
0.476892527,0.227426482,0.435873196,0.189985443,4,2,3280
0.47689367,0.227427573,0.435873114,0.189985372,4,2,3290
0.476894859,0.227428706,0.435873043,0.189985309,4,2,3300
0.476896091,0.227429881,0.435872981,0.189985256,4,2,3310
0.476897365,0.227431096,0.435872929,0.18998521,4,2,3320
0.476898679,0.22743235,0.435872885,0.189985171,4,2,3330
0.476900033,0.227433642,0.435872848,0.18998514,4,2,3340
0.476901425,0.22743497,0.435872819,0.189985114,4,2,3350
0.476902854,0.227436332,0.435872796,0.189985095,4,2,3360
0.476904319,0.227437729,0.43587278,0.18998508,4,2,3370
0.476905817,0.227439158,0.435872769,0.189985071,4,2,3380
0.476907348,0.227440619,0.435872763,0.189985066,4,2,3390
0.476908911,0.227442109,0.435872762,0.189985065,4,2,3400
0.476910504,0.227443629,0.435872766,0.189985068,4,2,3410
0.476912126,0.227445176,0.435872773,0.189985074,4,2,3420
0.476913777,0.22744675,0.435872784,0.189985084,4,2,3430
0.476915454,0.22744835,0.435872798,0.189985096,4,2,3440
0.476917156,0.227449974,0.435872816,0.189985111,4,2,3450
0.476918884,0.227451622,0.435872836,0.189985129,4,2,3460
0.476920634,0.227453291,0.435872858,0.189985149,4,2,3470
0.476922407,0.227454982,0.435872883,0.18998517,4,2,3480
0.476924201,0.227456694,0.43587291,0.189985193,4,2,3490
0.476926015,0.227458424,0.435872938,0.189985218,4,2,3500
0.476927849,0.227460173,0.435872969,0.189985245,4,2,3510
0.476929701,0.227461939,0.435873,0.189985272,4,2,3520
0.47693157,0.227463722,0.435873033,0.189985301,4,2,3530
0.476933455,0.22746552,0.435873067,0.189985331,4,2,3540
0.476935355,0.227467333,0.435873102,0.189985361,4,2,3550
0.476937271,0.22746916,0.435873138,0.189985392,4,2,3560
0.476939199,0.227471,0.435873174,0.189985424,4,2,3570
0.476941141,0.227472852,0.435873212,0.189985457,4,2,3580
0.476943094,0.227474715,0.435873249,0.18998549,4,2,3590
0.476945059,0.227476589,0.435873287,0.189985523,4,2,3600
0.476947034,0.227478473,0.435873326,0.189985556,4,2,3610
0.476949018,0.227480366,0.435873365,0.18998559,4,2,3620
0.476951012,0.227482268,0.435873403,0.189985624,4,2,3630
0.476953014,0.227484177,0.435873442,0.189985658,4,2,3640
0.476955023,0.227486094,0.435873481,0.189985692,4,2,3650
0.476957038,0.227488016,0.43587352,0.189985726,4,2,3660
0.47695906,0.227489945,0.435873559,0.18998576,4,2,3670
0.476961088,0.227491879,0.435873598,0.189985794,4,2,3680
0.47696312,0.227493818,0.435873637,0.189985827,4,2,3690
0.476965157,0.227495761,0.435873675,0.189985861,4,2,3700
0.476967197,0.227497707,0.435873714,0.189985894,4,2,3710
0.476969241,0.227499657,0.435873752,0.189985927,4,2,3720
0.476971287,0.227501609,0.435873789,0.18998596,4,2,3730
0.476973336,0.227503563,0.435873827,0.189985993,4,2,3740
0.476975386,0.227505518,0.435873864,0.189986025,4,2,3750
0.476977437,0.227507475,0.435873901,0.189986057,4,2,3760
0.476979489,0.227509433,0.435873937,0.189986089,4,2,3770
0.476981541,0.22751139,0.435873973,0.18998612,4,2,3780
0.476983592,0.227513348,0.435874008,0.189986151,4,2,3790
0.476985644,0.227515304,0.435874043,0.189986182,4,2,3800
0.476987694,0.22751726,0.435874078,0.189986212,4,2,3810
0.476989743,0.227519215,0.435874112,0.189986242,4,2,3820
0.47699179,0.227521168,0.435874146,0.189986271,4,2,3830
0.476993835,0.227523118,0.435874179,0.1899863,4,2,3840
0.476995877,0.227525067,0.435874212,0.189986329,4,2,3850
0.476997917,0.227527013,0.435874245,0.189986357,4,2,3860
0.476999953,0.227528955,0.435874277,0.189986385,4,2,3870
0.477001986,0.227530895,0.435874308,0.189986412,4,2,3880
0.477004016,0.227532831,0.435874339,0.189986439,4,2,3890
0.477006041,0.227534763,0.43587437,0.189986466,4,2,3900
0.477008062,0.227536691,0.4358744,0.189986492,4,2,3910
0.477010079,0.227538615,0.435874429,0.189986518,4,2,3920
0.47701209,0.227540534,0.435874458,0.189986543,4,2,3930
0.477014097,0.227542449,0.435874487,0.189986568,4,2,3940
0.477016098,0.227544358,0.435874515,0.189986593,4,2,3950
0.477018094,0.227546262,0.435874543,0.189986617,4,2,3960
0.477020085,0.227548161,0.43587457,0.189986641,4,2,3970
0.477022069,0.227550054,0.435874597,0.189986664,4,2,3980
0.477024048,0.227551942,0.435874623,0.189986687,4,2,3990
0.47702602,0.227553823,0.435874649,0.18998671,4,2,4000
0.477027985,0.227555699,0.435874674,0.189986732,4,2,4010
0.477029944,0.227557568,0.435874699,0.189986753,4,2,4020
0.477031897,0.227559431,0.435874724,0.189986775,4,2,4030
0.477033842,0.227561287,0.435874748,0.189986796,4,2,4040
0.477035781,0.227563136,0.435874772,0.189986817,4,2,4050
0.477037712,0.227564979,0.435874795,0.189986837,4,2,4060
0.477039636,0.227566815,0.435874818,0.189986857,4,2,4070
0.477041553,0.227568643,0.43587484,0.189986876,4,2,4080
0.477043462,0.227570465,0.435874862,0.189986896,4,2,4090
0.477045364,0.227572279,0.435874884,0.189986915,4,2,4100
0.477047257,0.227574086,0.435874905,0.189986933,4,2,4110
0.477049143,0.227575885,0.435874926,0.189986951,4,2,4120
0.477051021,0.227577677,0.435874947,0.189986969,4,2,4130
0.477052891,0.227579461,0.435874967,0.189986987,4,2,4140
0.477054753,0.227581238,0.435874987,0.189987004,4,2,4150
0.477056607,0.227583007,0.435875006,0.189987021,4,2,4160
0.477058453,0.227584768,0.435875025,0.189987038,4,2,4170
0.47706029,0.227586521,0.435875044,0.189987054,4,2,4180
0.477062119,0.227588266,0.435875062,0.18998707,4,2,4190
0.47706394,0.227590003,0.435875081,0.189987086,4,2,4200
0.477065752,0.227591732,0.435875098,0.189987101,4,2,4210
0.477067556,0.227593453,0.435875116,0.189987116,4,2,4220
0.477069351,0.227595166,0.435875133,0.189987131,4,2,4230
0.477071138,0.227596871,0.43587515,0.189987146,4,2,4240
0.477072916,0.227598567,0.435875166,0.18998716,4,2,4250
0.477074685,0.227600255,0.435875182,0.189987174,4,2,4260
0.477076446,0.227601935,0.435875198,0.189987188,4,2,4270
0.477078198,0.227603607,0.435875214,0.189987202,4,2,4280
0.477079941,0.22760527,0.435875229,0.189987215,4,2,4290
0.477081676,0.227606925,0.435875244,0.189987228,4,2,4300
0.477083402,0.227608572,0.435875259,0.189987241,4,2,4310
0.477085119,0.227610211,0.435875273,0.189987254,4,2,4320
0.477086827,0.227611841,0.435875287,0.189987266,4,2,4330
0.477088527,0.227613462,0.435875301,0.189987278,4,2,4340
0.477090217,0.227615076,0.435875315,0.18998729,4,2,4350
0.477091899,0.22761668,0.435875329,0.189987302,4,2,4360
0.477093573,0.227618277,0.435875342,0.189987314,4,2,4370
0.477095237,0.227619865,0.435875355,0.189987325,4,2,4380
0.477096893,0.227621445,0.435875368,0.189987336,4,2,4390
0.477098539,0.227623016,0.43587538,0.189987347,4,2,4400
0.477100178,0.227624579,0.435875392,0.189987358,4,2,4410
0.477101807,0.227626134,0.435875404,0.189987368,4,2,4420
0.477103427,0.22762768,0.435875416,0.189987379,4,2,4430
0.477105039,0.227629218,0.435875428,0.189987389,4,2,4440
0.477106642,0.227630748,0.435875439,0.189987399,4,2,4450
0.477108237,0.22763227,0.435875451,0.189987408,4,2,4460
0.477109822,0.227633783,0.435875462,0.189987418,4,2,4470
0.477111399,0.227635287,0.435875472,0.189987427,4,2,4480
0.477112968,0.227636784,0.435875483,0.189987437,4,2,4490
0.477114528,0.227638272,0.435875494,0.189987446,4,2,4500
