Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.18107983839363595,0.032789907872665315,0.19894161397581744,0.03957776577130317,4,3,20500,
0.18107916611328329,0.03278966440028204,0.1989273278130121,0.03957208175082558,4,3,21000,
0.1810785448402654,0.03278943940146801,0.19891253797817757,0.03956619776491993,4,3,21500,
0.18107797206477158,0.0327892319670902,0.19889728625311937,0.0395601304788553,4,3,22000,
0.18107744494099456,0.032789041066358916,0.19888161065190263,0.03955389505549499,4,3,22500,
0.18107696047165198,0.03278886561365221,0.19886554609908247,0.039547505425286296,4,3,23000,
0.1810765156356254,0.03278870451473889,0.1988491249531094,0.03954097449461732,4,3,23500,
0.18107610747295497,0.032788556697557134,0.19883237740761658,0.03953431430556488,4,3,24000,
0.1810757331386613,0.03278842113170368,0.19881533179827235,0.039527536158057125,4,3,24500,
0.1810753899343483,0.03278829683987628,0.1987980148379076,0.039520650703492935,4,3,25000,
0.18107507532441058,0.03278818290374097,0.19878045179779402,0.03951366801693511,4,3,25500,
0.18107478694188167,0.03278807846604784,0.1987626666489196,0.039506597653389534,4,3,26000,
0.18107452258756432,0.03278798273031434,0.19874468217360333,0.0394994486922866,4,3,26500,
0.1810742802250092,0.032787894959005165,0.19872652005535,0.03949222977330942,4,3,27000,
0.18107405797308856,0.032787814470841434,0.19870820095241087,0.0394849491257437,4,3,27500,
0.1810738540973331,0.03278774063766227,0.19868974455933,0.0394776145930518,4,3,28000,
0.18107366700077313,0.03278767288110687,0.19867116965948534,0.03947023365386801,4,3,28500,
0.1810734952147598,0.03278761066928964,0.19865249417060488,0.0394628134402022,4,3,29000,
0.18107333739003278,0.032787553513564646,0.1986337351849421,0.0394553607535217,4,3,29500,
0.18107319228817717,0.032787500965431184,0.1986149090053335,0.0394478820791969,4,3,30000,
0.181073058773546,0.032787452613608034,0.19859603117782496,0.03944038359958362,4,3,30500,
0.18107293580566639,0.03278740808128298,0.19857711652165771,0.03943287120605603,4,3,31000,
0.1810728224321285,0.032787367023537135,0.19855817915691545,0.03942535051010973,4,3,31500,
0.18107271778194034,0.03278732912493821,0.19853923253048109,0.039417826853792436,4,3,32000,
0.18107262105931507,0.032787294097290316,0.19852028944032898,0.03941030531947199,4,3,32500,
0.1810725315378757,0.03278726167753499,0.19850136205848612,0.0394027907390742,4,3,33000,
0.18107244855524157,0.03278723162579061,0.19848246195292435,0.039395287702894057,4,3,33500,
0.1810723715079781,0.03278720372352324,0.1984636001083996,0.039387800567986755,4,3,34000,
0.18107229984689027,0.03278717777184214,0.19844478694640139,0.03938033346620264,4,3,34500,
0.18107223307262538,0.03278715358990717,0.1984260323443832,0.0393728903119342,4,3,35000,
0.1810721707315876,0.03278713101344921,0.19840734565421714,0.039365474809552,4,3,35500,
0.1810721124121325,0.032787109893391946,0.19838873572001625,0.03935809046058645,4,3,36000,
0.18107205774102103,0.03278709009456766,0.1983702108953894,0.03935074057068126,4,3,36500,
0.1810720063801381,0.032787071494528766,0.1983517790600951,0.03934342825630478,4,3,37000,
0.18107195802345086,0.03278705398244635,0.1983334476362136,0.03933615645126668,4,3,37500,
0.1810719123941813,0.03278703745808607,0.19831522360379555,0.039328927913023434,4,3,38000,
0.18107186924220128,0.03278702183086484,0.1982971135160691,0.03932174522880479,4,3,38500,
0.18107182834162724,0.03278700701897972,0.19827912351419988,0.039314610821559334,4,3,39000,
0.18107178948860211,0.03278699294860464,0.19826125934165342,0.03930752695573835,4,3,39500,
0.1810717524992581,0.03278697955315259,0.1982435263581085,0.03930049574289806,4,3,40000,
0.1810717172078454,0.03278696677259794,0.19822592955301555,0.03929351914715708,4,3,40500,
0.18107168346501373,0.03278695455285413,0.1982084735588373,0.03928659899052431,4,3,41000,
0.18107165113624482,0.03278694284520595,0.19819116266386885,0.03927973695805612,4,3,41500,
0.18107162010041697,0.03278693160578972,0.19817400082478553,0.0392729346029021,4,3,42000,
0.1810715902484963,0.03278692079511935,0.19815699167885545,0.039266193351213986,4,3,42500,
0.18107156148235076,0.03278691037765673,0.19814013855581702,0.03925951450691837,4,3,43000,
0.18107153371366283,0.032786900321418136,0.19812344448954597,0.039252899256402206,4,3,43500,
0.18107150686294982,0.032786890597619286,0.19810691222935597,0.039246348673049755,4,3,44000,
0.18107148085867666,0.03278688118035411,0.19809054425113057,0.03923986372170912,4,3,44500,
0.18107145563644195,0.032786872046299965,0.19807434276811658,0.03923344526302134,4,3,45000,
0.181071431138262,0.03278686317445836,0.1980583097415236,0.03922709405766931,4,3,45500,
