Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.30986089285298446,0.0960137729196487,0.33343916059370904,0.1111816738174373,6,2,61,
0.30999970592915904,0.09609981767616507,0.3336148935620574,0.11129889720642291,6,2,62,
0.3101343833900709,0.09618333576073948,0.33378569934018276,0.11141289308401488,6,2,63,
0.31026511546606067,0.09626444187516797,0.3339517974231492,0.11152380300215206,6,2,64,
0.3103920806999774,0.0963432437612613,0.33411339415154834,0.11163176015146789,6,2,65,
0.3105154468368911,0.09641984272431413,0.3342706836903103,0.1117368899747875,6,2,66,
0.3106353716336276,0.09649433410996193,0.33442384892124805,0.11183931072730173,6,2,67,
0.3107520035964199,0.09656680773918937,0.33457306225806355,0.11193913398873807,6,2,68,
0.31086548265400904,0.09663734830571001,0.334718486391555,0.11203646513225357,6,2,69,
0.31097594077268553,0.09670603573945681,0.3348602749718945,0.11213140375425282,6,2,70,
0.31108350251902944,0.09677294553950701,0.3349985732340875,0.11222404406887428,6,2,71,
0.3111882855754647,0.09683814907939695,0.3351335185720556,0.11231447527048634,6,2,72,
0.31129040121317847,0.09690171388746162,0.33526524106619987,0.1124027818671771,6,2,73,
0.31138995472646586,0.09696370390455046,0.33539386396878396,0.11248904398791115,6,2,74,
0.31148704583212233,0.0970241797212227,0.3355195041510215,0.11257333766574731,6,2,75,
0.3115817690371219,0.0970831987963024,0.33564227251534806,0.11265573509926717,6,2,76,
0.311674213977486,0.09714081565848375,0.3357622743760033,0.11273630489414652,6,2,77,
0.31176446573094196,0.09719708209249969,0.33587960981072923,0.1128151122866077,6,2,78,
0.3118526051057101,0.09725204731121796,0.3359943739861172,0.1128922193503228,6,2,79,
0.31193870890752196,0.09730575811489171,0.33610665745887663,0.11296768518817862,6,2,80,
0.312022850186761,0.09735825903866992,0.3362165464550848,0.11304156611018419,6,2,81,
0.312105098467436,0.09740959248936792,0.33632412312927573,0.11311391579867623,6,2,82,
0.3121855199595255,0.09745979887239929,0.33642946580504673,0.11318478546186911,6,2,83,
0.3122641777560923,0.09750891670968839,0.33653264919870846,0.11325422397670097,6,2,84,
0.31234113201642566,0.09755698274930223,0.33663374462735723,0.11332227802183677,6,2,85,
0.3124164401363564,0.09760403206747356,0.33673282020262385,0.11338899220161261,6,2,86,
0.31249015690678505,0.09765009816362714,0.3368299410112403,0.11345440916163563,6,2,87,
0.31256233466136424,0.09769521304896264,0.33692516928345995,0.11351856969668814,6,2,88,
0.3126330234141928,0.09773940732909923,0.33701856455027673,0.11358151285152904,6,2,89,
0.3127022709883053,0.0977827102812435,0.3371101837903062,0.11364327601513403,6,2,90,
0.3127701231356648,0.09782514992629893,0.3372000815671138,0.11370389500886818,6,2,91,
0.3128366236493138,0.09786675309630241,0.33728831015771,0.11376340416904357,6,2,92,
0.3129018144682722,0.09790754549753705,0.3373749196728719,0.11382183642427676,6,2,93,
0.31296573577572717,0.09794755176964229,0.33745995816988966,0.11387922336802368,6,2,94,
0.3130284260910122,0.09798679554101632,0.3375434717582944,0.11393559532664249,6,2,95,
0.31308992235582844,0.09802529948077868,0.3376255046990706,0.11399098142330216,6,2,96,
0.31315026001512664,0.09806308534754143,0.3377060994978205,0.11404540963803182,6,2,97,
0.3132094730930341,0.09810017403521606,0.3377852969923066,0.11409890686418077,6,2,98,
0.3132675942641756,0.09813658561606414,0.33786313643476595,0.11415149896153727,6,2,99,
0.3133246549207146,0.09817233938118487,0.3379396555693583,0.11420321080633652,6,2,100,
0.31338068523541024,0.09820745387861526,0.33801489070508256,0.11425406633836889,6,2,101,
0.31343571422096766,0.09824194694920811,0.33808887678446703,0.11430408860538253,6,2,102,
0.3134897697859297,0.09827583576043519,0.33816164744832083,0.11435329980496245,6,2,103,
0.3135428787873495,0.09830913683825854,0.3382332350968057,0.11440172132405102,6,2,104,
0.3135950670804528,0.0983418660971937,0.33830367094707214,0.11444937377626488,6,2,105,
0.3136463595654961,0.09837403886868845,0.3383729850876854,0.11449627703715094,6,2,106,
0.3136967802319968,0.09840566992792173,0.33844120653004606,0.11454245027751328,6,2,107,
0.31374635220051533,0.0984367735191298,0.338508363257001,0.11458791199493375,6,2,108,
0.3137950977621371,0.09846736337954917,0.33857448226882164,0.11463268004360062,6,2,109,
0.31384303841580935,0.0984974527620672,0.33863958962671453,0.11467677166254962,6,2,110,
0.3138901949036628,0.09852705445665945,0.3387037104940193,0.11472020350241645,6,2,111,
0.3139365872444471,0.09855618081069037,0.338766869175237,0.11476299165079215,6,2,112,
0.3139822347651963,0.09858484374814686,0.3388290891530202,0.1148051516562653,6,2,113,
0.3140271561312322,0.09861305478786929,0.3388903931232493,0.11484669855123047,6,2,114,
0.3140713693746096,0.09864082506084247,0.33895080302831243,0.11488764687353785,6,2,115,
0.314114891921094,0.09866816532660055,0.3390103400886906,0.11492801068704964,6,2,116,
0.31415774061576257,0.09869508598880075,0.3390690248329543,0.11496780360117059,6,2,117,
0.3141999317473081,0.09872159711001306,0.3391268771262615,0.11500703878941047,6,2,118,
0.3142414810711242,0.09874770842577371,0.3391839161974434,0.11504572900703433,6,2,119,
0.3142824038312403,0.09877342935794281,0.3392401606647621,0.11508388660785358,6,2,120,
0.31432271478117574,0.09879876902740835,0.33929562856041307,0.11512152356020577,6,2,121,
0.3143624282037724,0.09882373626617198,0.3393503373538462,0.11515865146216919,6,2,122,
0.3144015579300668,0.09884833962885316,0.3394043039739697,0.11519528155605481,6,2,123,
0.3144401173572523,0.09887258740364259,0.3394575448303003,0.11523142474221533,6,2,124,
0.31447811946578624,0.09889648762273731,0.3395100758331179,0.11526709159220944,6,2,125,
0.31451557683568593,0.09892004807228427,0.33956191241267814,0.11530229236135528,6,2,126,
0.3145525016620609,0.09894327630186081,0.33961306953753645,0.11533703700070758,6,2,127,
0.3145889057699209,0.09896617963351614,0.33966356173202844,0.11537133516848751,6,2,128,
0.31462480062830084,0.09898876517039804,0.33971340309295495,0.11540519624099649,6,2,129,
0.3146601973637379,0.09901103980498648,0.33976260730551133,0.1154386293230391,6,2,130,
0.3146951067731364,0.09903301022695572,0.3398111876585029,0.11547164325788226,6,2,131,
0.31472953933605174,0.09905468293068333,0.3398591570588819,0.11550424663677378,6,2,132,
0.3147635052264248,0.09907606422242557,0.33990652804564375,0.115536447808044,6,2,133,
0.3147970143237961,0.09909716022717627,0.33995331280311203,0.11556825488581053,6,2,134,
0.3148300762240233,0.09911797689522432,0.33999952317364746,0.11559967575830762,6,2,135,
0.31486270024953283,0.09913852000842717,0.34004517066980683,0.11563071809585806,6,2,136,
0.31489489545912414,0.0991587951862127,0.34009026648598173,0.11566138935850606,6,2,137,
0.3149266706573527,0.09917880789132469,0.34013482150954105,0.11569169680332733,6,2,138,
0.31495803440351156,0.09919856343532357,0.340178846331504,0.11572164749143304,6,2,139,
0.3149889950202312,0.09921806698385524,0.3402223512567666,0.11575124829468265,6,2,140,
0.3150195606017172,0.099237323561699,0.3402653463138993,0.11578050590211784,6,2,141,
0.31504973902164324,0.0992563380576055,0.3403078412645449,0.11580942682613467,6,2,142,
0.3150795379407162,0.09927511522893523,0.3403498456124262,0.11583801740840237,6,2,143,
0.31510896481392964,0.09929365970610633,0.34039136861199065,0.1158662838255441,6,2,144,
0.3151380268975192,0.09931197599686153,0.3404324192767032,0.11589423209458906,6,2,145,
0.31516673125563693,0.09933006849036288,0.34047300638700717,0.11592186807820701,6,2,146,
0.31519508476675406,0.09934794146112129,0.3405131384979677,0.11594919748973613,6,2,147,
0.3152230941298096,0.0993655990727708,0.34055282394661285,0.11597622589801268,6,2,148,
0.3152507658701111,0.09938304538169158,0.3405920708589855,0.1160029587320122,6,2,149,
0.31527810634500486,0.0994002843404922,0.34063088715692075,0.11602940128531086,6,2,150,
0.315305121749322,0.09941731980135479,0.34066928056455964,0.11605555872037464,6,2,151,
0.3153318181206122,0.09943415551925083,0.3407072586146129,0.1160814360726847,6,2,152,
0.3153582013441751,0.09945079515503326,0.3407448286543843,0.11610703825470572,6,2,153,
0.3153842771578977,0.09946724227840961,0.3407819978515662,0.11613237005970486,6,2,154,
0.3154100511569069,0.09948350037080263,0.3408187731998146,0.11615743616542666,6,2,155,
0.3154355287980462,0.09949957282810304,0.3408551615241171,0.11618224113763195,6,2,156,
0.3154607154041812,0.09951546296331779,0.34089116948595966,0.11620678943350528,6,2,157,
0.31548561616834686,0.09953117400912147,0.3409268035883026,0.11623108540493704,6,2,158,
0.3155102361577377,0.09954670912031142,0.34096207018037344,0.1162551333016859,6,2,159,
0.31553458031755216,0.09956207137617379,0.340996975462285,0.1162789372744262,6,2,160,
0.3155586534746941,0.09957726378276208,0.3410315254894854,0.11630250137768552,6,2,161,
0.3155824603413404,0.0995922892750937,0.34106572617704817,0.11632582957267722,6,2,162,
0.3156060055183786,0.09960715071926682,0.34109958330380813,0.11634892573003153,6,2,163,
0.3156292934987198,0.09962185091450101,0.3411331025163497,0.11637179363243037,6,2,164,
0.3156523286704944,0.09963639259510584,0.34116628933285525,0.1163944369771495,6,2,165,
0.31567511532013254,0.09965077843237896,0.3411991491468169,0.11641685937851182,6,2,166,
0.31569765763533597,0.09966501103643781,0.3412316872306193,0.1164390643702552,6,2,167,
0.3157199597079458,0.09967909295798692,0.3412639087389972,0.1164610554078186,6,2,168,
0.3157420255367092,0.09969302669002392,0.3412958187123747,0.11648283587055012,6,2,169,
0.31576385902995086,0.09970681466948667,0.341327422080089,0.1165044090638392,6,2,170,
0.3157854640081508,0.09972045927884308,0.3413587236635047,0.11652577822117698,6,2,171,
0.31580684420643507,0.09973396284762756,0.34138972817902236,0.11654694650614676,6,2,172,
0.3158280032769807,0.09974732765392454,0.34142044024098533,0.11656791701434825,6,2,173,
0.31584894479133885,0.09976055592580221,0.34145086436448985,0.11658869277525725,6,2,174,
0.3158696722426801,0.09977364984269814,0.3414810049681012,0.11660927675402434,6,2,175,
0.3158901890479643,0.09978661153675862,0.3415108663764795,0.11662967185321364,6,2,176,
0.31591049855003767,0.09979944309413336,0.34154045282292017,0.11664988091448537,6,2,177,
0.3159306040196608,0.0998121465562277,0.34156976845181014,0.11666990672022319,6,2,178,
0.31595050865746943,0.09982472392091367,0.34159881732100433,0.1166897519951089,6,2,179,
0.3159702155958721,0.09983717714370187,0.3416276034041265,0.11670941940764715,6,2,180,
0.3159897279008835,0.09984950813887437,0.3416561305927938,0.1167289115716402,6,2,181,
0.31600904857390133,0.09986171878058234,0.34168440269877237,0.11674823104761684,6,2,182,
0.3160281805534242,0.09987381090390768,0.3417124234560632,0.11676738034421584,6,2,183,
0.31604712671671464,0.09988578630589107,0.3417401965229222,0.1167863619195255,6,2,184,
0.316065889881409,0.09989764674652696,0.34176772548381706,0.11680517818238173,6,2,185,
0.3160844728070773,0.09990939394972798,0.3417950138513221,0.11682383149362546,6,2,186,
0.31610287819673305,0.09992102960425865,0.3418220650679556,0.11684232416732167,6,2,187,
0.3161211086982959,0.09993255536463981,0.34184888250795903,0.11686065847194037,6,2,188,
0.3161391669060089,0.09994397285202536,0.3418754694790218,0.11687883663150156,6,2,189,
0.3161570553618114,0.09995528365505145,0.3419018292239536,0.11689686082668554,6,2,190,
0.31617477655667015,0.0999664893306603,0.341927964922306,0.11691473319590971,6,2,191,
0.3161923329318693,0.09997759140489808,0.3419538796919439,0.11693245583637246,6,2,192,
0.31620972688026133,0.09998859137368946,0.3419795765905711,0.1169500308050663,6,2,193,
0.31622696074747925,0.0999994907035878,0.3420050586172093,0.1169674601197608,6,2,194,
0.31624403683311314,0.10001029083250343,0.34203032871363304,0.11698474575995588,6,2,195,
0.31626095739185084,0.10002099317041008,0.34205538976576233,0.11700188966780757,6,2,196,
0.31627772463458453,0.10003159910003008,0.3420802446050148,0.11701889374902674,6,2,197,
0.316294340729485,0.10004210997749954,0.34210489600961674,0.11703575987375067,6,2,198,
0.31631080780304316,0.1000525271330137,0.3421293467058776,0.1170524898773906,6,2,199,
0.31632712794108225,0.10006285187145382,0.34215359936942624,0.11706908556145383,6,2,200,
0.3163433031897388,0.10007308547299501,0.34217765662641214,0.11708554869434282,6,2,201,
0.3163593355564168,0.10008322919369753,0.3422015210546719,0.11710188101213106,6,2,202,
0.3163752270107124,0.10009328426607983,0.34222519518486233,0.1171180842193171,6,2,203,
0.3163909794853141,0.10010325189967642,0.34224868150156146,0.11713415998955727,6,2,204,
0.3164065948768747,0.10011313328157873,0.342271982444339,0.11715010996637788,6,2,205,
0.3164220750468606,0.10012292957696108,0.3422951004087945,0.11716593576386673,6,2,206,
0.31643742182237544,0.10013264192959198,0.34231803774756997,0.11718163896734675,6,2,207,
0.31645263699696136,0.1001422714623306,0.34234079677133067,0.11719722113402954,6,2,208,
0.31646772233137704,0.10015181927760958,0.34236337974972136,0.1172126837936519,6,2,209,
0.3164826795543549,0.10016128645790447,0.3423857889122943,0.11722802844909415,6,2,210,
0.3164975103633359,0.10017067406618993,0.34240802644941354,0.11724325657698229,6,2,211,
0.3165122164251857,0.10017998314638359,0.3424300945131328,0.11725836962827303,6,2,212,
0.3165267993768893,0.10018921472377754,0.3424519952180508,0.11727336902882389,6,2,213,
0.31654126082622813,0.1001983698054582,0.34247373064214254,0.11728825617994679,6,2,214,
0.31655560235243724,0.10020744938071437,0.3424953028275685,0.11730303245894785,6,2,215,
0.3165698255068461,0.100216454421435,0.34251671378146265,0.11731769921965242,6,2,216,
0.31658393181350086,0.10022538588249537,0.3425379654766988,0.11733225779291608,6,2,217,
0.3165979227697704,0.1002342447021335,0.34255905985263624,0.11734670948712203,6,2,218,
0.3166117998469365,0.10024303180231657,0.34257999881584733,0.11736105558866596,6,2,219,
0.3166255644907672,0.10025174808909695,0.342600784240824,0.11737529736242766,6,2,220,
0.3166392181220759,0.10026039445295956,0.34262141797066675,0.11738943605223033,6,2,221,
0.3166527621372656,0.1002689717691597,0.3426419018177565,0.11740347288128908,6,2,222,
0.3166661979088583,0.10027748089805223,0.34266223756440634,0.11741740905264564,6,2,223,
0.31667952678601075,0.10028592268541171,0.34268242696349993,0.11743124574959447,6,2,224,
0.316692750095017,0.1002942979627449,0.34270247173911095,0.11744498413609612,6,2,225,
0.31670586913979804,0.10030260754759489,0.34272237358710733,0.11745862535718077,6,2,226,
0.3167188852023779,0.10031085224383704,0.3427421341757411,0.11747217053934172,6,2,227,
0.31673179954334885,0.10031903284196811,0.3427617551462221,0.11748562079091872,6,2,228,
0.3167446134023231,0.10032715011938714,0.3427812381132771,0.11749897720247118,6,2,229,
0.3167573279983748,0.10033520484066999,0.3428005846656962,0.11751224084714314,6,2,230,
0.3167699445304692,0.10034319775783652,0.34281979636686427,0.11752541278101827,6,2,231,
0.316782464177882,0.10035112961061106,0.34283887475528,0.1175384940434666,6,2,232,
0.3167948881006075,0.10035900112667642,0.3428578213450614,0.11755148565748204,6,2,233,
0.3168072174397572,0.1003668130219216,0.3428766376264392,0.1175643886300125,6,2,234,
0.316819453317948,0.10037456600068342,0.3428953250662383,0.11757720395228125,6,2,235,
