Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.24712517133679446,0.06107085030824001,0.2139515104676585,0.04577524883139259,6,4,37000,
0.24519712593650417,0.06012163056752188,0.21298330664660928,0.0453618889101236,6,4,37500,
0.2437813488796196,0.05942934606156681,0.21200577067355983,0.044946446798890045,6,4,38000,
0.24271863429488655,0.05891233543397488,0.2110628589066104,0.044547530409831726,6,4,38500,
0.24180892035292942,0.05847155396224936,0.21005192249526206,0.04412181014395558,6,4,39000,
0.24064050596411182,0.05790785311066374,0.20869320958744894,0.04355285572791089,6,4,39500,
0.23890913410517997,0.05707757435888687,0.20716843284187414,0.042918759566158114,6,4,40000,
0.23816078846532857,0.056720561162426984,0.20654203441106161,0.04265961197866016,6,4,40500,
0.23775096611163338,0.05652552188701504,0.20622531865056765,0.04252888205252816,6,4,41000,
0.23745320370801928,0.0563840239512021,0.20598828311253295,0.04243117277964903,6,4,41500,
0.23721924899639202,0.05627297209441223,0.20578212995541262,0.04234628500898632,6,4,42000,
0.23702624964084645,0.05618144301880486,0.20558897141315027,0.04226682516671712,6,4,42500,
0.23685778786919381,0.05610161167428802,0.2053966600155531,0.0421877879455447,6,4,43000,
0.23669726312918893,0.05602559437284851,0.2051920636893079,0.042103783001076985,6,4,43500,
0.2365201470159102,0.05594177994442778,0.2049577902427702,0.04200769578119939,6,4,44000,
0.2362871489665023,0.05583161676671805,0.20467863436853417,0.041893343366968094,6,4,44500,
0.23601729242770247,0.055704162324903626,0.2043964845056177,0.041777922878255214,6,4,45000,
0.23585123648997278,0.05562580575384906,0.20421496339274667,0.041703751273500865,6,4,45500,
0.23576587389226153,0.05558554729218177,0.20412001771782015,0.04166498163312321,6,4,46000,
0.23570809001323817,0.055558303697688785,0.2040595005330202,0.04164027975778567,6,4,46500,
0.2356641206219312,0.05553757774850814,0.20401243899333693,0.04162107526401002,6,4,47000,
0.2356299607687167,0.05552147841186698,0.2039725222192002,0.04160478982046212,6,4,47500,
0.23560360799658106,0.05550906010100663,0.20393765204938727,0.04159056592341696,6,4,48000,
0.23558368404915114,0.055499672190170275,0.2039068849764168,0.04157801774078567,6,4,48500,
0.235569126372498,0.05549281329990193,0.2038796389457331,0.041566907176642486,6,4,49000,
0.23555908473485626,0.05548808240112319,0.2038554831190322,0.041557057997694026,6,4,49500,
0.23555286793517335,0.055485153592485216,0.20383407327479394,0.041548329427794066,6,4,50000,
0.2355499084147952,0.05548375935421841,0.20381512549365585,0.04154060537999468,6,4,50500,
0.2355497363719781,0.05548367830490838,0.2037984016835094,0.04153378852875305,6,4,51000,
0.2355519601536172,0.055484725932211265,0.20378369992930725,0.04152779635687794,6,4,51500,
0.23555625115443304,0.05548674745793034,0.2037708474482512,0.04152255826977846,6,4,52000,
0.23556233205296406,0.055489612282230906,0.20375969522342977,0.04151801339754498,6,4,52500,
0.23556996756154006,0.05549320961694503,0.20375011382186783,0.0415141088824241,6,4,53000,
0.23557895708927648,0.05549744502327117,0.20374199008038144,0.04151079852191425,6,4,53500,
0.23558912887823052,0.05550223764560351,0.2037352244459571,0.04150804168004451,6,4,54000,
0.23560033528222968,0.05550751798509904,0.20372972881527993,0.0415058024031475,6,4,54500,
0.23561244894185399,0.05551322609637775,0.20372542476213185,0.04150404869451104,6,4,55000,
0.23562535966512285,0.055519310117318504,0.20372224206603143,0.0415027519124107,6,4,55500,
0.23563897187056745,0.05552572506421808,0.20372011747924235,0.04150188626575631,6,4,56000,
0.23565320248016322,0.05553243183915681,0.2037189936815006,0.04150142838660328,6,4,56500,
0.23566797917645438,0.05553939640911374,0.20371881838475345,0.04150135696408016,6,4,57000,
0.23568323895411797,0.055546589123903874,0.20371954355489275,0.04150165242621384,6,4,57500,
0.2356989269142234,0.05555398414851642,0.20372112472697881,0.04150229666002526,6,4,58000,
0.23571499525785405,0.055561558989410155,0.20372352039170147,0.041503272760788,6,4,58500,
0.235731402446534,0.05556929409940978,0.2037266914358402,0.041504564803394046,6,4,59000,
0.23574811250280372,0.0555771725486346,0.20373060062039944,0.0415061576291487,6,4,59500,
0.23576509443033178,0.05558517975174326,0.20373521208173206,0.04150803664198834,6,4,60000,
0.2357823217375403,0.055593303243944965,0.20374049084126014,0.0415101876082376,6,4,60500,
0.2357997720535234,0.05560153250049359,0.20374640230983143,0.041512596454199684,6,4,61000,
0.23581742682588477,0.055609858794781517,0.20375291176890384,0.041515249054306716,6,4,61500,
0.23583527109807242,0.05561827509390131,0.20375998381308008,0.04151813100350665,6,4,62000,
0.2358532933617686,0.05562677598959249,0.20376758172970894,0.041521227363973616,6,4,62500,
0.2358714854859962,0.05563535766537052,0.20377566678841047,0.04152452237506129,6,4,63000,
0.23588984273089825,0.05564401790360791,0.20378419740794462,0.04152799911320014,6,4,63500,
0.23590836385362549,0.05565275613609456,0.2037931281509619,0.04153163908155438,6,4,64000,
0.23592705132307124,0.055661573545999085,0.20380240848382303,0.041535421703807064,6,4,64500,
0.23594591167140597,0.0556704732344509,0.2038119812171153,0.041539323687645756,6,4,65000,
0.23596495601561068,0.05567946046744908,0.20382178050034877,0.04154331820633235,6,4,65500,
0.23598420080660942,0.05568854303033416,0.203831729198059,0.04154737382787086,6,4,66000,
0.23600366888050897,0.05569773172506092,0.2038417353857408,0.041551453085070376,6,4,66500,
0.2360233909298595,0.05570704106602928,0.20385168758416009,0.04155551053091001,6,4,67000,
0.23604340756079664,0.055716490252912344,0.20386144814486842,0.041559490039722875,6,4,67500,
0.2360637721845425,0.055726104537995584,0.2038708438796389,0.0415633209841961,6,4,68000,
0.2360845551068348,0.05573591715999211,0.2038796524925887,0.041566912700498726,6,4,68500,
0.23610584934115036,0.055745972093106,0.20388758247752353,0.04157014628852896,6,4,69000,
0.23612777887766023,0.05575632795769721,0.20389424261048125,0.04157286216970179,6,4,69500,
0.23615051030619685,0.055767063517877184,0.20389909449909277,0.04157484073754997,6,4,70000,
0.23617426848688167,0.055778285095313664,0.203901376996057,0.041575771540888165,6,4,70500,
0.23619935518973953,0.05579013539204874,0.20389998332394282,0.04157520319950416,6,4,71000,
0.23622616221960843,0.05580279971700476,0.20389325920033213,0.041572461147333824,6,4,71500,
0.2362551447404786,0.05581649341634449,0.20387867576321925,0.04156651443096388,6,4,72000,
0.23628663949329543,0.055831376003034554,0.20385233943847655,0.04155577629453986,6,4,72500,
0.2363202010152478,0.05584723740788713,0.2038084445532275,0.041537882071206005,6,4,73000,
0.2363528304400812,0.055862660457037784,0.2037393858444766,0.04150973734428451,6,4,73500,
0.23637627546262874,0.055873743601584536,0.2036385602268541,0.04146866321126608,6,4,74000,
0.23637823440610123,0.055874669700945734,0.20350724367470494,0.04141519822807573,6,4,74500,
0.23635296594743008,0.05586272451214704,0.2033588013996044,0.04135480210668375,6,4,75000,
0.23630812979972304,0.055841532209442754,0.2032110022576574,0.041294711438561636,6,4,75500,
0.23625616556992596,0.055816975769804274,0.2030755868380089,0.04123969396960169,6,4,76000,
0.23620554109445144,0.05579305764372258,0.20295662014906968,0.04119138966233376,6,4,76500,
0.2361599393479649,0.05577151695283445,0.20285378498340145,0.04114965808209207,6,4,77000,
0.23612028945465827,0.05575279109215161,0.2027651536826096,0.041113707547932296,6,4,77500,
0.23608633662087097,0.0557367583390632,0.20268851386042003,0.04108263365094569,6,4,78000,
0.23605742699308274,0.05572310883859458,0.2026218484314559,0.04105561346177989,6,4,78500,
0.23603283906635925,0.05571150111772584,0.20256345745740156,0.04103195429709654,6,4,79000,
0.23601190736914265,0.055701620420020775,0.20251195140565717,0.04101109046212725,6,4,79500,
0.23599405924010208,0.05569319599662081,0.20246620680094757,0.04099256489636407,6,4,80000,
0.23597881746227956,0.055686002290895854,0.2024253170099982,0.04097600896659826,6,4,80500,
0.23596579079472224,0.05567985442537862,0.2023885485159836,0.04096112457040665,6,4,81000,
0.23595466134212276,0.05567460220907584,0.20235530490425505,0.040947669422894024,6,4,81500,
0.23594517221658431,0.055670124292313626,0.20232509807578938,0.04093544531137779,6,4,82000,
0.2359371166663556,0.0556663230208335,0.20229752547327323,0.040924288812609635,6,4,82500,
0.2359303289219951,0.0556631201052408,0.20227225209513833,0.04091406396763919,6,4,83000,
0.23592467665467792,0.055660453054614326,0.20224899625439333,0.0409046564859096,6,4,83500,
0.23592005482629164,0.05565827226924046,0.20222751827935337,0.0408959691494262,6,4,84000,
0.23591638069341592,0.05565653867948074,0.2022076115665902,0.04088791817546503,6,4,84500,
0.2359135897470309,0.055655221827330396,0.20218909558353382,0.040880430372887376,6,4,85000,
0.23591163240115987,0.05565429830217999,0.20217181057205708,0.040873440989983724,6,4,85500,
0.23591047127566941,0.05565375045750844,0.20215561382695574,0.04086689220175326,6,4,86000,
0.23591007894753258,0.05565356534903105,0.20214037751108108,0.040860732220322375,6,4,86500,
0.235910436069021,0.05565373384627565,0.20212598801653148,0.04085491503165902,6,4,87000,
0.23591152977265248,0.0556542498796731,0.20211234687578025,0.040849400759635716,6,4,87500,
0.2359133522985978,0.05565510979276233,0.202099373162734,0.04084415663277,6,4,88000,
0.23591589979552788,0.055656311776333546,0.2020870071885302,0.040839158474417055,6,4,88500,
0.23591917125590398,0.05565785536607255,0.2020752151020858,0.040834392558554235,6,4,89000,
0.23592316755713905,0.055659740990193905,0.20206399376369802,0.040829857575735796,6,4,89500,
0.2359278905884511,0.05566196955751615,0.20205337501679208,0.04082556635567642,6,4,90000,
0.23593334244828526,0.05566454207881984,0.20204342830178873,0.04082154691994005,6,4,90500,
0.23593952470575427,0.05566745931837723,0.20203426050268342,0.04081784241686614,6,4,91000,
0.23594643772119372,0.055670721473321146,0.20202601207430512,0.04081450955464728,6,4,91500,
0.23595408002771423,0.05567432788172497,0.2020188488937554,0.04081161530835798,6,4,92000,
0.2359624477774176,0.05567827676111052,0.20201294991683977,0.040809231934103615,6,4,92500,
0.2359715342585615,0.05568256498033946,0.20200849151552416,0.0408074306443776,6,4,93000,
0.23598132949140332,0.05568718786853026,0.20200563018773268,0.040806274627543014,6,4,93500,
0.23599181991175924,0.05569213906526421,0.2020044859805207,0.04080581235625439,6,4,94000,
0.2360029881501033,0.0556974104157778,0.2020051292661284,0.04080607224982524,6,4,94500,
0.23601481291444534,0.05570299191504064,0.20200757331718586,0.04080705967749822,6,4,95000,
0.2360272689807824,0.05570887170252661,0.2020117744012449,0.04080875699673946,6,4,95500,
0.2360403272951978,0.055715036109624104,0.20201763993731658,0.04081112684584329,6,4,96000,
0.23605395518641947,0.05572146975915213,0.2020250438457526,0.04081411834087826,6,4,96500,
0.2360681166872913,0.05572815571628458,0.2020338468846226,0.040817675286999124,6,4,97000,
0.23608277295374028,0.05573507568552728,0.20204391883185013,0.040821745136931244,6,4,97500,
0.23609788277763294,0.0557422102520809,0.20205515909668115,0.040826287317585135,6,4,98000,
0.23611340317351606,0.055749539158179345,0.20206751280990337,0.040831279733180466,6,4,98500,
0.2361292900294519,0.05575704160981302,0.20208098053033785,0.040836722692102784,6,4,99000,
0.23614549880271485,0.055764696604783,0.20209562110772478,0.040842640070917056,6,4,99500,
0.23616198524344767,0.05577248327412639,0.20211154858412747,0.040849078071074116,6,4,100000,
