Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs,Norm Test RMSE,Norm Test MSE
0.21091045373575476,0.044483219495021945,0.2790277118397465,0.07785646397452461,4,4,49500,77.11272638587396,5946.372570662661,
0.2109104573930197,0.04448322103773277,0.2790277166325639,0.0778564666491824,4,4,50000,77.11272533013371,5946.372407840647,
0.21091046097784888,0.044483222549888714,0.2790277213304418,0.07785646927085867,4,4,50500,77.11272429530794,5946.372248244176,
0.21091046449237194,0.04448322403238808,0.27902772593617203,0.07785647184111154,4,4,51000,77.11272328078148,5946.3720917783785,
0.21091046793863857,0.044483225486095485,0.2790277304524407,0.07785647436143991,4,4,51500,77.11272228596258,5946.371938351989,
0.21091047131861673,0.044483226911841055,0.2790277348818286,0.07785647683328403,4,4,52000,77.11272131028281,5946.371787877344,
0.21091047463420204,0.04448322831042438,0.27902773922681956,0.07785647925803,4,4,52500,77.11272035319477,5946.37164027002,
0.21091047788721654,0.044483229682614055,0.2790277434898028,0.0778564816370112,4,4,53000,77.11271941417215,5946.371495448841,
0.2109104810794154,0.044483231029150444,0.27902774767307814,0.07785648397151097,4,4,53500,77.11271849270844,5946.371353335698,
0.21091048421248768,0.04448323235074601,0.27902775177886024,0.07785648626276526,4,4,54000,77.11271758831553,5946.371213855307,
0.21091048728806225,0.04448323364808787,0.27902775580928374,0.07785648851196526,4,4,54500,77.11271670052332,5946.371076935167,
0.21091049030770626,0.044483234921837055,0.27902775976640365,0.07785649072025785,4,4,55000,77.11271582887898,5946.370942505441,
0.21091049327293193,0.04448323617263146,0.27902776365220133,0.07785649288874874,4,4,55500,77.11271497294607,5946.370810498821,
0.21091049618519814,0.04448323740108648,0.27902776746858937,0.0778564950185052,4,4,56000,77.11271413230315,5946.370680850307,
0.21091049904591122,0.044483238607795315,0.27902777121741135,0.07785649711055603,4,4,56500,77.11271330654414,5946.37055349727,
0.2109105018564259,0.04448323979332943,0.2790277749004427,0.07785649916589213,4,4,57000,77.11271249527799,5946.370428379402,
0.2109105046180538,0.04448324095824209,0.27902777851940314,0.07785650118547309,4,4,57500,77.1127116981257,5946.370305438252,
0.2109105073320601,0.04448324210306698,0.27902778207595014,0.07785650317022393,4,4,58000,77.11271091472224,5946.370184617523,
0.21091050999966432,0.0444832432283185,0.2790277855716831,0.07785650512103717,4,4,58500,77.11271014471518,5946.370065862859,
0.21091051262204782,0.04448324433449499,0.27902778900814984,0.0778565070387766,4,4,59000,77.11270938776362,5946.369949121688,
0.21091051520035017,0.04448324542207714,0.27902779238684433,0.07785650892427591,4,4,59500,77.11270864353823,5946.369834343214,
0.21091051773567376,0.04448324649152995,0.27902779570921193,0.0778565107783417,4,4,60000,77.11270791172093,5946.369721478389,
0.21091052022908344,0.044483247543302615,0.2790277989766472,0.07785651260175225,4,4,60500,77.11270719200436,5946.369610479802,
0.21091052268161226,0.044483248577830876,0.27902780219050527,0.07785651439526374,4,4,61000,77.11270648408984,5946.369501301391,
0.21091052509425573,0.04448324959553467,0.27902780535209076,0.07785651615960425,4,4,61500,77.11270578769012,5946.369393898856,
0.2109105274679789,0.044483250596821074,0.27902780846266817,0.07785651789547944,4,4,62000,77.1127051025265,5946.369288229216,
0.21091052980371833,0.04448325158208515,0.27902781152346595,0.07785651960357484,4,4,62500,77.11270442832858,5946.369184250768,
0.2109105321023741,0.04448325255170657,0.2790278145356624,0.077856521284548,4,4,63000,77.11270376483681,5946.369081923478,
0.2109105343648267,0.044483253506056745,0.2790278175004128,0.07785652293904367,4,4,63500,77.11270311179621,5946.368981208025,
0.21091053659192305,0.044483254445492906,0.2790278204188273,0.07785652456768134,4,4,64000,77.11270246896291,5946.368882066798,
0.210910538784486,0.04448325537036218,0.27902782329198317,0.07785652617106219,4,4,64500,77.11270183609882,5946.368784463078,
0.21091054094331133,0.04448325628100021,0.2790278261209246,0.07785652774976892,4,4,65000,77.11270121297463,5946.368688361498,
0.21091054306917323,0.044483257177733576,0.2790278289066661,0.07785652930436775,4,4,65500,77.11270059936649,5946.368593727537,
0.21091054516282004,0.044483258060877946,0.27902783165018796,0.07785653083540563,4,4,66000,77.11269999505839,5946.368500527878,
0.2109105472249795,0.04448325893074031,0.2790278343524449,0.07785653234341541,4,4,66500,77.11269939984035,5946.368408730138,
0.21091054925635574,0.04448325978761766,0.27902783701435807,0.07785653382891118,4,4,67000,77.11269881350896,5946.368318302945,
0.21091055125763314,0.0444832606317987,0.279027839636827,0.07785653529239482,4,4,67500,77.11269823586657,5946.368229215819,
0.21091055322947544,0.04448326146356339,0.27902784222071975,0.07785653673435086,4,4,68000,77.11269766672153,5946.3681414392,
0.21091055517252946,0.04448326228318459,0.279027844766884,0.07785653815525234,4,4,68500,77.11269710588718,5946.368054944302,
0.21091055708741846,0.04448326309092521,0.2790278472761387,0.07785653955555619,4,4,69000,77.1126965531836,5946.367969703373,
0.21091055897475133,0.04448326388704206,0.2790278497492794,0.07785654093570644,4,4,69500,77.11269600843472,5946.367885689265,
0.21091056083511844,0.04448326467178419,0.27902785218708226,0.07785654229613621,4,4,70000,77.1126954714704,5946.367802875731,
0.21091056266909464,0.04448326544539409,0.2790278545902973,0.07785654363726409,4,4,70500,77.11269494212476,5946.367721237194,
0.21091056447723616,0.04448326620810639,0.279027856959657,0.0778565449594988,4,4,71000,77.11269442023656,5946.367640748783,
0.21091056626008578,0.044483266960150036,0.279027859295871,0.07785654626323638,4,4,71500,77.11269390564983,5946.367561386445,
0.21091056801817115,0.0444832677017476,0.27902786159963133,0.07785654754886301,4,4,72000,77.11269339821185,5946.367483126624,
0.21091056975200329,0.04448326843311464,0.279027863871608,0.07785654881675261,4,4,72500,77.11269289777516,5946.367405946584,
0.21091057146207987,0.0444832691544611,0.27902786611245217,0.07785655006726855,4,4,73000,77.11269240419594,5946.367329824138,
0.21091057314889,0.044483269865993276,0.27902786832280596,0.07785655130076916,4,4,73500,77.11269191733331,5946.367254737563,
0.21091057481290176,0.044483270567908635,0.27902787050328276,0.07785655251759672,4,4,74000,77.11269143705191,5946.367180665978,
0.2109105764545724,0.04448327126040003,0.2790278726544821,0.07785655371808588,4,4,74500,77.11269096321958,5946.367107589006,
0.21091057807435573,0.0444832719436589,0.27902787477699736,0.07785655490256772,4,4,75000,77.11269049570515,5946.367035486416,
0.21091057967268043,0.044483272617866075,0.27902787687139075,0.07785655607135598,4,4,75500,77.11269003438589,5946.366964339278,
0.21091058124997106,0.04448327328320064,0.2790278789382204,0.07785655722476219,4,4,76000,77.11268957913818,5946.366894128526,
0.2109105828066423,0.04448327393983751,0.2790278809780286,0.0778565583630889,4,4,76500,77.11268912984225,5946.366824835692,
0.21091058434309384,0.04448327458794531,0.27902788299133896,0.07785655948662835,4,4,77000,77.11268868638362,5946.366756443117,
0.21091058585971903,0.04448327522768991,0.27902788497866604,0.0778565605956677,4,4,77500,77.11268824864786,5946.366688933153,
0.21091058735689694,0.04448327585923125,0.2790278869405104,0.07785656169048626,4,4,78000,77.11268781652598,5946.366622288994,
0.21091058883500166,0.044483276482727124,0.27902788887735697,0.07785656277135466,4,4,78500,77.11268738990962,5946.366556493927,
0.21091059029439146,0.04448327709832865,0.27902789078968004,0.07785656383853762,4,4,79000,77.11268696869598,5946.366491532095,
0.21091059173542476,0.04448327770618702,0.2790278926779473,0.07785656489229609,4,4,79500,77.11268655278079,5946.366427387419,
0.21091059315844365,0.044483278306446536,0.2790278945426059,0.0778565659328796,4,4,80000,77.11268614206571,5946.366364044733,
0.2109105945637814,0.04448327889924777,0.2790278963840959,0.07785656696053377,4,4,80500,77.11268573645468,5946.366301489222,
0.21091059595176642,0.04448327948472927,0.27902789820284485,0.07785656797549716,4,4,81000,77.11268533585259,5946.366239706214,
0.2109105973227197,0.04448328006302642,0.2790278999992732,0.07785656897800439,4,4,81500,77.11268494016701,5946.36617868146,
0.21091059867695625,0.04448328063427209,0.27902790177379533,0.07785656996828678,4,4,82000,77.11268454930692,5946.366118400918,
0.21091060001476925,0.044483281198589984,0.27902790352679635,0.07785657094655916,4,4,82500,77.11268416318728,5946.366058851474,
0.2109106013364697,0.04448328175611125,0.2790279052586819,0.07785657191304796,4,4,83000,77.11268378171864,5946.366000019333,
0.2109106026423358,0.04448328230695326,0.27902790696981605,0.07785657286795632,4,4,83500,77.1126834048212,5946.365941892187,
0.21091060393265226,0.044483282851236115,0.279027908660575,0.07785657381149418,4,4,84000,77.11268303241175,5946.365884457204,
0.21091060520770058,0.04448328338907853,0.27902791033132424,0.07785657474386551,4,4,84500,77.11268266440982,5946.3658277019695,
0.21091060646774604,0.044483283920592434,0.2790279119824154,0.07785657566526655,4,4,85000,77.11268230073794,5946.365771614543,
0.21091060771305437,0.04448328444588991,0.27902791361419016,0.07785657657588796,4,4,85500,77.11268194132103,5946.365716183338,
0.2109106089438751,0.0444832849650762,0.2790279152269828,0.07785657747591627,4,4,86000,77.11268158608549,5946.365661397007,
0.21091061016046678,0.04448328547826039,0.2790279168211287,0.07785657836553872,4,4,86500,77.11268123495725,5946.365607244128,
0.2109106113630772,0.04448328598554699,0.27902791839695384,0.07785657924493712,4,4,87000,77.11268088786458,5946.3655537136365,
0.21091061255194343,0.044483286487036,0.27902791995476456,0.07785658011428251,4,4,87500,77.11268054473929,5946.365500795014,
0.2109106137272933,0.04448328698282353,0.2790279214948654,0.07785658097374475,4,4,88000,77.11268020551559,5946.365448478115,
0.21091061488936275,0.04448328747300909,0.2790279230175643,0.07785658182349578,4,4,88500,77.11267987012538,5946.36539675244,
0.21091061603837533,0.04448328795768698,0.27902792452315145,0.07785658266369751,4,4,89000,77.11267953850326,5946.3653456079,
0.21091061717454712,0.044483288436948376,0.27902792601191123,0.07785658349450862,4,4,89500,77.11267921058891,5946.36529503519,
0.21091061829809316,0.04448328891088395,0.2790279274841258,0.07785658431608658,4,4,90000,77.11267888631829,5946.365245024439,
0.21091061940922348,0.04448328937958231,0.27902792894007244,0.0778565851285861,4,4,90500,77.11267856563067,5946.365195566276,
0.21091062050814338,0.044483289843130075,0.2790279303800144,0.07785658593215417,4,4,91000,77.11267824846956,5946.3651466519905,
0.21091062159505541,0.04448329030161265,0.279027931804224,0.07785658672694269,4,4,91500,77.11267793477244,5946.36509827194,
0.21091062267014335,0.04448329075510759,0.2790279332129398,0.07785658751308477,4,4,92000,77.11267762448958,5946.365050418455,
0.21091062373361466,0.04448329120370238,0.2790279346064297,0.07785658829073001,4,4,92500,77.11267731755886,5946.365003081957,
0.21091062478564943,0.044483291647473,0.27902793598493514,0.07785658906001307,4,4,93000,77.11267701393027,5946.36495625473,
0.21091062582642744,0.044483292086495284,0.27902793734868714,0.07785658982106287,4,4,93500,77.11267671355044,5946.364909928544,
0.21091062685613546,0.044483292520848004,0.2790279386979361,0.07785659057401918,4,4,94000,77.11267641636542,5946.36486409508,
0.2109106278749452,0.04448329295060361,0.2790279400329024,0.07785659131900496,4,4,94500,77.11267612232702,5946.364818746903,
0.21091062888303225,0.044483293375836154,0.2790279413538175,0.07785659205614939,4,4,95000,77.11267583138223,5946.364773875843,
0.2109106298805566,0.04448329379661313,0.27902794266088965,0.07785659278556872,4,4,95500,77.11267554348802,5946.364729475256,
0.21091063086769454,0.04448329421300891,0.27902794395435343,0.07785659350739381,4,4,96000,77.11267525859142,5946.364685536977,
0.2109106318446015,0.04448329462508903,0.27902794523441016,0.077856594221737,4,4,96500,77.11267497664622,5946.36464205388,
0.21091063281143382,0.044483295032919465,0.2790279465012642,0.07785659492871236,4,4,97000,77.11267469761066,5946.364599019524,
0.2109106337683523,0.04448329543656804,0.27902794775512624,0.07785659562843746,4,4,97500,77.11267442143661,5946.364556426483,
0.2109106347154959,0.04448329583609334,0.27902794899618116,0.07785659632101546,4,4,98000,77.11267414808377,5946.364514268547,
0.21091063565304147,0.044483296231570005,0.2790279502246571,0.07785659700657373,4,4,98500,77.11267387750017,5946.364472537697,
0.21091063658110087,0.04448329662304521,0.2790279514407046,0.07785659768519619,4,4,99000,77.11267360965559,5946.364431229273,
0.21091063749983738,0.044483297010587806,0.2790279526445316,0.07785659835699897,4,4,99500,77.11267334450235,5946.364390335924,
0.21091063840938096,0.04448329739425264,0.2790279538363172,0.07785659902208195,4,4,100000,77.11267308200232,5946.364349851765,
