Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.406324085,0.165099262,0.386587144,0.14944962,6,2,1410
0.406306013,0.165084576,0.386579112,0.14944341,6,2,1420
0.406287458,0.165069499,0.386570836,0.149437011,6,2,1430
0.406268408,0.165054019,0.386562309,0.149430418,6,2,1440
0.406248847,0.165038126,0.386553522,0.149423625,6,2,1450
0.406228763,0.165021808,0.386544468,0.149416626,6,2,1460
0.406208138,0.165005052,0.386535137,0.149409412,6,2,1470
0.406186959,0.164987846,0.38652552,0.149401978,6,2,1480
0.40616521,0.164970178,0.386515608,0.149394315,6,2,1490
0.406142872,0.164952033,0.386505388,0.149386415,6,2,1500
0.40611993,0.164933398,0.38649485,0.149378269,6,2,1510
0.406096366,0.164914259,0.386483981,0.149369867,6,2,1520
0.406072161,0.1648946,0.386472768,0.1493612,6,2,1530
0.406047297,0.164874408,0.386461197,0.149352257,6,2,1540
0.406021755,0.164853665,0.386449252,0.149343025,6,2,1550
0.405995514,0.164832357,0.386436918,0.149333492,6,2,1560
0.405968554,0.164810467,0.386424176,0.149323644,6,2,1570
0.405940856,0.164787978,0.386411008,0.149313467,6,2,1580
0.405912397,0.164764874,0.386397393,0.149302945,6,2,1590
0.405883156,0.164741137,0.386383308,0.149292061,6,2,1600
0.405853112,0.164716749,0.386368731,0.149280796,6,2,1610
0.405822243,0.164691693,0.386353634,0.149269131,6,2,1620
0.405790527,0.164665952,0.38633799,0.149257043,6,2,1630
0.405757942,0.164639508,0.38632177,0.14924451,6,2,1640
0.405724466,0.164612343,0.386304939,0.149231506,6,2,1650
0.405690078,0.16458444,0.386287463,0.149218004,6,2,1660
0.405654757,0.164555782,0.386269305,0.149203976,6,2,1670
0.405618482,0.164526353,0.386250423,0.149189389,6,2,1680
0.405581234,0.164496137,0.386230774,0.14917421,6,2,1690
0.405542995,0.164465121,0.38621031,0.149158404,6,2,1700
0.405503748,0.16443329,0.386188983,0.149141931,6,2,1710
0.405463479,0.164400633,0.386166739,0.14912475,6,2,1720
0.405422174,0.164367139,0.386143522,0.14910682,6,2,1730
0.405379823,0.164332801,0.386119273,0.149088093,6,2,1740
0.405336419,0.164297612,0.386093931,0.149068524,6,2,1750
0.405291957,0.164261571,0.386067432,0.149048062,6,2,1760
0.405246438,0.164224676,0.38603971,0.149026658,6,2,1770
0.405199867,0.164186932,0.386010698,0.149004259,6,2,1780
0.405152251,0.164148346,0.385980329,0.148980814,6,2,1790
0.405103605,0.164108931,0.385948535,0.148956272,6,2,1800
0.40505395,0.164068702,0.385915251,0.148930581,6,2,1810
0.405003311,0.164027682,0.385880413,0.148903693,6,2,1820
0.404951722,0.163985897,0.385843964,0.148875564,6,2,1830
0.404899222,0.16394338,0.385805849,0.148846153,6,2,1840
0.404845859,0.16390017,0.385766023,0.148815425,6,2,1850
0.404791688,0.16385631,0.385724449,0.148783351,6,2,1860
0.404736769,0.163811852,0.385681101,0.148749912,6,2,1870
0.404681174,0.163766853,0.385635965,0.148715098,6,2,1880
0.404624979,0.163721374,0.385589042,0.148678909,6,2,1890
0.404568268,0.163675484,0.385540347,0.148641359,6,2,1900
0.404511132,0.163629256,0.385489914,0.148602473,6,2,1910
0.404453666,0.163582768,0.385437791,0.148562291,6,2,1920
0.404395972,0.163536102,0.385384049,0.148520865,6,2,1930
0.404338155,0.163489344,0.385328773,0.148478263,6,2,1940
0.404280325,0.163442581,0.385272068,0.148434567,6,2,1950
0.404222591,0.163395903,0.385214057,0.14838987,6,2,1960
0.404165065,0.1633494,0.385154878,0.14834428,6,2,1970
0.404107858,0.163303161,0.385094682,0.148297914,6,2,1980
0.40405108,0.163257275,0.385033636,0.148250901,6,2,1990
0.403994837,0.163211829,0.384971914,0.148203375,6,2,2000
0.403939233,0.163166904,0.384909699,0.148155476,6,2,2010
0.403884364,0.16312258,0.384847179,0.148107351,6,2,2020
0.403830324,0.16307893,0.384784544,0.148059145,6,2,2030
0.403777197,0.163036025,0.384721983,0.148011004,6,2,2040
0.403725062,0.162993925,0.384659684,0.147963073,6,2,2050
0.403673989,0.16295269,0.384597828,0.14791549,6,2,2060
0.403624042,0.162912367,0.38453659,0.147868389,6,2,2070
0.403575274,0.162873002,0.384476134,0.147821897,6,2,2080
0.403527732,0.16283463,0.384416613,0.147776132,6,2,2090
0.403481453,0.162797283,0.384358171,0.147731203,6,2,2100
0.403436469,0.162760984,0.384300935,0.147687209,6,2,2110
0.403392801,0.162725752,0.384245022,0.147644237,6,2,2120
0.403350464,0.162691597,0.384190532,0.147602365,6,2,2130
0.403309467,0.162658526,0.384137554,0.14756166,6,2,2140
0.403269813,0.162626542,0.384086161,0.147522179,6,2,2150
0.403231497,0.16259564,0.384036413,0.147483967,6,2,2160
0.403194511,0.162565814,0.383988359,0.14744706,6,2,2170
0.403158842,0.162537052,0.383942034,0.147411485,6,2,2180
0.40312447,0.162509339,0.383897462,0.147377261,6,2,2190
0.403091377,0.162482658,0.383854657,0.147344398,6,2,2200
0.403059536,0.162456989,0.383813623,0.147312897,6,2,2210
0.40302892,0.16243231,0.383774356,0.147282757,6,2,2220
0.402999501,0.162408598,0.383736844,0.147253966,6,2,2230
0.402971247,0.162385826,0.383701068,0.147226509,6,2,2240
0.402944126,0.162363969,0.383667002,0.147200368,6,2,2250
0.402918104,0.162342998,0.383634616,0.147175519,6,2,2260
0.402893146,0.162322887,0.383603877,0.147151934,6,2,2270
0.402869219,0.162303608,0.383574744,0.147129584,6,2,2280
0.402846287,0.162285131,0.383547178,0.147108438,6,2,2290
0.402824314,0.162267428,0.383521134,0.14708846,6,2,2300
0.402803267,0.162250472,0.383496566,0.147069616,6,2,2310
0.40278311,0.162234234,0.383473428,0.14705187,6,2,2320
0.40276381,0.162218687,0.383451672,0.147035185,6,2,2330
0.402745333,0.162203803,0.383431249,0.147019522,6,2,2340
0.402727647,0.162189557,0.38341211,0.147004846,6,2,2350
0.402710719,0.162175923,0.383394206,0.146991118,6,2,2360
0.402694519,0.162162875,0.383377491,0.1469783,6,2,2370
0.402679016,0.16215039,0.383361915,0.146966358,6,2,2380
0.402664181,0.162138442,0.383347432,0.146955253,6,2,2390
0.402649986,0.162127011,0.383333995,0.146944952,6,2,2400
0.402636403,0.162116073,0.383321561,0.146935419,6,2,2410
0.402623406,0.162105607,0.383310085,0.146926621,6,2,2420
0.40261097,0.162095593,0.383299524,0.146918525,6,2,2430
0.402599071,0.162086012,0.383289837,0.146911099,6,2,2440
0.402587684,0.162076843,0.383280984,0.146904313,6,2,2450
0.402576787,0.16206807,0.383272927,0.146898137,6,2,2460
0.402566359,0.162059674,0.383265628,0.146892541,6,2,2470
0.402556379,0.162051638,0.383259051,0.1468875,6,2,2480
0.402546827,0.162043948,0.383253162,0.146882986,6,2,2490
0.402537685,0.162036587,0.383247927,0.146878974,6,2,2500
0.402528933,0.162029542,0.383243315,0.146875439,6,2,2510
0.402520555,0.162022797,0.383239296,0.146872358,6,2,2520
0.402512534,0.16201634,0.383235839,0.146869708,6,2,2530
0.402504854,0.162010158,0.383232917,0.146867469,6,2,2540
0.402497501,0.162004238,0.383230504,0.146865619,6,2,2550
0.402490459,0.16199857,0.383228573,0.146864139,6,2,2560
0.402483715,0.161993141,0.383227101,0.146863011,6,2,2570
0.402477256,0.161987942,0.383226063,0.146862216,6,2,2580
0.402471069,0.161982962,0.383225439,0.146861737,6,2,2590
0.402465143,0.161978191,0.383225205,0.146861558,6,2,2600
0.402459466,0.161973622,0.383225344,0.146861664,6,2,2610
0.402454026,0.161969243,0.383225834,0.14686204,6,2,2620
0.402448815,0.161965048,0.383226658,0.146862671,6,2,2630
0.402443821,0.161961029,0.383227798,0.146863545,6,2,2640
0.402439035,0.161957177,0.383229238,0.146864649,6,2,2650
0.402434449,0.161953486,0.383230962,0.14686597,6,2,2660
0.402430054,0.161949948,0.383232955,0.146867497,6,2,2670
0.402425841,0.161946558,0.383235201,0.14686922,6,2,2680
0.402421803,0.161943308,0.383237689,0.146871126,6,2,2690
0.402417933,0.161940193,0.383240405,0.146873208,6,2,2700
0.402414223,0.161937207,0.383243336,0.146875454,6,2,2710
0.402410666,0.161934344,0.383246471,0.146877857,6,2,2720
0.402407257,0.1619316,0.383249798,0.146880408,6,2,2730
0.402403988,0.16192897,0.383253307,0.146883097,6,2,2740
0.402400855,0.161926448,0.383256988,0.146885919,6,2,2750
0.402397851,0.16192403,0.383260832,0.146888865,6,2,2760
0.402394971,0.161921713,0.383264828,0.146891928,6,2,2770
0.40239221,0.161919491,0.383268969,0.146895103,6,2,2780
0.402389563,0.161917361,0.383273246,0.146898381,6,2,2790
0.402387026,0.161915318,0.383277652,0.146901758,6,2,2800
0.402384593,0.161913361,0.383282178,0.146905228,6,2,2810
0.402382262,0.161911485,0.383286819,0.146908785,6,2,2820
0.402380027,0.161909686,0.383291566,0.146912425,6,2,2830
0.402377885,0.161907962,0.383296414,0.146916141,6,2,2840
0.402375831,0.16190631,0.383301357,0.14691993,6,2,2850
0.402373864,0.161904726,0.383306388,0.146923787,6,2,2860
0.402371978,0.161903209,0.383311503,0.146927708,6,2,2870
0.402370172,0.161901755,0.383316696,0.146931689,6,2,2880
0.402368441,0.161900363,0.383321962,0.146935727,6,2,2890
0.402366783,0.161899028,0.383327296,0.146939816,6,2,2900
0.402365196,0.161897751,0.383332694,0.146943955,6,2,2910
0.402363675,0.161896527,0.383338152,0.146948139,6,2,2920
0.402362219,0.161895355,0.383343665,0.146952366,6,2,2930
0.402360825,0.161894234,0.38334923,0.146956632,6,2,2940
0.402359491,0.16189316,0.383354843,0.146960936,6,2,2950
0.402358215,0.161892133,0.3833605,0.146965273,6,2,2960
0.402356994,0.161891151,0.383366199,0.146969642,6,2,2970
0.402355826,0.161890211,0.383371935,0.146974041,6,2,2980
0.402354709,0.161889312,0.383377707,0.146978466,6,2,2990
0.402353642,0.161888453,0.38338351,0.146982916,6,2,3000
0.402352622,0.161887633,0.383389343,0.146987388,6,2,3010
0.402351648,0.161886849,0.383395202,0.146991881,6,2,3020
0.402350718,0.1618861,0.383401086,0.146996393,6,2,3030
0.40234983,0.161885386,0.383406992,0.147000922,6,2,3040
0.402348983,0.161884704,0.383412918,0.147005466,6,2,3050
0.402348175,0.161884054,0.383418861,0.147010023,6,2,3060
0.402347405,0.161883434,0.38342482,0.147014593,6,2,3070
0.402346671,0.161882844,0.383430793,0.147019173,6,2,3080
0.402345973,0.161882282,0.383436777,0.147023762,6,2,3090
0.402345309,0.161881747,0.383442772,0.147028359,6,2,3100
0.402344677,0.161881239,0.383448775,0.147032963,6,2,3110
0.402344076,0.161880756,0.383454786,0.147037573,6,2,3120
0.402343506,0.161880297,0.383460801,0.147042186,6,2,3130
0.402342965,0.161879862,0.383466821,0.147046803,6,2,3140
0.402342452,0.161879449,0.383472844,0.147051422,6,2,3150
0.402341967,0.161879058,0.383478868,0.147056042,6,2,3160
0.402341508,0.161878689,0.383484892,0.147060663,6,2,3170
0.402341074,0.16187834,0.383490916,0.147065282,6,2,3180
0.402340664,0.16187801,0.383496937,0.147069901,6,2,3190
0.402340278,0.161877699,0.383502956,0.147074517,6,2,3200
0.402339915,0.161877407,0.38350897,0.14707913,6,2,3210
0.402339573,0.161877132,0.38351498,0.14708374,6,2,3220
0.402339253,0.161876874,0.383520984,0.147088345,6,2,3230
0.402338953,0.161876633,0.383526981,0.147092945,6,2,3240
0.402338673,0.161876408,0.38353297,0.147097539,6,2,3250
0.402338411,0.161876197,0.383538952,0.147102128,6,2,3260
0.402338169,0.161876002,0.383544925,0.147106709,6,2,3270
0.402337943,0.161875821,0.383550888,0.147111283,6,2,3280
0.402337735,0.161875653,0.383556841,0.14711585,6,2,3290
0.402337544,0.161875499,0.383562783,0.147120408,6,2,3300
0.402337368,0.161875358,0.383568713,0.147124958,6,2,3310
0.402337208,0.161875229,0.383574632,0.147129498,6,2,3320
0.402337063,0.161875112,0.383580538,0.147134029,6,2,3330
0.402336932,0.161875007,0.383586431,0.14713855,6,2,3340
0.402336815,0.161874912,0.383592311,0.147143061,6,2,3350
0.402336711,0.161874829,0.383598178,0.147147562,6,2,3360
0.40233662,0.161874756,0.383604029,0.147152051,6,2,3370
0.402336542,0.161874693,0.383609867,0.14715653,6,2,3380
0.402336475,0.161874639,0.383615689,0.147160997,6,2,3390
0.402336421,0.161874595,0.383621496,0.147165452,6,2,3400
0.402336377,0.161874561,0.383627287,0.147169895,6,2,3410
0.402336345,0.161874534,0.383633063,0.147174327,6,2,3420
0.402336323,0.161874517,0.383638822,0.147178746,6,2,3430
0.402336311,0.161874507,0.383644565,0.147183152,6,2,3440
0.402336309,0.161874505,0.383650291,0.147187545,6,2,3450
0.402336316,0.161874511,0.383656,0.147191926,6,2,3460
0.402336333,0.161874525,0.383661691,0.147196293,6,2,3470
0.402336358,0.161874545,0.383667366,0.147200648,6,2,3480
0.402336392,0.161874572,0.383673023,0.147204988,6,2,3490
0.402336434,0.161874606,0.383678662,0.147209316,6,2,3500
0.402336484,0.161874647,0.383684283,0.147213629,6,2,3510
0.402336542,0.161874693,0.383689887,0.147217929,6,2,3520
0.402336607,0.161874745,0.383695472,0.147222215,6,2,3530
0.40233668,0.161874804,0.383701039,0.147226487,6,2,3540
0.402336759,0.161874867,0.383706587,0.147230745,6,2,3550
0.402336845,0.161874937,0.383712117,0.147234989,6,2,3560
0.402336937,0.161875011,0.383717628,0.147239218,6,2,3570
0.402337036,0.16187509,0.383723121,0.147243434,6,2,3580
0.40233714,0.161875175,0.383728595,0.147247634,6,2,3590
0.402337251,0.161875263,0.38373405,0.147251821,6,2,3600
0.402337367,0.161875357,0.383739486,0.147255993,6,2,3610
0.402337488,0.161875455,0.383744903,0.147260151,6,2,3620
0.402337615,0.161875557,0.383750301,0.147264294,6,2,3630
0.402337747,0.161875663,0.38375568,0.147268422,6,2,3640
0.402337883,0.161875772,0.38376104,0.147272536,6,2,3650
0.402338025,0.161875886,0.383766381,0.147276635,6,2,3660
0.402338171,0.161876004,0.383771703,0.14728072,6,2,3670
0.402338321,0.161876124,0.383777006,0.14728479,6,2,3680
0.402338475,0.161876249,0.383782289,0.147288845,6,2,3690
0.402338634,0.161876376,0.383787553,0.147292886,6,2,3700
0.402338796,0.161876507,0.383792799,0.147296912,6,2,3710
0.402338962,0.161876641,0.383798025,0.147300924,6,2,3720
0.402339132,0.161876777,0.383803232,0.147304921,6,2,3730
0.402339305,0.161876917,0.38380842,0.147308903,6,2,3740
0.402339482,0.161877059,0.383813588,0.147312871,6,2,3750
0.402339662,0.161877204,0.383818738,0.147316824,6,2,3760
0.402339845,0.161877351,0.383823869,0.147320762,6,2,3770
0.402340031,0.161877501,0.38382898,0.147324686,6,2,3780
0.40234022,0.161877653,0.383834073,0.147328596,6,2,3790
0.402340412,0.161877807,0.383839147,0.147332491,6,2,3800
0.402340606,0.161877964,0.383844202,0.147336371,6,2,3810
0.402340804,0.161878122,0.383849238,0.147340237,6,2,3820
0.402341003,0.161878283,0.383854255,0.147344089,6,2,3830
0.402341205,0.161878445,0.383859253,0.147347926,6,2,3840
0.402341409,0.16187861,0.383864233,0.147351749,6,2,3850
0.402341616,0.161878776,0.383869194,0.147355558,6,2,3860
0.402341824,0.161878944,0.383874136,0.147359353,6,2,3870
0.402342035,0.161879113,0.38387906,0.147363133,6,2,3880
0.402342248,0.161879284,0.383883965,0.147366899,6,2,3890
0.402342462,0.161879457,0.383888852,0.147370651,6,2,3900
0.402342678,0.161879631,0.383893721,0.147374389,6,2,3910
0.402342896,0.161879806,0.383898571,0.147378113,6,2,3920
0.402343116,0.161879983,0.383903403,0.147381823,6,2,3930
0.402343337,0.161880161,0.383908217,0.147385519,6,2,3940
0.402343559,0.16188034,0.383913012,0.147389201,6,2,3950
0.402343784,0.16188052,0.38391779,0.14739287,6,2,3960
0.402344009,0.161880702,0.38392255,0.147396524,6,2,3970
0.402344236,0.161880884,0.383927291,0.147400165,6,2,3980
0.402344464,0.161881068,0.383932015,0.147403792,6,2,3990
0.402344693,0.161881252,0.383936721,0.147407406,6,2,4000
0.402344923,0.161881437,0.38394141,0.147411006,6,2,4010
0.402345155,0.161881623,0.383946081,0.147414593,6,2,4020
0.402345387,0.161881811,0.383950734,0.147418166,6,2,4030
0.40234562,0.161881998,0.38395537,0.147421726,6,2,4040
0.402345855,0.161882187,0.383959988,0.147425273,6,2,4050
0.40234609,0.161882376,0.383964589,0.147428806,6,2,4060
0.402346326,0.161882566,0.383969173,0.147432326,6,2,4070
0.402346563,0.161882757,0.38397374,0.147435833,6,2,4080
0.4023468,0.161882948,0.38397829,0.147439327,6,2,4090
0.402347038,0.161883139,0.383982823,0.147442808,6,2,4100
0.402347277,0.161883331,0.383987338,0.147446276,6,2,4110
0.402347517,0.161883524,0.383991837,0.147449731,6,2,4120
0.402347757,0.161883717,0.38399632,0.147453174,6,2,4130
0.402347997,0.161883911,0.384000785,0.147456603,6,2,4140
0.402348238,0.161884105,0.384005234,0.14746002,6,2,4150
0.402348479,0.161884299,0.384009667,0.147463424,6,2,4160
0.402348721,0.161884493,0.384014083,0.147466816,6,2,4170
0.402348963,0.161884688,0.384018483,0.147470195,6,2,4180
0.402349206,0.161884884,0.384022866,0.147473562,6,2,4190
0.402349449,0.161885079,0.384027234,0.147476916,6,2,4200
0.402349692,0.161885275,0.384031585,0.147480258,6,2,4210
0.402349935,0.16188547,0.38403592,0.147483588,6,2,4220
0.402350179,0.161885666,0.384040239,0.147486905,6,2,4230
0.402350423,0.161885863,0.384044543,0.147490211,6,2,4240
0.402350667,0.161886059,0.38404883,0.147493504,6,2,4250
0.402350911,0.161886255,0.384053102,0.147496785,6,2,4260
0.402351155,0.161886452,0.384057359,0.147500055,6,2,4270
0.402351399,0.161886648,0.3840616,0.147503312,6,2,4280
0.402351644,0.161886845,0.384065825,0.147506558,6,2,4290
0.402351888,0.161887042,0.384070035,0.147509792,6,2,4300
0.402352132,0.161887238,0.38407423,0.147513014,6,2,4310
0.402352377,0.161887435,0.38407841,0.147516225,6,2,4320
0.402352621,0.161887632,0.384082574,0.147519424,6,2,4330
0.402352865,0.161887828,0.384086724,0.147522611,6,2,4340
0.402353109,0.161888025,0.384090858,0.147525787,6,2,4350
0.402353353,0.161888221,0.384094978,0.147528952,6,2,4360
0.402353597,0.161888417,0.384099083,0.147532105,6,2,4370
0.402353841,0.161888614,0.384103173,0.147535247,6,2,4380
0.402354085,0.16188881,0.384107248,0.147538378,6,2,4390
0.402354329,0.161889006,0.384111309,0.147541498,6,2,4400
0.402354572,0.161889202,0.384115356,0.147544607,6,2,4410
0.402354815,0.161889397,0.384119388,0.147547704,6,2,4420
0.402355058,0.161889593,0.384123406,0.147550791,6,2,4430
0.402355301,0.161889788,0.384127409,0.147553867,6,2,4440
0.402355543,0.161889983,0.384131399,0.147556932,6,2,4450
0.402355785,0.161890178,0.384135374,0.147559986,6,2,4460
0.402356027,0.161890373,0.384139336,0.147563029,6,2,4470
0.402356269,0.161890567,0.384143283,0.147566062,6,2,4480
0.40235651,0.161890761,0.384147217,0.147569084,6,2,4490
0.402356751,0.161890955,0.384151136,0.147572096,6,2,4500
