Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs,Norm Test RMSE,Norm Test MSE
0.169302965098692,0.02866349399120892,0.17371421014744853,0.030176626807151913,6,4,12500,100.7051113681053,10141.519455662492,
0.16929345273269025,0.02866027313815563,0.173698500477004,0.030171169067959754,6,4,13000,100.71244241261995,10142.99605671529,
0.16928603476121665,0.028657761565175847,0.17368681206081796,0.0301671086838499,6,4,13500,100.71950001818298,10144.417683912763,
0.16928046066176664,0.028655874361859922,0.17367875235201696,0.030164309018553236,6,4,14000,100.72633673084458,10145.79491121549,
0.16927651714609324,0.028654539257111596,0.17367398596367795,0.030162653400511802,6,4,14500,100.73299727416118,10147.136739836164,
0.1692740218749417,0.028653694481718242,0.17367222591604323,0.03016204205463316,6,4,15000,100.73951951085013,10148.450791276953,
0.1692728184531419,0.02865328706707034,0.17367322661745455,0.030162389643717723,6,4,15500,100.7459351777379,10149.743454836967,
0.1692727724224465,0.028653271483581363,0.1736767781981212,0.03016362328527938,6,4,16000,100.75227044109612,10151.019999035769,
0.16927376803736913,0.028653608545569045,0.17368270190885066,0.030165680942358677,6,4,16500,100.75854630751454,10152.28465400355,
0.16927570565990419,0.028654264526658514,0.17369084636592869,0.030168510111312642,6,4,17000,100.76477891657086,10153.540670105403,
0.16927849964707387,0.028655210442764388,0.17370108447526925,0.030172066747884623,6,4,17500,100.77097973481843,10154.790356715186,
0.16928207663407982,0.02865642146954647,0.17371331090835496,0.03017631438674279,6,4,18000,100.77715566539845,10156.035104007951,
0.16928637413788883,0.02865787646875327,0.17372744003286572,0.030181223420372952,6,4,18500,100.78330908344547,10157.275389809303,
0.16929133942310037,0.028659557603667375,0.17374340422459872,0.030186770511552306,6,4,19000,100.78943780404873,10158.510772856207,
0.1692969285852441,0.028661450028397237,0.17376115250617818,0.030192938120275317,6,4,19500,100.7955349866168,10159.739873238292,
0.16930310581719066,0.028663541639346854,0.17378064947343316,0.030199714131408248,6,4,20000,100.80158897685263,10160.960340258336,
0.16930984283286363,0.028665822880088985,0.17380187448325232,0.030207091573892196,6,4,20500,100.80758308501748,10162.168807442704,
0.16931711842945493,0.02866828659325407,0.17382482108796207,0.030215068426262027,6,4,21000,100.81349529659171,10163.360833915918,
0.16932491817533385,0.0286709279150835,0.17384949671155625,0.030223647506861403,6,4,21500,100.81929790865902,10164.530830794938,
0.1693332342161414,0.028673744210098606,0.17387592257296197,0.03023283645059867,6,4,22000,100.82495708219757,10165.671970626981,
0.16934206519651784,0.028676735045021703,0.17390413387155754,0.030242647777616607,6,4,22500,100.83043229674914,10166.77607714931,
0.16935141629980774,0.02867990220275079,0.1739341802609126,0.030253099063035634,6,4,23000,100.83567568942904,10167.833491743711,
0.16936129941326009,0.02868324973894793,0.1739661266488691,0.030264213221210364,6,4,23500,100.84063125462443,10168.832911831136,
0.16937173343201348,0.02868678408576503,0.17400005437628518,0.030276018922950197,6,4,24000,100.84523387363664,10169.761195028472,
0.16938274472201278,0.02869051420956255,0.17403606284405723,0.030288551170260636,6,4,24500,100.84940813441467,10170.603121061746,
0.16939436777044745,0.02869445183234961,0.17407427167944356,0.03030185206072872,6,4,25000,100.85306688972649,10171.341101063645,
0.1694066460631289,0.028698611730358228,0.17411482355978408,0.030315971783254746,6,4,25500,100.85610948668185,10171.954820789557,
0.1694196332424417,0.028703012128003455,0.17415788784631722,0.030330969899090406,6,4,26000,100.85841958018814,10172.420800213278,
0.16943339461860155,0.02870767521198276,0.17420366522542596,0.030346916977972285,6,4,26500,100.85986241591844,10172.711846557999,
0.1694480091329861,0.028712627799132546,0.1742523936123359,0.03036389667962845,6,4,27000,100.8602814323725,10172.796370617385,
0.1694635719083313,0.02871790220393017,0.17430435564705565,0.030382008397535264,6,4,27500,100.85949398331238,10172.637526569824,
0.1694801975709163,0.02872353736867683,0.17435988820855075,0.03040137061609831,6,4,28000,100.85728591693095,10172.19212252956,
0.16949802460089383,0.028729580343605208,0.17441939449583885,0.03042212517629506,6,4,28500,100.85340466071163,10171.409231657251,
0.16951722106769476,0.028736088238513695,0.17448335937756704,0.030444442699681214,6,4,29000,100.84755034364355,10170.228410313719,
0.1695379922508283,0.028743130816441916,0.17455236889482414,0.030468529486794776,6,4,29500,100.83936433133184,10168.577398747078,
0.1695605908496532,0.028750793969283497,0.17462713500482616,0.03049463627999378,6,4,30000,100.82841434542277,10166.369139412258,
