Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.30411600436008757,0.09248654410794481,0.3490190372346336,0.12181428835219056,5,2,81,
0.3049165451146326,0.09297409948464377,0.3495553192926322,0.12218892124577405,5,2,82,
0.30570928475804504,0.09345816678727548,0.35009109335889266,0.12256377364922491,5,2,83,
0.3064941993315672,0.09393869422389844,0.3506260951727996,0.12293865861612512,5,2,84,
0.30727126957174083,0.09441563310422943,0.351160073645024,0.12331339732237868,5,2,85,
0.30804048084976526,0.0948889378421546,0.3516927905360172,0.12368781891501089,5,2,86,
0.3088018230992559,0.09535856594942413,0.3522240201231607,0.12406176035172072,5,2,87,
0.309555290733303,0.09582447802097976,0.3527535488586976,0.12443506623240555,5,2,88,
0.3103008825517492,0.09628663771239444,0.3532811750204179,0.12480758862380714,5,2,89,
0.3110386016396205,0.09674501170993052,0.3538067083569177,0.125179186878357,5,2,90,
0.311768455257639,0.09719956969373447,0.35432996972910663,0.12554972744822962,5,2,91,
0.3124904547257377,0.09765028429469834,0.3548507907495016,0.12591908369554658,5,2,92,
0.31320461530047494,0.09809713104551851,0.3553690134207094,0.12628713569960837,5,2,93,
0.3139109560472204,0.09854008832647995,0.35588448977437476,0.12665377006196707,5,2,94,
0.3146094997079507,0.09897913730648703,0.35639708151175015,0.12701887971009307,5,2,95,
0.3153002725654566,0.09941426187985122,0.35690665964692875,0.12738236370032865,5,2,96,
0.31598330430472255,0.09984544859933088,0.3574131041536746,0.12774412702076546,5,2,97,
0.3166586278721962,0.10027268660590201,0.35791630361668086,0.12810408039462806,5,2,98,
0.3173262793336225,0.10069596755572022,0.3584161548879939,0.12846214008469442,5,2,99,
0.31798629773106996,0.10111528554471268,0.3589125627492488,0.12881822769923348,5,2,100,
0.31863872493973144,0.10153063703121783,0.35940543958028015,0.12917226999989442,5,2,101,
0.3192836055250368,0.10194202075706733,0.3598947050345935,0.12952419871193704,5,2,102,
0.31992098660057,0.1023494376674821,0.3603802857221104,0.1298739503371499,5,2,103,
0.32055091768723826,0.10275289083013059,0.3608621148995348,0.13022146596976505,5,2,104,
0.32117345057409846,0.10315238535367285,0.36134013216862365,0.1305666911156384,5,2,105,
0.32178863918120615,0.1035479283060925,0.3618142831825915,0.13090957551493254,5,2,106,
0.3223965394248116,0.10393952863309411,0.36228451936082595,0.13125007296850466,5,2,107,
0.3229972090851897,0.10432719707682174,0.36275079761204065,0.13158814116817166,5,2,108,
0.32359070767735565,0.10471094609513183,0.3632130800659546,0.13192374153099756,5,2,109,
0.324177096324883,0.10509078978163248,0.3636713338135421,0.13225683903772076,5,2,110,
